source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
In the city reclaimed its original Norwegian name Oslo.,in oslo oslo opened its new ice rink in oslo.,In the name of the city was changed back to Oslo.,543,0.738089496,0.889980018,-4.655797958,0.900877068,0.999624252,-1.87605989
He wrestled in LOCATION and LOCATION for several major professional wrestling promotions in the LOCATION wrestled in Extreme Championship Wrestling LRB ORGANIZATION RRB World Championship Wrestling LRB WCW RRB and in World Wrestling Entertainment LRB then ORGANIZATION later renamed to WWE RRB.,in the world wrestling federation lrb wwf rrb was a world wrestling entertainment lrb wwe rrb in location rrb and the world championship wrestling lrb wcw rrb.,WWE United States Championship LRB NUMBER time RRB LRB First RRB ,544,0.488224332,0.956881881,-4.989269257,0.750494228,0.944829941,-3.462251663
But the protocol also permits active management tasks such as modifying and applying a new configuration.,this allows a user to use the software such as installing and installing equipment and installing installing others.,But the protocol also allows active management tasks such as modifying and applying a new configuration.,545,0.95688343,0.888325334,-4.208555698,0.932826712,0.948753953,-1.339182973
Algae LRB or singular alga Latin for seaweed RRB are a large and diverse group of simple typically autotrophic organisms ranging from unicellular to multicellular forms such as the giant kelps that grow to meters in length.,the algae lrb o rrb is a kind of algae that is found in marine waters in tropical marine waters.,Biology and taxonomy,546,0.379317143,0.972935796,-3.934231043,0.644410101,0.124543041,-4.409664154
The dish is related to sukiyaki in style where both use thinly sliced meat and vegetables and usually served with dipping sauces but it is considered to be more savory and less sweet than sukiyaki.,it is made of thin thin crusty crusty soups and is served in soups. it is served as a soup and also eaten with hot sauce.,The dish uses thinly sliced meat and vegetables and it is usually served with dipping sauces of ponzu and or sesame sauce.,547,0.593958006,0.995813549,-3.182380199,0.874725802,0.948824286,-2.967813969
From to Zambia was governed by president Frederick Chiluba of the social democratic Movement for Multi Party Democracy.,he was the first president of the united nations by the united kingdom president of malawi.,Zambia is now a multi party democracy.,548,0.736205879,0.000895742,-4.772362709,0.801760247,0.021969793,-2.889111757
Keane posted a message on their official page on November stating ,on december number the website said that the band had signed a new website on november.,Keane wrote a message on their official page in November saying this ,549,0.966547012,0.99855566,-5.200765133,0.972244561,0.989036858,-3.519550323
Taipei County is located in northern Taiwan.,it is located in northern china. it is bordered by taiwan.,Taipei County is located in northern Taiwan and it circles Taipei City.,550,0.960579813,0.026208982,-3.082209826,0.982186973,0.35016495,-3.199908495
Demographics Valais is predominantly French and Arpitan speaking.,it is located in the region provence alpes c te d azur and is spoken.,Demographics Valais is mostly French speaking.,551,0.966556847,0.997849107,-5.757875919,0.625952026,0.58412993,-3.939595222
PERSON LRB February NUMBER NUMBER October NUMBER NUMBER RRB was an African American civil rights activist whom the LOCATION ORGANIZATION called the first lady of civil rights and the mother of the freedom movement.,person lrb october number number november number number rrb was an african american woman who was the first african american to become the woman of the african american rights movement.,PERSON LRB February NUMBER NUMBER October NUMBER NUMBER RRB was an African American seamstress and civil rights activist. She was called the Mother of the Modern Day Civil Rights Movement.,552,0.771556558,0.99950999,-4.371231079,0.907221438,0,-1.634990573
More than NUMBER federal agency personnel had been deployed to help out with the cleanup from Hurricane PERSON.,in number person found out that person had been responsible for the deaths of hurricane person and person had helped to rescue the organization.,More than NUMBER federal agency personnel had been sent out to help out with the cleanup from Hurricane PERSON.,553,0.977542758,0.999486506,-4.731241226,0.950890374,0.846654356,-1.193041444
Sant Antonino is a municipality in the district of Bellinzona in the canton of Ticino in Switzerland.,montegioni is a municipality of the district lodigo in the canton of ticino in switzerland.,Sant Antonino is a municipality of the district Bellinzona in the canton of Ticino in Switzerland.,554,0.868809426,0.662680566,-3.617684603,0.945156663,0.917792737,-1.800491571
The county and the city got their names from one of LOCATION s greatest pioneer promoters ORGANIZATION. PERSON set out for the LOCATION in June of NUMBER.,the town of location was founded in number by person who was the first mayor of the town.,The city of PERSON was named after a pioneer promoter called ORGANIZATION.,555,0.517511793,0.999815226,-3.258677959,0.564798866,0.999830008,-2.261310101
Crottet is a commune in the Ain department in eastern France.,it is found in the region ain in the aisne department in the north of france.,It is found in the region Rh ne Alpes in the Ain department in the east of France.,556,0.838353872,0.999272764,-4.505566597,0.846704781,0.991907835,-2.839907646
The little town is well known for the Rhine Falls a tourist attraction and mainland Europe s largest waterfall.,the town is famous for its tourist attraction and tourism and tourism is popular.,The municipality is known for the Rhine Falls Europe s largest waterfall.,557,0.702039981,0.995551705,-3.81819725,0.897244429,0.897595286,-1.885042787
It accounts for NUMBER of soluble leaf protein in plants LRB NUMBER of total leaf nitrogen RRB and NUMBER of soluble leaf protein in plants LRB NUMBER of total leaf nitrogen RRB.,it contains number of number species of phytogeny lrb number number rrb and number of the phytotes lrb phytotrin rrb in total number of its total amount of protein lrb total of number hectares rrb.,It accounts for NUMBER of soluble leaf protein LRB NUMBER of total leaf nitrogen RRB and NUMBER of soluble leaf protein in plants LRB NUMBER of total leaf nitrogen RRB.,558,0.951967537,0.437444776,-4.920625687,0.988704243,0.999732673,-0.50375098
The tiger quoll LRB Dasyurus maculatus RRB also known as the spotted tail quoll the spotted quoll the spotted tailed dasyure or LRB erroneously RRB the tiger cat is a carnivorous marsupial native to LOCATION.,the tiger tiger lrb tiger rrb is a large black tiger. it is the most closely closely related.,The Tiger Quoll LRB Dasyurus maculatus RRB is a carnivorous marsupial of the order of LOCATION. It is also known as the Spotted tail Quoll or the Spotted Quoll.,559,0.376135605,0.320367485,-4.623863697,0.379657457,0.99975574,-1.591012239
PERSON succeeds his popular father Bagrat V as King of LOCATION.,person is the son of king person of location.,King PERSON of LOCATION.,560,0.650697118,0.378561616,-4.309627533,0.756317635,0.030113038,-4.239300728
Like Puccini Larson explores a Bohemian enclave in a dense urban area in this case New York City at the end of the th century.,in the late th century a bohemian bohemian bohemian culture is found in the bohemian ghetto in the u. s...,Bohemian areas ,561,0.812561382,0.999744356,-3.79150939,0.756517198,0.006054531,-6.735533237
During the LOCATION he was acknowledged for his poster design his book illustrations and his drawings.,he made his design design for the organization. he made drawings of his drawings.,During the LOCATION he became known for his book and poster designs.,562,0.742937786,0.173711553,-3.962541342,0.91246142,0.999731779,-2.785280704
From NUMBER to NUMBER he served as deputy to the Bavarian secretary of the state and then as minister of state from NUMBER to NUMBER.,in number he was minister of state from number to number. he was also minister of health from number until number.,From NUMBER to NUMBER he was a representative to the Bavarian secretary of the state and then a minister of state from NUMBER to NUMBER.,563,0.842159731,0.160940543,-2.858941317,0.96681785,0.998674333,-0.999460936
Some other kinds of paper clip use a two piece clamping system.,many other electronic devices are made of a single sheet of paper.,Some other kinds of paper clips use two pieces.,564,0.977136374,0.98150754,-3.245669365,0.935090641,0.5958727,-3.068751097
 float left right or none.,the right side of the left side is left side., float left right or none.,565,0.921786487,0.027967308,-4.216292381,0.898511074,0.870587647,-3.404148102
A glacier LRB pronounced or RRB is a persistent body of ice that flows and originates on land.,a glacier is a type of ice that is usually made of ice lrb ice rrb or ice ice or ice or sea ice.,Glacier,566,0.980262935,0.999555588,-4.578012943,0.758084707,0,-2.908734083
Santiago LRB RRB is the capital and largest city of Chile and the center of its largest conurbation LRB Greater Santiago RRB.,it is the capital city of the province of location.,Santiago Chile LRB Santiago of Chile or Santiago de Chile RRB is the capital of Chile and the largest city in the country.,567,0.335216553,0.994654,-3.510230541,0.602818924,0.999891818,-1.902807832
Annual rainfall is approximately and in a normal year there are two distinct rainy seasons the long rains which fall during April and May and the short rains which fall during October and November.,the summer months are usually the same year and summer are a short period of rain. this is also because there is a lot of rain and dry weather during the year.,These are called the long rains LRB in April and May RRB and the short rains LRB in October and November RRB.,568,0.747839317,0.999527633,-3.347856522,0.862426241,0.998659611,-2.949920416
Now is a free weekly publication in Toronto Canada.,it is a weekly newspaper in vancouver ontario canada.,NOW is a free weekly newspaper magazine published in Toronto Canada.,569,0.941202283,0.775324166,-4.74277401,0.797862883,0.946217835,-2.347829342
It is a branch of continuum mechanics a subject which models matter without using the information that it is made out of atoms that is it models matter from a macroscopic viewpoint rather than from a microscopic viewpoint.,it is thought that the matter is not a matter matter that is thought to be a matter of matter matter matter.,It is a branch of continuum mechanics a subject which models matter without using the information that it is made out of atoms.,570,0.431755069,0.001356359,-3.703279734,0.504951644,0.998726308,-0.931541145
Ryuta Hara is a retired Japanese footballer.,kondo lrb born march rrb is a former japanese football player.,Ryuta Hara LRB born April RRB is a former Japanese football player.,571,0.94973582,0.517161727,-5.975696087,0.976659417,0.658951163,-4.655723095
The storm made landfall in southwestern Florida at maximum strength thus making it the strongest hurricane to hit the United States since Hurricane Andrew struck Florida twelve years before in.,it was the strongest hurricane on record in the united states. it made landfall on the same day in the florida state of florida.,It was the strongest hurricane to hit the United States since Hurricane Andrew.,572,0.641416401,0.997343063,-2.893234015,0.862741353,0.979054153,-1.359796286
Finally Naismith further reduced body contact by making the goal unguardable namely placing it high above the player s heads.,in the end he said that he was right in the middle to make sure the opponent s feet were lower than his head.,Finally Naismith further reduced body contact by making the goal unguardable by putting it high above the player s heads.,573,0.792852973,0.999403,-3.742571115,0.974803344,0.79443264,-1.478267074
Chun was sentenced to death in for the Gwangju massacre but later pardoned by President Kim Young sam with the advice of then President elect Kim Dae jung whom Chun himself had sentenced to death some years earlier.,he was killed in a coup. he was assassinated by a leader of the national guard and executed in.,Chun was sentenced to death.,574,0.432103341,0.250533044,-4.05107832,0.678811729,0.026336512,-2.757437944
Support to the extensive tourism area along the shores of nearby Lake Huron also supports several businesses.,the town has a few shores of lakes including the lake of lake huron.,The large tourism area along the shores of nearby Lake Huron also helps local businesses.,575,0.603265948,0.970553756,-4.278436184,0.911172143,0.937548816,-1.822202802
Believed to be one of the earliest schools it is said to have been founded less than NUMBER years after the death of the prophet PERSON.,it was founded by person the founder of the organization. this was one of the oldest traditions known to the ancient age.,It is probably one of the earliest schools founded less than NUMBER years after the death of the prophet PERSON.,576,0.80996928,0.997930229,-4.113920212,0.636755573,0.938538611,-1.022008061
Can not roll back edit to NUMBER by NUMBER LRB talk block contribs RRB because someone else has edited the page.,in the text lrb number rrb it is edited by person to make up the page lrb rrb.,Can not rollback last change to NUMBER by NUMBER LRB talk contribs RRB someone else has changed or rolled back the page already.,577,0.650521664,0.998753071,-5.142894268,0.677760817,0.999800324,-2.40167141
Bill Kobrin then Fox s east coast correspondent told the Palm Springs Desert Sun in that it was Billy Wilder s idea to turn the shoot into a media circus and that the couple had a yelling battle in the theater lobby.,in the mid s the movie was shown on television in los angeles california. the movie showed walt walt disney s movie at the bay theater in the bay area.,Bill Kobrin then Fox s east coast correspondent told the Palm Springs Desert Sun in that it was Billy Wilder s idea to turn the shoot into a media circus. The couple had a yelling battle in the theater lobby about the scene.,578,0.673312878,0.00252154,-4.975571156,0.806905213,0.999693871,-1.082720637
B darrides is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,B darrides is a commune of NUMBER people LRB NUMBER RRB. It is located in the region Provence Alpes C te d Azur in the LOCATION department in the south of LOCATION.,579,0.776300728,0.764395535,-3.478850126,0.964324236,0.917627931,-2.943726778
PERSON LRB NUMBER July NUMBER NUMBER December NUMBER RRB was an English author illustrator mycologist and conservationist best known for children s books featuring anthropomorphic characters such as in The Tale of Peter Rabbit which celebrated the British landscape and rural lifestyle.,person lrb born november number number rrb is a british writer and author. he was the author of the book the life of the wild wild wild life.,PERSON LRB NUMBER July NUMBER NUMBER December NUMBER RRB was an English writer illustrator mycologist and conservationist. She is famous for writing children s books with animal characters such as The Tale of PERSON.,580,0.407713562,0.860444605,-4.720844269,0.347688207,0,-1.746566296
As late as March NUMBER the ORGANIZATION thought it might have had a breakthrough when children unearthed a parachute within the bounds of PERSON s probable jump site near the town of LOCATION LOCATION.,in the early of number person was the inventor of the first parachute that could fly far away away from the location.,This is now a password protected site RRB ,581,0.556615823,0.707328498,-4.747552395,0.573845085,6.34E-05,-5.357702255
The Five Civilized Tribes were the five Native American nations the Cherokee Chickasaw Choctaw Creek and Seminole which were considered civilized by Anglo European settlers during the colonial and early federal period because they adopted many of the colonists customs and had generally good relations with their neighbors.,the indian indian indian band was a group of indian indians who lived in the united states. they were originally known as the indian tribe.,The Five Civilized Tribes is the term applied to five Native American nations the Cherokee Chickasaw Choctaw Creek and Seminole considered civilized by white settlers during that time period because they adopted many of the colonists customs and had generally good relations with their neighbors.,582,0.377228131,0.993977845,-3.6562078,0.631849334,0.999937356,-1.591630459
When she was caught taking a book before her mother read it PERSON would jokingly tell her mother that PERSON must wait to read the novel until PERSON had determined whether it was an appropriate book for her to read.,person said that person should have a book to read if she wanted to write the book. she said she would have to read the book if she chose to write.,PERSON also liked choosing books from what her mother read. When she was found reading a book before her mother had read it PERSON joked that her mother must wait until PERSON had made sure that it was a proper book for her to read.,583,0.652079384,0.996686935,-2.740735292,0.906571957,0.999846816,-2.290964603
Clooney was born in Maysville Kentucky to Andrew Joseph Clooney and Frances Marie Guilfoyle both of whom were Roman Catholics of Irish and German ancestry. When Clooney was fifteen her mother and brother Nick moved to California.,she was born on april in new york city. she was raised in the city of new york and moved to the united states.,She was the aunt of actor George Clooney.,584,0.367785762,0.369033605,-3.85414958,0.302443149,0.001231886,-3.340266466
The tuples LRB a a RRB and LRB a RRB are not equal either because in tuples and multisets multiplicity is considered affecting cardinality.,in such cases there are two types of conspiracy lrb exclus rrb and conspitability lrb rrb. it is not in fact that they are not in general.,A multiset can also be considered an unordered tuple The tuples LRB a b RRB and LRB b a RRB are not equal and the tuples LRB a a RRB and LRB a RRB are not equal either.,585,0.909094792,0.979376495,-5.385504246,0.870531948,0.91241914,-1.740674257
The BBC has also been criticised for saying that the iPlayer would launch on the July when what was on offer was simply an extension of the beta to an open beta admitting more users in a controlled manner. This was done reportedly to allow British ISPs and the BBC to gauge the effect of the iPlayer traffic on the Internet within the UK.,on april the users would be allowed to use the app on the internet and have to access the ip address on the user on the website. this is because the user has been allowed to download from the internet for free.,In July the BBC started a small BETA version of iPlayer as a trial service.,586,0.504752514,0.022052558,-3.901875496,0.523330727,0.99218452,-3.482712269
On they ground many can run fast.,they are able to run fast fast and fast.,On they ground they can run very fast.,587,0.921052933,0.533155978,-3.569924593,0.889313668,0.718921781,-3.155590773
Isleham is a small village and civil parish in the English county of Cambridgeshire.,it is a village and civil parish in the district of suffolk in the united kingdom. it is located in the isle of isle of ely cambridgeshire.,Other websites,588,0.980004787,0.998055637,-3.28554821,0.724093126,0.00056904,-8.505292892
The true crows are large passerine birds that form the genus Corvus in the family Corvidae.,the red fox is a species of bird that lives in the region of location in the location.,Crow is the common name for birds in the Corvidae family.,589,0.93025979,0.079720296,-3.616415501,0.865445856,0.99939692,-2.344226837
Metallica LRB also known as The Black Album RRB is the eponymous fifth studio album by the American heavy metal band Metallica.,the band is the second studio album by the american heavy metal band metallica. it was released on november.,Metallica LRB also known informally as The Black Album RRB is the fifth studio album by heavy metal band Metallica.,590,0.804071132,0.570420921,-3.29441762,0.844134133,0.999524236,-1.181061506
Poiroux is a commune in the Vend e department in the Pays de la Loire region in western France.,it is found in the region pays de la loire in the vend e department in the west of france.,It is found in the region Pays de la Loire in the Vend e department in the west of France.,591,0.807297142,0.958253324,-3.420763493,0.894392848,0.904518723,-2.024641514
ORGANIZATION is a company that specializes in building Container homes and was founded in NUMBER by PERSON and PERSON.,organization is a company owned by organization owned by person and organization.,ORGANIZATION is a company that specializes in building container homes and was founded in NUMBER by PERSON and PERSON.,592,0.631570074,0.335683644,-3.187012672,0.837648736,0.98918283,-1.462213039
The follow up release to Satanica was Thelema..,the epocal was the first release from the band to be released.,Thelema. LRB O O RRB ,593,0.928264499,0.954151928,-3.464393854,0.784100418,0.103704035,-4.949948311
Year NUMBER LRB MCCCXCIII RRB was a common year starting on Wednesday LRB link will display full calendar RRB of the Julian calendar.,on july number number bc bc lrb number bc rrb was the first year of the calendar lrb bc. it was the th year of bc.,Deaths,594,0.775285363,0.079142287,-5.696598053,0.500351075,0,-6.290393353
The seeds are mostly small and winged and are anemophilous LRB wind dispersed RRB but some are larger and have only a vestigial wing and are bird dispersed LRB see below RRB.,a small bird lrb probably a small featherless bird rrb is a small small bird that lives in the open space lrb lrb seeds rrb. they are mostly small and have a small wing.,The seeds are mostly small and winged and are wind dispersed. Some are bird dispersed.,595,0.938275324,0.999497771,-4.339010715,0.842964536,0.965999126,-1.472693682
In the Canadian Grand Prix moved to its current home on le Notre Dame in Montreal.,in the grand prix grand prix was moved to le grand prix in paris.,Official,596,0.785104745,0.400148243,-3.215062857,0.742865503,0,-7.994040012
La Jaudonni re is a commune in the Vend e department in the Pays de la Loire region in western France.,in it is found in the region pays de la loire in the vend e department in the west of france.,It is found in the region Pays de la Loire in the Vend e department in the west of France.,597,0.81970809,0.984388292,-3.961326599,0.888800859,0.760064542,-2.11802125
To lie is to state something that one knows to be false or that one has not reasonably ascertained to be true with the intention that it be taken for the truth by oneself or someone else.,because of this it is not true that person will not have to say or not know whether whether to be true or not is true. this is why why people should not say to you.,A lie is something that someone says that is not true.,598,0.811852797,0.031119058,-3.975064516,0.846874851,0.997148037,-2.483368397
Sana a is one of the oldest continuously inhabited cities in the world.,it is one of the oldest cities in the world. it is the oldest city in location.,Sana a is located at. N. E.,599,0.933919668,0.597304642,-2.474873066,0.848904365,0.004683349,-4.972269535
He was born in LOCATION and graduated as cand.,he graduated from location in number and graduated from the organization in number.,PERSON was born in LOCATION and graduated there as a cand.,600,0.935396671,0.545396268,-4.231174946,0.957372606,0.772196412,-2.080127239
As such the term gained popularity within neoliberal or free market economics as a description of processes such as downsizing in order to increase the efficiency and dynamism of a company.,as a result of the growth of economic growth in the economy such as globalization and globalization are used to explain the growth growth of people as well as as economic growth.,The term gained popularity within neoliberal or free market economics where it is used to described processes such as downsizing.,601,0.917051903,0.265568554,-3.734811306,0.912939419,0.999827325,-1.537774563
Originally named LOCATION the band primarily consisted of PERSON LRB vocals and occasional guitar RRB PERSON LRB guitar and keyboards RRB PERSON LRB bass guitar and backing vocals RRB and PERSON LRB drums and percussion RRB.,person lrb born number december number rrb was a bassist and guitarist.,It was made up of PERSON LRB vocals RRB PERSON LRB bass guitar RRB PERSON LRB drums RRB and PERSON LRB AKA PERSON guitar RRB.,602,0.262969056,0.996661484,-5.150505543,0.885920668,0,-1.612280965
On August he formally took over power from the US military and de jure sovereignty of Korean people from the Provisional Government.,he was elected president of the united states during the civil war and the end of the korean war.,On August he formally took over from the US military and became the legal power over the Korean people.,603,0.709622837,0.014361798,-3.50096488,0.845166041,0.999836624,-2.469163895
Fr d ric Chopin wrote Preludes Op.,he wrote the opec op. c. d. c c. lrb d. rrb.,Fr d ric Chopin wrote a collection of short piano pieces which he called Preludes.,604,0.950535893,0.027289057,-5.91218853,0.898814362,0.999661386,-3.089994431
Master of Puppets is the third album by American heavy metal band Metallica.,the band is the second studio album by american heavy metal band heavy metal.,Master of Puppets is Metallica s third album.,605,0.934962749,0.501118422,-3.390328407,0.930807389,0.976773918,-2.418949366
PERSON conceived of Satyagraha loosely translated as Soul Force as a means of striving for truth and social justice through love suffering and conversion of the oppressor.,person is a kind of human sacrifice of love and love to make good good people feel better.,PERSON also translated it as love force or soul force.,606,0.472385476,0.507501066,-4.716609955,0.621310701,0.974891901,-5.040488243
According to ORGANIZATION s ORGANIZATION over half a million ethnic Swedes still speak the language though according to the NUMBER census only NUMBER speak it at home.,in number there are number people living in the city.,According to ORGANIZATION s ORGANIZATION over half a million ethnic Swedes still speak the language.,607,0.28835974,0.000170259,-4.730278492,0.676615948,0.999129415,-0.691089988
Rheinstetten is a LRB German RRB town in the district of Karlsruhe in Baden W rttemberg.,it is located in the district of baden baden in the state of baden lrb baden rrb.,Rheinstetten is a city in the south west of Germany in the state of Baden W rttemberg.,608,0.873927832,0.62337029,-3.499998331,0.715694022,0.999782145,-2.36996913
The popular tourist destination of LOCATION lies NUMBER km offshore.,location is located on the coast of location.,LOCATION a popular tourist destination is away.,609,0.635104377,0.030390549,-3.259196281,0.847691686,0.341012001,-4.23478508
Maissemy is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Maissemy is a commune.,610,0.855010271,0.999796808,-3.369781256,0.323942263,0.986679018,-4.293762684
The entire memorial covers NUMBER a and is NUMBER f above sea level.,the number is a height of number m. it is number feet high and number feet.,The LOCATION is a part of the LOCATION which covers NUMBER a and is NUMBER f above sea level LRB altitude RRB.,611,0.949707091,0.013987615,-4.555905819,0.914729953,0.935606778,-3.186283827
The subway system is a very popular mode of public transport in LOCATION and the largest in LOCATION in terms of passenger usage with an average of NUMBER passenger trips each weekday LRB as of NUMBER NUMBER RRB.,it is the largest street system in location lrb number km rrb.,It has an average of NUMBER passenger trips each weekday LRB as of NUMBER NUMBER RRB.,612,0.262357316,0.958180547,-4.995978832,0.72205017,0.990094125,-0.703613698
Drive shafts are carriers of torque they are subject to torsion and shear stress equivalent to the difference between the input torque and the load.,the force of force is the force applied to the shaft of the load load.,Drive shafts are carriers of torque they are subject to torsion and shear stress which represents the difference between the input force and the load.,613,0.403232558,0.141510203,-3.731077433,0.939288866,0.998618841,-1.484722972
Breese is a city in Clinton County Illinois United States.,illinois is a city of illinois in the united states. it is located in the state of illinois.,Breese is a city of Illinois in the United States.,614,0.870620728,0.323578507,-3.490411282,0.72669595,0.542121053,-2.90012598
A businessperson LRB also businessman or businesswoman RRB is an entrepreneur or someone who is involved in the management LRB at any level RRB of a company.,person lrb born in location rrb is a businesswoman who works in the business of the organization lrb organization rrb.,A businessperson LRB also businessman or businesswoman RRB is someone who works at a job that focuses on making money. Generally it is someone who works in the management LRB at any level RRB of a company.,615,0.728361029,0.999752462,-4.297443867,0.95728476,0.999828219,-1.760401607
ORGANIZATION OH South Western Cengage Learning.,it is based in central central central asia.,Publicity and public relations,616,0.90896298,0.514371336,-5.912356853,0.728318824,0.056219693,-5.515164375
Followers of this sect however claim its true founder was Jabir ibn Zaid al Azdi from Nizwa Oman.,according to the islamic historian al zaid al zaydi said that he was known as zulki as the imam of mecca lrb islam rrb.,Followers of this sect however claim its true founder was Jabir ibn Zaid al Azdi from Nizwa Oman.,617,0.953210771,0.783956945,-4.954201698,0.929263634,0.992999732,-1.050847292
Oils whether they be in the form of butter egg yolks vegetable oils or lard are much more viscous than water and evaporate freely at a much higher temperature than water.,they are made of a mixture of different kinds of water and water. this is very difficult to digest.,Oils like butter egg yolks vegetable oils or lard are much more viscous than water and evaporate freely at a much higher temperature than water.,618,0.560178412,0.786963046,-3.749117613,0.897294238,0.999545276,-0.864110053
NUMBER ndash PERSON LOCATION Secretary of ORGANIZATION Nobel Laureate LRB d. NUMBER RRB ,person lrb d. number number rrb was a nobel prize laureate and a member of the organization.,NUMBER PERSON LOCATION Secretary of ORGANIZATION LRB d. NUMBER RRB ,619,0.931450367,0.999588251,-3.924922943,0.838408233,0.760012031,-1.496733546
 tude a short musical composition meaning study in French,it is a short form of music written for orchestra.,Etude a piece of music also called a study ,620,0.864003677,0.988366246,-3.687826395,0.865274224,0.999885738,-3.253448963
History The ministry was founded in as Federal Ministry for Atomic Issues concentrating on research in the peaceful use of nuclear energy.,the ministry of education was founded in by the german government in number.,History The Federal Ministry of Education and Science was founded as the Federal Ministry for Nuclear Affairs on October.,621,0.531364078,0.594954967,-4.23325491,0.810851861,0.999546409,-3.53826499
Among the most common investment strategies in private equity are leveraged buyouts venture capital growth capital distressed investments and mezzanine capital.,in the middle of the business the company is one of the largest companies in the united states.,The most common types of private equity are leveraged buyouts venture capital growth capital distressed investments and mezzanine capital.,622,0.578825928,0.000335413,-3.776361465,0.849388323,0.996337831,-0.872338235
The ORGANIZATION also known as the Patriarchate of LOCATION and LOCATION LRB Greek RRB is one of the autocephalous Eastern Orthodox Churches.,the organization lrb organization rrb is a church of the church of location.,The ORGANIZATION LRB Greek RRB is one of the Eastern Orthodox Churches.,623,0.49931362,0.506194055,-4.72026062,0.840356949,0.996209979,-1.342135072
He largely dominated the Committee of Public Safety and was instrumental in the period of the Revolution commonly known as the Reign of Terror which ended with his arrest and execution in.,he was the leader of the royal society and was responsible for the arrest of many people in the royal navy.,He was a leader in the period of the Revolution commonly known as the Reign of Terror that ended with his arrest and execution in.,624,0.546884294,0.213349625,-3.299925089,0.877814399,0.983246446,-1.228312969
PERSON LRB novel RRB a novel by Polish writer PERSON ,person lrb born number january rrb is a polish writer and writer.,PERSON LRB novel RRB a novel by PERSON written in NUMBER ,625,0.97290796,0.999160349,-5.92233181,0.909386758,0.996804237,-2.713193655
The next weekend at ORGANIZATION qualified and finished th. For the PERSON qualified a season s best nd behind PERSON.,in number person went to the organization s th th round of the first round.,PERSON qualified and finished fifth.,626,0.554327061,0.99380213,-5.537706375,0.470240212,0.302494705,-2.118216038
Upon retiring from political life in NUMBER he moved to PERSON a kibbutz in the LOCATION desert where he lived until his death.,he lived in location in number and stayed there until his death in number.,He retired from political life in NUMBER and moved to PERSON where he lived until his death.,627,0.536734581,0.33498323,-3.666096449,0.889096846,0.898650765,-1.129975438
Dallas Texas United States,dallas dallas dallas texas texas texas dallas texas houston texas texas southwestern texas texas oklahoma dallas texas dallas dallas oklahoma oklahoma texas texas.,Stephen Stills LRB January RRB is an American singer and songwriter.,628,0.888882756,0.569715083,-2.713234901,0.754807774,0.21171084,-5.415280819
Trungy is a commune in the Calvados d partement in the LOCATION region of LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,Trungy is a commune.,629,0.833133817,0.997824013,-4.216499329,0.839948654,0.983127475,-4.415278912
He exerted a remarkable amount of authority in the city and over the city council such that he has LRB rather ignominiously RRB been called a Protestant pope. ,he has been in charge of the government in the city and has been a member of the church of god in the holy see.,He exerted a remarkable amount of authority in the city and over the city council such that he has LRB rather ignominiously RRB been called a Protestant pope.,630,0.580060235,0.999202132,-3.618947744,0.792595242,0.99982214,-0.822071075
Mulatto denotes a person with one white parent and one black parent or more broadly a person of mixed black and white ancestry.,he is a black african american who is one of the two parent groups of a white and black african americans.,Mulatto LRB from Spanish mulato small mule RRB is a word referring to a person who is born to one Black parent and one Caucasian parent.,631,0.797076004,0.999232948,-3.42322278,0.882536685,0.997063041,-4.64276123
Hoja santa LRB ORGANIZATION auritum RRB is an aromatic herb with a heart shaped velvety leaf which grows in tropic LOCATION.,it is found in the region provence lrb rrb. it is a small herbivorous plant found in location.,Hoja santa LRB ORGANIZATION auritum RRB is a good smelling herb with a heart shaped velvety leaf.,632,0.741037315,0.996228755,-4.528316498,0.685770542,0.98478651,-1.903094888
Three additional volumes have since been published The Necronomicon Spellbook a book of pathworkings with the NUMBER names of ORGANIZATION Dead Names The Dark History of the Necronomicon a history of the book itself and of the late NUMBER LOCATION occult scene and The Gates Of The Necronomicon instructions on pathworking with the PERSON.,the book of the library of the organization contains the contents of the books of the ancient books of location and the organization of the book book book.,PERSON has written several books about the PERSON s discovery since its publication in NUMBER such as the popular Dead Names The Dark History of the Necronomicon which is about his life and how he discovered the book.,633,0.390414924,0.998529613,-4.652227879,0.822051445,0,-4.0289011
Currently GfK is the market observer of the charts.,the forecast forecast of the world is the main reference source for the world.,Like the LOCATION Singles Chart PERSON creates charts based on retail record sales of around NUMBER retail outlets and legal digital downloads.,634,0.963985503,0.000743508,-4.484347343,0.768463199,0.004011875,-6.640645981
The set C of complex numbers is a field.,number is a field of number primes.,The set of all complex numbers is usually written as.,635,0.837718397,0.266537368,-3.574151516,0.716520123,0.981950521,-2.734623909
The Roman Catholic diocese and the Kiribati Protestant Church LRB Congregational RRB are situated on South Tarawa.,the anglican church is the largest anglican church in the town of kiririi.,The Roman Catholic diocese and the Kiribati Protestant Church are located on South Tarawa.,636,0.63872769,0.533014596,-3.594677448,0.924193227,0.955014408,-0.935312092
