source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
NUMBER ndash PERSON LOCATION Secretary of ORGANIZATION Nobel Laureate LRB d. NUMBER RRB ,person lrb d. number number rrb,NUMBER PERSON LOCATION Secretary of ORGANIZATION LRB d. NUMBER RRB ,619,0.328124561,0.822118759,-4.641148567,0.838408233,0.760012031,-1.496733546
 tude a short musical composition meaning study in French,a piece of music is a piece called a piece written for music.,Etude a piece of music also called a study ,620,0.984964192,0.950741053,-4.362982273,0.865274224,0.999885738,-3.253448963
History The ministry was founded in as Federal Ministry for Atomic Issues concentrating on research in the peaceful use of nuclear energy.,the ministry of education was founded in by the german minister of education and the federal federal government of germany.,History The Federal Ministry of Education and Science was founded as the Federal Ministry for Nuclear Affairs on October.,621,0.859970811,0.928718865,-3.94504714,0.810851861,0.999546409,-3.53826499
Among the most common investment strategies in private equity are leveraged buyouts venture capital growth capital distressed investments and mezzanine capital.,a private investor is a major investor in high tech companies such as liabilities and liabilities.,The most common types of private equity are leveraged buyouts venture capital growth capital distressed investments and mezzanine capital.,622,0.597104642,0.214142665,-4.293600082,0.849388323,0.996337831,-0.872338235
The ORGANIZATION also known as the Patriarchate of LOCATION and LOCATION LRB Greek RRB is one of the autocephalous Eastern Orthodox Churches.,the organization lrb greek orthodox church rrb is the oldest church of the organization.,The ORGANIZATION LRB Greek RRB is one of the Eastern Orthodox Churches.,623,0.578152613,0.81500262,-4.376996517,0.840356949,0.996209979,-1.342135072
He largely dominated the Committee of Public Safety and was instrumental in the period of the Revolution commonly known as the Reign of Terror which ended with his arrest and execution in.,he was the leader of the rebellion during the second world war and was killed in the civil war of.,He was a leader in the period of the Revolution commonly known as the Reign of Terror that ended with his arrest and execution in.,624,0.500884681,0.048096146,-3.031288147,0.877814399,0.983246446,-1.228312969
PERSON LRB novel RRB a novel by Polish writer PERSON ,person lrb number rrb is a book written by person.,PERSON LRB novel RRB a novel by PERSON written in NUMBER ,625,0.917837699,0.972826064,-4.504044533,0.909386758,0.996804237,-2.713193655
The next weekend at ORGANIZATION qualified and finished th. For the PERSON qualified a season s best nd behind PERSON.,person and person competed in the sprint event and finished fifth.,PERSON qualified and finished fifth.,626,0.487807813,0.777970016,-3.564287186,0.470240212,0.302494705,-2.118216038
Upon retiring from political life in NUMBER he moved to PERSON a kibbutz in the LOCATION desert where he lived until his death.,person died in number and he lived in location until his death.,He retired from political life in NUMBER and moved to PERSON where he lived until his death.,627,0.456949711,0.406236678,-3.196987152,0.889096846,0.898650765,-1.129975438
Dallas Texas United States,james hall lrb born january rrb is an american rock singer songwriter and musician.,Stephen Stills LRB January RRB is an American singer and songwriter.,628,0.888882756,0.022441933,-5.839234829,0.754807774,0.21171084,-5.415280819
Trungy is a commune in the Calvados d partement in the LOCATION region of LOCATION.,it is found in the region pays de la location in the vendy department.,Trungy is a commune.,629,0.702642978,0.999666214,-4.982240677,0.839948654,0.983127475,-4.415278912
He exerted a remarkable amount of authority in the city and over the city council such that he has LRB rather ignominiously RRB been called a Protestant pope. ,he has also been a very important supporter of the church of rome and he has given much more influence over the church in the city.,He exerted a remarkable amount of authority in the city and over the city council such that he has LRB rather ignominiously RRB been called a Protestant pope.,630,0.684575592,0.999267161,-3.758186817,0.792595242,0.99982214,-0.822071075
Mulatto denotes a person with one white parent and one black parent or more broadly a person of mixed black and white ancestry.,person is a black african american and a half brother of person. he is the only child of a black man named person who has two children lrb born in location rrb.,Mulatto LRB from Spanish mulato small mule RRB is a word referring to a person who is born to one Black parent and one Caucasian parent.,631,0.954987288,0.049049545,-5.671047688,0.882536685,0.997063041,-4.64276123
Hoja santa LRB ORGANIZATION auritum RRB is an aromatic herb with a heart shaped velvety leaf which grows in tropic LOCATION.,it is a large tree lrb herbarium rrb. it is very well known for its flowers and its color.,Hoja santa LRB ORGANIZATION auritum RRB is a good smelling herb with a heart shaped velvety leaf.,632,0.709503812,0.948526025,-4.456453323,0.685770542,0.98478651,-1.903094888
Three additional volumes have since been published The Necronomicon Spellbook a book of pathworkings with the NUMBER names of ORGANIZATION Dead Names The Dark History of the Necronomicon a history of the book itself and of the late NUMBER LOCATION occult scene and The Gates Of The Necronomicon instructions on pathworking with the PERSON.,he wrote the book the mystery of the dead in which he discovered the body of person in the number book the lost book of the lost world in number.,PERSON has written several books about the PERSON s discovery since its publication in NUMBER such as the popular Dead Names The Dark History of the Necronomicon which is about his life and how he discovered the book.,633,0.365226864,0.999521792,-4.634431362,0.822051445,0,-4.0289011
Currently GfK is the market observer of the charts.,person has sold number million copies in location location location and location records which is sold at number location location.,Like the LOCATION Singles Chart PERSON creates charts based on retail record sales of around NUMBER retail outlets and legal digital downloads.,634,0.963985503,0.000475835,-6.048257351,0.768463199,0.004011875,-6.640645981
The set C of complex numbers is a field.,the number is the number of integers. it is usually written as a number.,The set of all complex numbers is usually written as.,635,0.957392454,0.733737946,-3.598306894,0.716520123,0.981950521,-2.734623909
The Roman Catholic diocese and the Kiribati Protestant Church LRB Congregational RRB are situated on South Tarawa.,the muslim community is located in the kiriya district of the south central part of pakistan.,The Roman Catholic diocese and the Kiribati Protestant Church are located on South Tarawa.,636,0.80272534,0.019878915,-4.058510303,0.924193227,0.955014408,-0.935312092
Map of LOCATION Government site The city of LOCATION is the capital of the district.,the capital of the province is location. the capital is the city of location.,The city of LOCATION is the capital.,637,0.795624624,0.494577706,-2.712197304,0.36712698,0.920637608,-1.393852115
Ford Motor Company eventually decided on the name Edsel in honor of Edsel B. Ford son of the company s founder Henry Ford.,it was named after henry ford ford ford.,It was named after Henry Fords son Edsel Ford.,638,0.275275805,0.911587954,-5.726141453,0.840120975,0.999781072,-2.985520601
It is directly elected at least once in every five years under the system of proportional representation by means of the single transferable vote LRB ORGANIZATION RRB.,the winner of the election lrb d. rrb,Election of the D il,639,0.21570894,0.004747076,-5.571408272,0.343968981,0.002456572,-3.943000317
Hush PERSON ,person is a popular song by person and person.,Rock a bye Baby and PERSON are two very well known lullabies.,640,0.953194559,0.000714752,-4.618044376,0.743311294,0.406137735,-5.330347061
Video poker is a single player computer game that functions much like a slot machine most video poker machines play draw poker where the player bets a hand is dealt and the player can discard and replace cards.,each card is dealt with a card and then takes one off.,There are many different kinds of poker. In draw poker each player is dealt five cards.,641,0.229730712,0.017916314,-4.004840851,0.755854358,0.827465236,-3.279542446
Despite having previously worked with him she teamed up with him again and wrote the duet Hate That I Love You.,i hate hate hate lrb love hate hate rrb, Hate That I Love You LRB live RRB ,642,0.322902122,0.001424942,-5.98252964,0.753456062,0.600796461,-4.453496933
The population of the region as of the census was making it the most populous English region.,the area is the largest and most populated area in the uk. it is the third largest city in the english speaking country.,Its population as of the census was making it the most populous English region.,643,0.96040684,0.968285322,-2.911191225,0.578242946,0.932175338,-0.794087172
Macleans was the first public school in New Zealand to use the Whanau House System dividing the school up into houses or families of about students each with two classes of or so students for each year level.,in the middle school year there is one of the eight classrooms each year which has four classrooms.,This is dividing the school up into eight houses. Each house contains about students in total with two classes of students in each year.,644,0.402131796,0.008457059,-4.373418808,0.844581742,0.999906659,-2.752233505
In when Smith learned of Gee s affair with Gertrude Saunders another performer she ended the marriage though she never sought a divorce.,in she was discovered by a singer who had discovered her secret about her trafficking. she discovered that she had been lying.,In Smith found out that Gee was having an affair with another performer called Gertrude Saunders.,645,0.87458802,0.002061905,-3.975518465,0.767268576,0.999915004,-1.651556969
He established so great a reputation that he was summoned to Paris from LRB he revived his opera Xerxes RRB until producing his Ercole amante.,he was invited to be in the paris opera in. he celebrated the last concert of his life in nice.,Cavalli became so famous that he was invited to Paris in where he performed his opera Xerxes. He visited Paris again in.,646,0.641634187,0.573857665,-4.64931488,0.771257815,0.999817908,-2.232876062
Aalst LRB North Brabant RRB a village in the Netherlands in the province of North Brabant,it is a municipality located in the belgian province of west flanders in the west of location.,Aalst LRB Zaltbommel RRB a village in the Netherlands in the province of Gelder,647,0.908924937,0.997897148,-4.925698757,0.895871341,0.773258209,-3.124170542
It is a co official language in Catalonia Spain LRB known as Aranese in Aran Valley RRB.,it is found in the region lrb rrb.,Dictionary LRB written in Occitan language RRB ,648,0.322757445,0.012804141,-4.486721992,0.812237351,0.397195965,-3.267711401
The palace stands at the bottom of the Royal Mile in Edinburgh at the opposite end to Edinburgh Castle.,the holy see of scotland is one of the oldest buildings in the united kingdom and the last of the th century.,The Palace of Holyroodhouse or informally Holyrood Palace founded as a monastery by David I of Scotland in has served as the principal residence of the Kings and Queens of Scotland since the fifteenth century.,649,0.961297393,0.047706693,-4.166224003,0.825517596,0.009135209,-3.079586506
PERSON LRB born January NUMBER NUMBER RRB better known as DJ BoBo is a successful Swiss singer songwriter dancer and music producer.,person lrb born january number number rrb is a swiss singer songwriter and singer.,PERSON LRB born January NUMBER NUMBER RRB better known as DJ BoBo is a Swiss singer songwriter dancer and music producer.,650,0.567953708,0.874844372,-3.761076212,0.929250682,0.993518829,-1.512033463
On the October NUMBER NUMBER episode of Raw PERSON and PERSON lost their title to CM Punk and PERSON.,person and person went on to make the smackdown vs.. smackdown and person was eliminated by person in the end of the match.,PERSON and PERSON were joined by PERSON but on the October NUMBER NUMBER episode of Raw PERSON and PERSON lost their championship to CM Punk and PERSON.,651,0.963106155,0.092222251,-3.859837294,0.945897178,0.564248443,-1.351636171
The terror birds lived in woodlands and grasslands.,the australian terror terror terrors is a movie starring people from australia.,Terror birds,652,0.972587824,0.000126438,-4.741050243,0.798426135,0.943022847,-3.668757915
May NUMBER ndash Emperor PERSON of LOCATION LRB d. NUMBER RRB ,person lrb died number rrb of location rrb died number.,May NUMBER Emperor PERSON of LOCATION LRB died NUMBER RRB ,653,0.798229032,0.296378791,-5.70191288,0.814117668,0.665036678,-2.5896945
It is a city overshadowed somewhat by its proximity to the Australian federal capital city of LOCATION it has effectively become a de facto district of the nearby capital city as it lies on the Australian Capital Territory border and is approximately from LOCATION s CBD Civic.,it is a city of the state of new south wales that is just outside the city of new wales but is not far from the city itself. it is not on the interstate highway.,It is really now a part of the capital city as it is on the Australian Capital Territory border and is only from LOCATION s CBD.,654,0.541151599,0.992493629,-3.2097435,0.833751688,0.999820113,-1.85781014
His conducting debut with the Concertgebouw Orchestra was on November substituting for Carlo Maria Giulini.,the fra fra frappe de montburguize left the orchestra to produce a new symphony called fra fra mozart. it was named after the composer who helped create the french opera malfiglia.,On November the famous conductor Carlo Maria Giulini was not able to conduct a concert of the Concertgebouw Orchestra so the young Bernard Haitink conducted instead.,655,0.868469119,0.057689108,-5.172996044,0.767035863,0.999856293,-2.953740835
The United Kingdom first claimed Victoria Land on January and then claimed Enderby Land in.,it was claimed by the british crown on march and became one of the first land grants in the united kingdom. it was granted by victoria on february.,Victoria Land was first claimed for Britain on January and Britain claimed Enderby Land in.,656,0.979572296,0.999594152,-3.891225338,0.942178057,0.98172015,-1.824693322
The LOCATION version hosted by PERSON voiced by PERSON reached its NUMBER th episode on NUMBER December NUMBER.,the show was first hosted on number december number number. it was shown on the location channel number number on the th episode of the number episode.,The LOCATION version hosted by PERSON reached its NUMBER th episode on NUMBER December NUMBER.,657,0.951645851,0.986272097,-4.854194164,0.872207535,0.991171777,-0.74149555
Hoping to become the leader of a united LOCATION with ORGANIZATION assistance he tried to veto any peace plan that failed to eliminate the northern government completely.,he said that there was no one to make peace with the north as he wanted to stop the war but he decided to not take the opportunity for a peace conference with the organization.,He wanted to become the leader of a united LOCATION with ORGANIZATION assistance. He tried to stop any peace plan that would not remove the northern government completely.,658,0.969073474,0.999892354,-3.677227736,0.906863406,0.999721229,-1.558808327
Demonic possession is often the term used to describe the control over a human form by a demon.,person person person. person person is a former professional wrestler.,PERSON ,659,0.720077966,0.000482187,-5.70333004,0.728828643,0.002056589,-7.267116547
In music a whole tone scale is a scale in which each note is separated from its neighbours by the interval of a whole step.,a scale is a scale that is divided into different parts of the whole of a piece. the scale is the same as a scale.,In music a whole tone scale is a scale in which each note is separated from the next one by the interval of a whole tone.,660,0.893680398,0.694977701,-3.265002251,0.942365096,0.840237796,-1.492082953
PERSON LRB born August NUMBER NUMBER RRB is a violin virtuoso who was born in the LOCATION.,person lrb born number december number rrb is a russian violinist.,PERSON LRB born August NUMBER NUMBER RRB is a famous Russian violinist.,661,0.666874499,0.987857461,-4.698381901,0.580583647,0.999345183,-2.205206871
This World Heritage Site is home to NUMBER ORGANIZATION monasteries and forms a self governed monastic state within the sovereignty of the LOCATION.,they are allowed to live at any age of number. they are permitted to live in the organization.,Only males over the age of NUMBER who are members of an ORGANIZATION are allowed to live on Athos LRB ? RRB ,662,0.62579638,0.004117195,-4.144292831,0.807233962,0.009333585,-4.602304935
While the internal angles in planar triangles always add up to NUMBER a hyperbolic triangle has angles that add up to less than NUMBER and a spherical triangle has angles that add up to more than NUMBER.,number degrees lrb number degrees rrb are equal to number degrees.,The three angles of a triangle add to NUMBER degrees.,663,0.293812125,0.024441216,-6.390197754,0.558188686,0.417518675,-3.309222221
Unlike Common Lisp the other main dialect Scheme follows a minimalist design philosophy specifying a small standard core with powerful tools for language extension.,it is a simple language that is used for programming programs.,Scheme is a programming language.,664,0.327543222,0.000188886,-3.571686029,0.790378693,0.002269224,-2.502831459
The ORGANIZATION LRB NUMBER NUMBER RRB is the informal name for the Treaty of Friendship Cooperation and Mutual Assistance commonly known as the ORGANIZATION creating the ORGANIZATION. The treaty was a mutual defense treaty subscribed to by eight communist states in LOCATION.,the organization was a treaty that was signed between the soviet union and the united states. it was signed by the organization and the organization of the organization.,The Warsaw Pact or ORGANIZATION was officially named the Treaty of Friendship Co operation and Mutual Assistance and was an organization of Central and Eastern European Communist states.,665,0.55117855,0.855301797,-3.460749388,0.580389466,0.999895215,-2.752458572
John Grisham graduated from the University of Mississippi School of Law in and practiced criminal law for about a decade.,o o o lrb o o rrb a time rrb,A Time to Kill LRB O O RRB ,666,0.210952124,0.000709892,-6.338693142,0.736089399,0.000357758,-6.985304356
Bronbeek was built early in the th century.,it was founded in by brothburger brochuck.,Bronbeek was built early th century.,667,0.950611303,0.584551811,-6.806388855,0.833238784,0.901840329,-3.904554605
In June NUMBER ORGANIZATION Headline News aired a story about PERSON and lissaexplains.com.,in addition to the website she added the new website person. com she added to her website.,She bought the domain name lissaexplains.com. The website name was changed to PERSON Explains it All.,668,0.927514185,0.012883681,-4.445883751,0.830745357,0.614806592,-3.348817348
The film stars Natalie Portman as Evey Hammond Hugo Weaving as V Stephen Rea as Inspector Finch and John Hurt as Chancellor Sutler.,it was also also the basis for the doctor who film the witches and the witches. it is also also featured in theppet dolls and the witchworkworkwork.,The main people who are in it include Hugo Weaving as the character V and Natalie Portman as Evey Hammond.,669,0.932994485,0.001351845,-5.397201538,0.667586669,0.999744236,-2.732777834
The folk origins of the mazurek are two other Polish musical forms the slow kujawiak and the fast oberek.,some of the composers of the same time were composers of such as person and person. they are most well known for their compositions for the same composers.,There were other classical composers who wrote Mazurkas but none of them are as good as those of PERSON.,670,0.932479262,0.008901224,-3.46073103,0.789538003,0.177058607,-4.650390148
The meetings produced a new draft which contained substantially the same principles of government as the NUMBER draft but with added provisions for responsible government.,the new constitution was revised with a new constitution and a new draft of the constitution. the new government also set up a new new constitution which was revised.,The meetings produced a new Constitution that was the same as the NUMBER draft but with added provisions for responsible government.,671,0.946191932,0.949948967,-3.206645727,0.887535531,0.997625113,-1.957782388
The Scottish ORGANIZATION LRB SPL currently known as the ORGANIZATION for sponsorship reasons RRB is a professional league competition for football clubs located at the top level of the Scottish football league system above the ORGANIZATION.,the scottish football league lrb formerly known as scottish football association rrb is an english football league which plays in location.,The Scottish ORGANIZATION LRB currently known as the ORGANIZATION or SPL RRB is a professional competition for football clubs.,672,0.55090493,0.999906003,-4.714646339,0.898413777,0.996734917,-1.519498348
When conscription was introduced and food and fuel supplies restricted these societies began to suffer.,during the war the men and women were forced to leave the camp lrb rations rrb to get food in.,When conscription LRB men were ordered into the army RRB was started and food and fuel supplies restricted the co op societies began to suffer.,673,0.885143634,0.998804927,-4.891481876,0.96038717,0.786493897,-3.716752291
His Shakespeare opera A Midsummer Night s Dream followed in NUMBER.,the opera was first performed in the city of location in number and in the th century by person s son person s father person s play the night of death.,His operas include PERSON PERSON A Midsummer Night s Dream and Death in LOCATION. The opera A Midsummer Night s Dream was written for the Aldeburgh Festival in NUMBER.,674,0.941670358,0.579919696,-5.509617329,0.755742531,0.980487823,-2.955758572
It is located at LOCATION in rural LOCATION LOCATION and has a history of breeding native animals.,it is based on a breeding stock of australian animals.,It has a history of breeding Australian animals.,675,0.528026137,0.999914408,-3.23363328,0.731368744,0.799999118,-2.787705421
July ndash Nicole Oresme French philosopher LRB b. RRB ,person lrb born january rrb is a french philosopher.,Nicole Oresme French philosopher LRB born RRB ,676,0.873471819,0.999554873,-6.025448322,0.818174324,0.998259664,-1.372236729
Aung San Suu Kyi derives her name from three relatives Aung San from her father Suu from her paternal grandmother and Kyi from her mother Khin Kyi.,she is also known by his name from her mother mutsun. she is related to susu and mun.,Her name Aung San comes from her father who is also named Aung San Kyi comes from her mother and Suu comes from her grandmother.,677,0.508495952,0.998187959,-4.506270409,0.842318074,0.999806881,-2.019428015
The ORGANIZATION LRB RRB was a women s ice hockey league superseding the old ORGANIZATION in NUMBER.,websites websites websites website websites websites of websites websites,Other websites,678,0.632135355,0.099263564,-6.418696404,0.740774676,0.000377216,-7.285377026
The fusion of song and symphony had been a characteristic of Mahler s early works.,the second part of the opera is part three parts.,The whole symphony is in two parts.,679,0.580188833,0.000184823,-3.967671394,0.838076169,0.00067024,-3.420877695
ORGANIZATION is a branded venture capital organisation founded by British business tycoon Sir PERSON.,person is a british businessman. he is one of the biggest companies in the world.,ORGANIZATION is a branded venture capital organization founded by British business tycoon Sir PERSON.,680,0.753571562,0.990710616,-2.94598937,0.921315391,0.911316216,-1.638275146
In September and October NUMBER PERSON made a guest appearance on SNL to perform a series of parodies of Republican vice presidential candidate PERSON.,person was also nominated for a number of emmy awards for his role as person in the comedy show person s favorite show on nbc.,In September and October NUMBER PERSON was a guest on SNL to perform a series of parodies of Republican vice presidential candidate PERSON.,681,0.821076815,0.006568504,-4.168805599,0.812179522,0.975033581,-0.682691038
Cable modems and VoIP With the advent of Voice over Internet Protocol LRB VoIP RRB telephony cable modems have been extended to provide telephone service.,there are many ip and ips like internet access lrb ip rrb and iptv service rrb.,With ORGANIZATION over IP LRB VoIP RRB technology most cable modems can now also provide telephone lines.,682,0.504258916,0.998800993,-5.785311222,0.753286889,0.999932826,-3.630824327
Iranian Revolution On February after the revolution forced the Shah to leave Iran Bazargan was appointed prime minister of Iran by the Ayatollah Khomeini.,he was the first president of the united states from until when he was elected president.,Bazargan was Iran s first prime minister after the Iranian Revolution in.,683,0.555932731,0.000391851,-3.911594629,0.848499749,0.978906929,-1.844924212
Nickname for the Sun Fire X storage server,person is a fictional character in the fictional television series family guy.,Thumper a recurring character in the television show Veronica Mars,684,1,0.002387905,-5.564661026,0.796683431,0.003103968,-5.448712349
The first two tracks were only available on the Dig Out Your Soul Deluxe Boxset Bonus Disc whilst the third track had only been released as a listen only track on Oasisinet s Radio Supernova.,the second single was the only single from the album the free download only only single single live on the album only on the uk version of the album.,The first two tracks were only available on the Dig Out Your Soul Deluxe Boxset Bonus Disc while the third track had only been released as a listen only track on Oasisinet s Radio Supernova.,685,0.759670249,0.001803689,-4.041441917,0.946778126,0.995554149,-0.46678248
The area then degenerated into competing city states until Yucat n was conquered by the Spanish.,the zan was then ruled by the mayans and then the mayas took control of the region and became the most important city of the maya.,The area then broke up into competing city states until the Yucat n was conquered by the Spanish.,686,0.942807615,0.99913168,-3.981688499,0.957652462,0.616375744,-1.456982374
The New Zealand Sophora species are known as PERSON.,person person person. person person is a former professional wrestler.,PERSON ,687,0.969147205,0.001208305,-5.149081707,0.752552514,0.814904869,-3.304587126
La Barre de Monts is a commune in the Vend e department in the Pays de la Loire region in western France.,it is found in the region pays de la loire in the vend e department in the west of france.,It is found in the region Pays de la Loire in the Vend e department in the west of France.,688,0.729934318,0.820083261,-3.546424866,0.74116111,0.852192938,-2.092352867
 LRB eg wonderful not needed in the list because it can be built from wonder ful RRB ,because of the power of earth lrb o rrb it can not be used to construct lrb even if it can be made., LRB e.g. wonderful not needed in the list because it can be built from wonder ful RRB ,689,0.972842693,0.998212695,-4.693959236,0.921680331,0.893886685,-1.726426959
On NUMBER March NUMBER she married a Dutch nobleman wildlife photographer PERSON at ORGANIZATION LOCATION and became known during their marriage as PERSON.,person married person a danish woman who lived in location location. he married person.,On NUMBER March NUMBER she married a Dutch nobleman wildlife photographer PERSON.,690,0.462512059,0.013700748,-5.118198395,0.607205195,0.998267233,-1.350746632
and is currently undergoing flight testing with a goal of receiving its type certificate in late and to enter service in.,these types of aircraft are made of type aircraft.,Types of aircraft,691,0.399841257,0.000124627,-4.204387188,0.766579703,0.001679621,-5.898383617
PERSON was one of the pioneers of the LOCATION movement and a military leader.,person lrb april number number rrb was the head of the organization under the armenian government of location and the leader of the armenian armenian organization in the location.,In June NUMBER with PERSON co founded and commanded the Liberation army military organization whose goal was to preserve the self determination and defense of the local Armenian population of LOCATION.,692,0.92795521,0.992183328,-5.375524521,0.852820207,0.995327353,-5.14166832
Stegosaurus stenops meaning narrow faced roof lizard was named by PERSON in NUMBER with the holotype having been collected by Marshal PERSON at LOCATION north of LOCATION LOCATION in NUMBER.,it is found in the location location location. it was discovered by person in number in number.,Stegosaurus stenops Named by Marsh in NUMBER it was discovered near LOCATION LOCATION in NUMBER.,693,0.439429343,0.05699645,-4.15097332,0.838984809,0.998005569,-2.731291533
Homelessness has become a problem in the countries of LOCATION LOCATION LOCATION and the LOCATION despite their growing prosperity mainly due to migrant workers who have trouble finding permanent homes.,the city has a large number of homeless people living in location location and location.,Homelessness has become a problem in the cities of LOCATION LOCATION LOCATION and the LOCATION.,694,0.383106775,0.999653816,-3.460216522,0.739775914,0.962839365,-1.136452198
The Orchestre de Paris is a French orchestra based in Paris.,the paris conservatoire is a french orchestra. it is located in paris in the capital of france.,The Orchestre de Paris is a French orchestra based in Paris which was started in.,695,0.971258342,0.999148667,-3.491719246,0.976229984,0.461498171,-1.891309381
While PERSON eventually remained the capital since NUMBER the cantonal parliament has met semi annually in PERSON and LOCATION.,it is the capital of the district of person.,It is also the capital city of the district of PERSON.,696,0.32164351,0.00036715,-3.2988832,0.808981305,0.004198105,-3.288608789
Mountains and surrounding valleys greatly affect local climate.,the mountains and surrounding areas include mountains mountains mountain mountains and mountains.,Mountains and surrounding valleys greatly climate.,697,0.966312647,0.116103321,-4.915881634,0.613767231,0.555304646,-3.168033123
They currently play their home games at LOCATION.,the organization are the home team of the organization in the location.,The ORGANIZATION play their home games in TD LOCATION.,698,0.942653179,0.730701566,-4.77129221,0.731841264,0.99045217,-4.282802582
underfloor heating systems electric or hydronic,electric electric power systems system system system power system system electrical system system electric electric system system.,Electric systems,699,0.996093988,0.449184984,-4.352797985,0.771151528,0.896252215,-6.118075371
It first aired on the Fox network in the United States on October.,the first episode aired on september.,The episode first started on October.,700,0.535316995,0.348574281,-3.423512936,0.881667912,0.998552978,-2.63514924
Another modification made to the LOCATION track is that of the famous LOCATION which is situated at the top of the hill leading down to LOCATION and has the hardest braking point on the lap.,it is the highest point on the hill at the top of the hill and is the easiest to climb from the top on the right.,LOCATION is at the top of the hill leading down to LOCATION. It has the hardest braking point on the lap.,701,0.58278554,0.997592628,-3.155418396,0.914411436,0.941619933,-0.934817195
PERSON and PERSON went on to found LOCATION overthrow PERSON and reinstate Numitor as King of LOCATION.,person is the daughter of person the king of location and wife of person of person.,PERSON is the mother of the twin brothers PERSON and PERSON in Roman mythology. She was the daughter of PERSON king of LOCATION.,702,0.765185122,0.177270159,-4.123484135,0.812628608,0.042897079,-3.298146725
They are elongated metameric animals with one pair of legs per body segment.,they have two legs per per two and two abdominal segments per per pair.,They have between and segments but only one pair of legs per segment.,703,0.821045105,0.967315793,-4.676024914,0.689397194,0.976301968,-3.736413717
Ban was appointed Ambassador to Austria in and a year later he was also elected as Chairman of the Preparatory Commission for the Comprehensive Nuclear Test Ban Treaty Organization LRB CTBTO PrepCom RRB.,he was appointed chairman of the united nations commission for nuclear weapons development lrb cpr rrb in december number. he was also a member of the u. s. nuclear committee.,While he served as Ambassador to Austria Ban was elected as Chairman of the Preparatory Commission for the Comprehensive Nuclear Test Ban Treaty Organization LRB CTBTO PrepCom RRB in.,704,0.841457114,0.986868203,-4.404803753,0.955434736,0.999847114,-1.37382853
This game saw the introduction of the revert a trick that enabled vert combos to be tied together with a manual by tapping a button when landing in a quarterpipe.,number game console awards best video game award for best technical achievement.,NUMBER Interactive Achievement Awards Best Sports Console Game,705,0.476373861,0.000147891,-5.072621822,0.774004506,0.000825918,-6.611570835
Saint Thibaut is a commune in the Aisne department in Picardie in northern France.,it is found in the region picardie in the aisne department in the north of france.,It is found in the region Picardie in the Aisne department in the north of France.,706,0.850250721,0.999762475,-3.138706923,0.854123116,0.999722779,-2.28647995
The Rio NUMBER Summer Olympic Games will be the first edition held in LOCATION the third edition held in the southern hemisphere LRB the first of those three outside of LOCATION RRB and the first games in a lusophone country.,the americas are included in the world.,Americas,707,0.168572354,0.869643748,-5.221524239,0.723435823,0,-5.88907814
Active in LOCATION LOCATION and LOCATION PERSON made over NUMBER league appearances in his career scoring over NUMBER league goals.,person lrb born number july number rrb is a former italian football player.,PERSON LRB born NUMBER July NUMBER RRB is a former Italian football player.,708,0.534078831,0.024252666,-6.454213619,0.307116195,0.183854401,-4.798264027
There are many sizes and shapes of bottles used for wine.,many kinds of water can be found anywhere from number to number.,Bottles can be many different sizes.,709,0.97295475,0.026501998,-4.541344166,0.856587265,0.999784946,-3.185389757
In March around Christians attended a gathering at the stadium the largest act of Christian worship in Suffolk since American evangelist Billy Graham used Portman Road on part of his Mission England tour in.,on august the anglican church in england used it to tour the country throughout the world. it was used by the anglican mission in england during the war.,This was the largest act of Christian worship in Suffolk since American evangelist Billy Graham used Portman Road on part of his Mission England tour in.,710,0.70820798,0.989984393,-4.23769474,0.901574659,0.947186708,-0.693800092
Jorge Luis Dely Valdes LRB born March in Colon Panama RRB is a Panamanian football player one of the best of his generation.,trez lrb born march rrb is a former spanish football player.,Jorge Dely Vald s LRB born March RRB is a former football player.,711,0.428637016,0.934251785,-6.03285265,0.53259378,0.99969697,-2.767291784
He is highly regarded for his realistic depictions of rural life and his command of American colloquial speech.,his degree was awarded by harvard university in.,Harvards alumni directory indicates Frost received an honorary degree there.,712,0.425106693,0.000188626,-5.188127995,0.81641283,0.000196763,-7.005110741
ORGANIZATION a state university in LOCATION is the oldest public university in LOCATION.,organization is a public university in location location.,ORGANIZATION is a public university in LOCATION LOCATION.,713,0.596987449,0.572338223,-3.288743019,0.911948117,0.806583464,-2.266839266
They combine elements of black metal death metal and folk metal with Finnish polka called humppa.,it is similar to the swedish metal band crasho and hummels.,They mix elements of extreme metal with Finnish polka called humppa.,714,0.5820788,0.543019414,-5.374789715,0.890208666,0.977613449,-2.134082317
It is formed in eastern LOCATION at LOCATION in LOCATION by the confluence of the North LOCATION at about NUMBER feet LRB NUMBER m RRB elevation and flows generally northwest in a highly meandering course through the mountains through the PERSON then past LOCATION and PERSON then southwest passing south of LOCATION then north through LOCATION.,it flows through location and then flows into location and location passing through location.,It then flows through PERSON then past LOCATION and PERSON then southwest passing south of LOCATION then north through LOCATION.,715,0.224947518,0.641081631,-4.154905796,0.671528803,0,-1.108024955
The central islands are predominantly coral cays and those of the east are of volcanic origins.,the islands are located in the coastal areas of the island.,The islands in the center are mostly coral cays.,716,0.584690222,0.005516963,-3.177901506,0.819150878,0.998972356,-2.67869854
