,source_sentence,simplified_sentence,dae_score_pred
198,Link has also appeared in multiple GameFAQs Character Battle contests and is the only character to have won more than once.,one of his games in the game has been won by person who has also won several other awards.,0.960647702217102
199,He is also an adjunct professor in the ORGANIZATION at ORGANIZATION.,he is also a member of the organization in the organization.,0.1814921647310257
200,These remains were dated between and years old.,they were dated between and number and number years old and between and.,0.47339197993278503
201,Pandora is the outer shepherd satellite of the F Ring.,it is the second ring of the outer ring of saturn.,0.20768657326698303
202,Also Canadian thrash metal band Annihilator covered Live Wire on a recorded live concert on the album Bag of Tricks.,the band performed live on live live live concert live live in edmonton in the united states.,0.07146953046321869
203,Bourdelles is a commune in the Gironde department in Aquitaine in southwestern France.,it is found in the region aquitaine in the gironde department in the southwest of france.,0.9996636509895325
204, Studio is a free and open source operating system based on Debian designed for creative users on x and legacy bit hardware architectures.,the free software community is based on linux and linux. it is used for free free software and free software for free software.,0.7607259750366211
205,Shirley Jackson LRB December August RRB was an influential American author.,august lrb july rrb was an american author who wrote about the american civil war.,0.9119266867637634
206,Thomas Spurgeon LRB September October RRB was a British Reformed Baptist preacher of the Metropolitan Tabernacle one of two non identical twin sons of the famous Charles Haddon Spurgeon LRB RRB.,he was the son of charles charles charles cortnell lrb born november rrb who was a member of the united kingdom.,0.9993334412574768
207,Anthony Popovic LRB born July in Sydney Australia RRB is a Croatian Australian former football player.,mario lrb born august rrb is a former australian football player.,0.9760240316390991
208,PERSON is a municipality in the district of Olten in the canton of LOCATION in LOCATION.,person is a municipality of the district location in the canton of location in location.,0.6515458822250366
209, Example Walnuts and hickories belong to the Juglandaceae or walnut family.,the walnut family is one of the most common genera in the family.,0.7575584053993225
210,Roman numerals are numeral system of ancient LOCATION based on the letters of the alphabet which are combined to signify the sum LRB or in some cases the difference RRB of their values.,the latin script is used for letters used to represent the sign of the location lrb latin rrb and they are used for signs of the greek alphabet.,0.9981761574745178
211,Trace amounts of ammonia acetylene ethane phosphine and methane have also been detected.,it is found in the presence of methylene and methyl ether.,0.8819349408149719
212,He then returned to the LOCATION and moved to the LOCATION initially to Hoy in NUMBER and later to PERSON where he lives with his partner PERSON.,he lives in location where he lives on the location in number.,0.607381284236908
213,Zoophilia can refer to sexual activity with animals LRB bestiality RRB the desire to do so or to the paraphilia of the same name which requires a definite preference for animals over humans as sexual partners.,it is thought to be due to the nature of femurs which is more closely related to the sexual desire for animals such as females.,0.9992496371269226
214,PERSON LRB born May NUMBER NUMBER RRB is a former Japanese football player.,person lrb born number may number rrb is a former japanese football player.,0.9259215593338013
215,He started up his professional career at LOCATION Verdy where he won the Emperor s Cup in NUMBER and the Japanese Super Cup in NUMBER.,in number he won the championship of japan in number and won the cup of japan.,0.431708961725235
216,They agree to lure the Acrobat to a hotel where Schigolch will murder him.,in the end he tries to kill the villain in order to lure the villain to the restaurant.,0.9996336698532104
217,Two Horcruxes have been destroyed the diary and a ring and PERSON and PERSON locate another although it is a fake.,the other two keys are person and person. the other is person and the other person.,0.9831342101097107
218,NUMBER ndash PERSON becomes PERSON after the death of PERSON.,person is buried on the death of person. person is the last person.,0.526732861995697
219,PERSON s plans for both the nave and the fa ade were accepted.,in addition to the station s platform s station was added to the nave and the platform.,0.834117591381073
220,While his name remains associated most closely with the French operetta and the Second Empire it is Offenbach s one fully operatic masterpiece Les contes d Hoffmann LRB The Tales of Hoffmann RRB composed at the end of his career that has become the most familiar of Offenbach s works in major opera houses.,in the last two operas of his life he was best known for his libretto of faust and his operas the fauste de lrb o. e. g. lrb e. rrb. they were composed in the th century by person.,0.9977828860282898
221,NUMBER ndash In LOCATION members of the ORGANIZATION and American Democrats carry out a brick stone and firearm battle for the control of an election in LOCATION resulting in one death several injuries and the burning down of a block of the town s buildings.,in number the organization of location killed number members of the organization s organization and one of the men killed in the shooting of location in location.,0.348160058259964
222,Results Results Stipulations Times Super Crazy defeated Carlito.,he defeated person in the main event and defeated person.,0.04083005711436272
223,PERSON one of the first cities to be planned in LOCATION was built with the intention of becoming the state capital. Founded in NUMBER as the capital of LOCATION.,it was built in number and was the first city of location to be built.,0.5960552096366882
224,Persons entering on Type C visas LRB issued through prior consultation with the Ministry of Foreign Affairs RRB must enter through a Port of Entry in the country that issued the visa.,in the u. s. government policy lrb e. e. u. rrb is issued to people who want to travel to the country s country.,0.3960857689380646
225,According to the Gospel of PERSON PERSON and PERSON were called Boanerges or the Sons of Thunder.,person was born in location and was the father of person and his wife person.,0.005447000730782747
226,The lake lies in the extreme north of the Kaghan Valley at N. E. and is about a four hour drive from the chief town Naran.,the village is located at the south of the city of kalki. it is about km away from the village of kokwali.,0.31317394971847534
227,The drums that most professional timpanists use are LOCATION timpani commonly with a ratchet clutch or friction clutch pedal.,the drumsticks are used for percussion percussion and percussion.,0.023469537496566772
228,Noyales is a commune in the Aisne department in Picardie in northern France.,it is found in the region picardie in the aisne department in the north of france.,0.9998016357421875
229,The sapta Konkan is a slightly larger region described in the Skanda purana.,the ka kapatini is a region of kapatina which is one of the main main regions of kohimanana region.,0.46184930205345154
230,On June breakaway factions of the National Conference revived the Muslim Conference under the leadership of Choudry Ghualm Abbas.,in the mid th century the leader of the chaldean revolts led by the sheikh mir habubul al haqq lrb december rrb led by chem shim.,0.025660879909992218
231,The lagoon is subdivided into the Kleines Haff LRB small lagoon RRB in the West and the Wielki Zalew LRB great lagoon RRB in the East.,in the area lrb hausen rrb there is a large area of harz land land which is divided into two smaller smaller areas lrb in the east of the netherlands rrb.,0.9919384121894836
232,It is the principal city of the McComb Mississippi Micropolitan Statistical Area.,it is a city of the state of mississippi in the united states of america.,0.9607847332954407
233,Racine was primarily a tragedian though he did write one comedy.,he wrote a tragedy called hamlet which was a tragedy.,0.9200645089149475
234,Caneyville is a city in LOCATION LOCATION LOCATION.,it is a city of location in the united states.,0.4630916714668274
235,PERSON turned PERSON into a summer resort town for affluent people from LOCATION.,person lived in the resort town of person. person moved to location.,0.8356142640113831
236,PERSON LRB born December NUMBER NUMBER in LOCATION LOCATION RRB sometimes known by his number NUMBER or as The Great Big Mouth is an American musician best known as the vocalist of ORGANIZATION band PERSON and the hard rock band Stone Sour.,person lrb born number october number in location location location rrb is an american rock band who is best known for his best known and best known album in location.,0.9983965754508972
237,The Royal Game of Ur Senet and Mancala are some of the oldest known games.,it is one of the ten most famous game games played by the aztec kings of the location.,0.9997156262397766
238,However with the size of LOCATION legs the bird would have had to have been more agile to catch fast moving prey than the fossils suggest it to have been.,the size of the fish was estimated to have been estimated to be about number times larger than the prey size which would have been to able to eat prey.,0.9661370515823364
239,Unable to find acting work he took retail jobs and worked as a freelance illustrator.,he worked as a professional artist for a small business.,0.9723154306411743
240,However Armenians call themselves Hay LRB pronounced Hay plural Hayer RRB.,the term hayyath lrb hay hay hayyat rrb means hay hayr or hay hayh rrb is a term used for hayers lrb plural rrb.,0.875024676322937
241,Ch Minh RRB is the largest city in LOCATION.,it is the capital of location in the state of location.,0.20182597637176514
242,A calendar blue moon occurs in most of the LOCATION.,the sun appears in the sky at the same time as the sun.,0.008417544886469841
243,However when Khomeini began to urge the Shi ites there to overthrow Saddam and under pressure from the Shah who had agreed to a rapprochement between Iraq and Iran in Saddam agreed to expel Khomeini in to France.,in august the french government asked to stop the talks in tehran and said he would be forced to leave iran and be told to leave.,0.028356367722153664
244,The Guinness World Records lists the original Star Trek as having the largest number of spin offs among all TV series in history.,the most popular series in the history of the franchise is the trek which is the longest running television series in history.,0.9998769164085388
245,Albuquerque International Balloon Fiesta is the largest hot air balloon gathering in the world held in early October.,the organization is the only international meteorological event held in the location since september number.,0.997180163860321
246,Pitar and Maluma head toward the savanna an action which alludes to both the expulsion from paradise and the Out of Africa theory.,in the end the prophet said that the planet amaro is the opposite of the original sin of the soul.,0.013138538226485252
247,PERSON was sworn in as Prime Minister for the first time in NUMBER at the age of NUMBER but was removed from office NUMBER months later under the order of then president PERSON on grounds of alleged corruption.,in number person was appointed as president of the location from number to number. he was also the first president in office in number.,0.0008493444183841348
248,The postcranial remains were still very similar.,the remains of the remains were found in the same location.,0.019766487181186676
249,Blay LRB RRB is a commune in the Calvados department in the Basse Normandie region in north western France.,it is found in the region basse normandie in the calvados department in the northwest of france.,0.9993928074836731
250,The second album N n slags verklighet LRB Some kind of reality RRB contains songs written in Swedish by the singer himself.,the song is about a song written by the band lrb o o rrb and written by person.,0.9950295686721802
251,As a phylogenetic relict it is the only known surviving member of its order first described and mistakenly identified as an octopus in NUMBER by German teuthologist PERSON.,it was first described by person in number by person who was named the first member of the genus genus tetraptera. it was named after person by person.,0.7590433955192566
252,ORGANIZATION becomes the first law school west of the LOCATION The world s first commercial Christmas cards are printed by Sir PERSON in LOCATION.,in number the first printed book printed in location was printed by person in location.,0.016211722046136856
253,LOCATION LRB ra ven a RRB is a city and comune in the LOCATION region of LOCATION.,location is a municipality of the district location in the location.,0.05490240454673767
254,History In Hurricane Humberto made landfall near High Island.,in the mid of th century there was a hurricane in the state of bahia.,0.7076129913330078
255,The War Department also bore responsibility for naval affairs until the establishment of the ORGANIZATION in NUMBER and for most land based air forces until the creation of the Department of the ORGANIZATION in NUMBER.,in number the organization was given the title of the organization in the location. it also included the organization and the organization.,0.011542854830622673
256,There Mario defeats a huge Bowser robot being controlled by Shadow Mario which is called Mecha Bowser. It is then revealed that Shadow Mario s real identity is Bowser Jr. the youngest son of Bowser.,he is said to be the best known superhero in the world and is the most famous villain in the game series.,0.008233982138335705
257,ORGANIZATION is an Italian multinational oil and gas company present in NUMBER countries and currently LOCATION s largest industrial company with a market capitalization of NUMBER billion euros LRB US NUMBER billion RRB as of July NUMBER NUMBER.,organization lrb number rrb is a company that is owned by organization. it is one of the largest companies in the world.,0.23942984640598297
258,The Siamang can live up to NUMBER years in captivity.,the elephant has a total number of species to number years.,0.19495593011379242
259,Feather dusters take advantage of the principles of static electricity to take up small debris such as dander.,other types of air pollution include dust dust dust and dust dust.,0.0010194805217906833
260,Blood types are inherited and represent contributions from both parents.,they are related to their parents and parents.,0.569820761680603
261,While collaborating with Myl ne Farmer and PERSON Aliz e released two albums both of which were hits inside and outside of LOCATION.,in number he wrote a song called person s love and i love n t. he also wrote two other other songs titled love and love.,0.0063009136356413364
262,Hardaway was born in Chicago Illinois.,he was born in chicago illinois.,0.8886206150054932
263,PERSON is a mosque in LOCATION LOCATION LOCATION LOCATION.,person is a muslim mosque in location location location.,0.8063894510269165
264,Most myomorph species belong to superfamily Muroidea ,it belongs to the family superfamily superfamily maromyoidea.,0.3163817524909973
265,Net income is equal to the income that a firm has after subtracting costs and expenses from the total revenue.,the income income from income is the total amount of income from the income from that income income.,0.020650075748562813
266,Answers to the paradox include that since God is supposedly omnipotent the phrase could not lift does not make sense and the paradox is meaningless and that logical impossibilities do not fall under the omnipotence of God.,the paradox is that it is not possible to explain the universe that it can not be explained by non non non contradictions such as the universe is not always possible.,0.9991325736045837
267,Tropical systems are officially ranked on one of several tropical cyclone scales according to their maximum sustained winds and in what oceanic basin they are located.,tropical cyclones are considered tropical cyclones that are tropical cyclones in the location and are considered as tropical cyclones.,0.9005638360977173
268,In the NUMBER the government of LOCATION held a ORGANIZATION which has continued to meet periodically since then.,in number the organization held a meeting in location.,0.6658971905708313
269,With the outbreak of the First World War in NUMBER this league came to a halt but a championship for the region was still held which FSV won in NUMBER.,in number the organization won the national championship in location.,0.019323594868183136
270,To the north of the city lies the Atlantic Ocean to the south are the cities of Pacatuba Eus bio Maracana and Itaitinga to the east is the county of Aquiraz and the Atlantic Ocean and to the west is the city of Caucaia.,the city is bordered by the brazil state of paragua and paraiba. it is also the capital city of the state.,0.4392935633659363
271,This simple theme cadences and is followed by a declamatory theme played by violins.,the bass is played by a bassoon and a basset.,0.0013703427975997329
272,November NUMBER ndash Claude Lorrain French painter LRB b. c. NUMBER RRB ,number person lrb born number november number rrb was a french painter.,0.9581132531166077
273,Over time PERSON and others pointed to Republican electoral successes in the early and mid s when hunger strikers PERSON and PERSON were elected to the British ORGANIZATION and D il ireann respectively and they advocated that ORGANIZATION in become increasingly political and base its influence on electoral politics rather than paramilitarism.,in number person was elected president of the democratic party in location and in in number he was elected as a member of the party in the location.,0.27589917182922363
274,Scottsville was the birthplace of Thomas Staples Martin who served five terms as a Democrat in the United States Senate representing Virginia.,he was a member of the united states senate and was the first president of united states in the u. s. history.,0.02309270016849041
275,Muslims are also discouraged from wearing clothing with distracting images and symbols so as not to divert the attention of those standing behind them during prayer.,they are often seen as the people who wear clothes such as clothing and wearing clothing such as formal occasions when they are not dressed as the muslim leaders.,0.9995113611221313
276,After German reunification on NUMBER October NUMBER she became a member of the Bundestag and as other leading members of the last GDR government was also appointed to the Federal Minister for Special Affairs in Chancellor PERSON s cabinet.,in number person became a federal minister of state in the german federal election and was also the member of the federal council for the federal election.,0.9100296497344971
277,ORGANIZATION LSB RSB is a privately owned observatory located in LOCATION LOCATION NUMBER miles LRB NUMBER km RRB southeast of LOCATION on LOCATION in the LOCATION.,it is located on the location lrb number rrb at location rrb on location. it is number km west of location.,0.460399866104126
278,Chaourse is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region location in the location department in the north of location.,0.3541223108768463
279,Biography Born in LOCATION and abandoned there by destitute parents in NUMBER at the height of the French Revolution he worked as a kitchen boy at a cheap Parisian chophouse in exchange for room and board.,he was born in location in number. he lived in a factory in location where he lived.,0.3215515911579132
280,Originally released as a bonus disc on the deluxe edition of B Day it was released on August NUMBER NUMBER in the LOCATION as an EP.,it was released on august number number as a single. it was also released on the same day as the ep for the same year.,0.9187827706336975
281,The product cipher combines a sequence of simple transformations such as substitution permutation and modular arithmetic.,the substitution of substitutions is a method of substitution which involves substitution and substitution.,0.026852237060666084
282,There is one shop a butchers a hairdressers and three hotels in the village.,a butcher shop is a pub and a butchery shop in the village.,0.9918860793113708
283,The river is now internationally famous thanks to the music of the s known as Merseybeat from the Mersey Sound and its strong association with Liverpool.,the sound of the river mersey is the main sound of liverpool s city of liverpool and liverpool s largest commercial city.,0.9994643330574036
284,Because of agreements between Warner Brothers and the estate of Thomas Mann for the production of Luchino Visconti s film Britten was advised not to see the movie when it was released.,in the production of the film was stopped by the franco franco franconian government. it was not the best picture to be made by the italian director carlo carlo carloni.,0.005899845622479916
285,In the Czech Ministry of Foreign Affairs suggested the name Czechia as an official alternative in all situations other than formal official documents and the full names of government institutions however this has not become widespread in English even though most other languages have single word names for the country LRB usually their own variants of Czechia RRB.,in czech republic the czech republic is the official language in the czech language since the czech government lrb czech republic rrb.,0.3093288838863373
286,It is used in the manufacture of special kinds of glass and lasers..,it is used to make glass and glass. it is made of glass and ceramics.,0.9745088219642639
287,It has been proven that the car accident was not caused by the dispatcher therefore ruling out suicide.,it is said that the accident was caused by the crash of the car in the accident.,0.008395703509449959
288,In it became the sixth province of Canada.,it was created in and became the sixth province in canada canada.,0.9220352172851562
289,He is best known for his album Illinois which hit number one in the Billboard Top Heatseekers chart and for the song Chicago.,he has released several albums on the billboard billboard hot albums chart and has released two albums in the billboard top of the location.,0.983351469039917
290,The Attitude Era was a period in the ORGANIZATION LRB ORGANIZATION RRB and professional wrestling history that began as a direct result of the Monday Night Wars and culminated with the conclusion of the Wars in NUMBER.,in the middle of the th century the organization was an era of wrestling in the location and the location area.,0.9267827868461609
291,On May the Turks launched an assault against the Anzac Line capturing a section of the trench at Courtney s Post one end of which was guarded by Jacka.,on august the british attack on the fort was a surprise attack on location on the south of the fort lrb at the end of the day rrb and attacked the fort on september.,0.010371556505560875
292, LRB in LOCATION RRB ,in location lrb location rrb lrb rrb is a small town in location.,0.5280297994613647
293,The peace treaty was recorded in two versions one in Egyptian hieroglyphs the other in Akkadian using cuneiform script fortunately both versions survive.,in the first language spoken in the karakan language in the th century in the u. n. u. e. g. in location the first recorded language in location was used in the greek language. this was not in use in the location.,0.0026708594523370266
294,Other primary matches on the card were a Battle royal for the vacant Intercontinental Championship and a Tag team ladder match for the WWE Tag Team Championship between Eddie Guerrero and Tajiri facing Team Angle LRB Charlie Haas and Shelton Benjamin RRB.,in the main feud in the wwe championship match lrb wwf rrb the alliance lrb wwe rrb and the tag team team lrb smackdown rrb were involved in a triple threat match between the organization and the organization.,0.9873173832893372
295,Azure is the hue that is halfway between blue and cyan.,it is the blue color of blue. it is blue and blue blue.,0.042867112904787064
296,main interests EconomicsPolitical philosophyInductive Logic,according to the economist economist economist and economist economist rodrigues.,0.1570136547088623
297,M. gallopavo,monte montego de monte monte carlo f. d.,0.3861062228679657
298,PERSON was elected a fellow of the ORGANIZATION in NUMBER and in NUMBER was the society s president.,in number person was elected president of the organization and was the first president of organization.,0.8501959443092346
299,PERSON helped produce PERSON s opera Sakuntala for its world premiere in NUMBER with the LOCATION orchestra.,in number person became the first woman to perform in the location in location.,0.41943591833114624
300,There are many kinds of articulated vehicles from heavy equipment to buses trams and trains.,there are many trams and trams. trams have trams and buses.,0.33466920256614685
301,His character is selfish but is faithful.,he is good for his kind and good nature.,0.9895748496055603
302, M y Own Trumpet p. In Boult married Ann Wilson the ex wife of Steuart Wilson tenor singer and administrator.,in he died of lung cancer and died in.,0.001931341364979744
303,This made the white migr s a target for infiltration by the Soviet secret police LRB e.g. operation TREST and the Inner Line RRB.,in the soviet union the soviet spy line lrb rrb was used by the soviet military forces lrb s rrb and the soviet security service lrb lrb ss rrb.,0.9991742372512817
304,in NUMBER and is the second largest chain in the LOCATION after ORGANIZATION ,it is the second largest chain in location after organization in number and number in location.,0.4429142475128174
305,ORGANIZATION s Venus In Situ Explorer mission to PERSON LRB part of the New Frontiers program RRB.,in addition to the discovery of the planet person lrb mission rrb it was first explored by person in number.,0.9980533123016357
306,After the inception of the Islamic Republic the Supreme Leader of Iran has taken on the role.,the current president of the islamic republic of pakistan has been the leader of the current prime minister of the country.,0.1846279799938202
307,The old city of Glasgow originally developed around Glasgow Cathedral and down the old High Street to the River Clyde via Glasgow Cross.,the city was founded in by the city of glasgow. the city became the centre of the scottish reformation.,0.8166419267654419
308,The Books of Samuel LRB RRB are part of the Hebrew Bible.,the book of samuel lrb hebrew rrb is a book of jewish law lrb of the jewish bible rrb.,0.9746429920196533
309,All is ultimately forgiven as the entire group praises the ability to accept life s unavoidable good times and bad times.,all of these things are not good for the good and good person.,0.0020194267854094505
310,A vital part of the Orlando area economy is involved in the tourist industry with the city being known for its wide range of its attractions including Walt Disney World Resort Universal Orlando Resort and Sea World Orlando.,the resort is one of the most popular resorts in the world. it is part of the resort world park in the location.,0.0707051083445549
311,Any such alteration must be noted in the caption.,this is not allowed to be made in the unseated form.,0.000826783652883023
312,History The province of West Pakistan was created in October by the merger of the provinces states and tribal areas of the western wing.,the district was created from the province of central part of central central central western central central provinces of south central and south central central west of the pakistan.,0.5652376413345337
313, LRB thirty two RRB is the natural number following and preceding.,it is the second most common and longest eclipse of number lrb number rrb.,0.987532913684845
314,Schmeer P. and M. L. Hazen CV Aquarii identified with LRB RRB Europa Journal of the American Association of Variable Star Observers Vol.,the lrb lrb e. e. rrb rrb was the first of the united states s s study of the moons of saturn lrb s rrb and was published in.,0.7665565013885498
315,A Celebration of his Life and Times.,his life and his life include a life of life and life of his life.,0.4168362617492676
316,In casino play it is more common to use blinds the first betting round thus begins with the player to the left of the big blind and subsequent rounds begin with the player to the dealer s left thus draw games are very positional.,in the game the player has to move to the left when the player turns up to the right.,0.9973829984664917
317,He made his debut as a harpsichordist in Vienna in and studied musicology there.,he studied composition at the vienna philharmonic in. he studied conducting in vienna.,0.9924373626708984
318,The handbook of chronic pain.,the book of pain is a study of the pain of the chronic world.,0.8248276710510254
319,The Brampton Canadettes Thunder won the first CWHL championship on March winning over the Mississauga Chiefs in the final.,in the first round of the canadian national ice hockey championship the montreal thunder thunder were the first to play in the canadian championship.,0.9996221661567688
320,Cicero acclaimed him as the perfect orator who lacked nothing and Quintilian extolled him as lex orandi LRB the standard of oratory RRB and that inter omnes unus excellat LRB he stands alone among all the orators RRB.,he was one of the most important authors of the roman empire lrb lrb or oriens rrb rrb.,0.9476636052131653
321,In NUMBER PERSON released a new Spanish album Almas del Silencio LRB Souls of Silence RRB.,in number person released a new album called la vida de la vida lrb from the album rrb.,0.7704760432243347
322,After suffering an arm injury he slumped in NUMBER NUMBER and the ORGANIZATION finished last.,in number number person retired from the organization after the number season.,0.8694875836372375
323,Founded in by singer Bill Kaulitz guitarist Tom Kaulitz drummer Gustav Sch fer and bassist Georg Listing.,in the th century the band was formed by kurt friedberg and hans friedel. the band formed in and was formed in.,0.11337058246135712
324,.,in the th century the word.,0.006754077970981598
325,PERSON governor of LOCATION is forced the flee to PERSON after a mutiny of ORGANIZATION XX PERSON at PERSON LRB LOCATION RRB.,person lrb number rrb is the governor of location in the location. person was forced to exile to location in number.,0.6069784164428711
326,Lucca annually hosts the Lucca Summer Festival.,it is also the main festival held at the city of lazio.,0.9669212698936462
327,Malaria caused by Plasmodium vivax Plasmodium ovale and Plasmodium malariae is generally a milder disease that is rarely fatal.,they can also be seen in the skin of mice lrb e. it is only known how it is caused by cymoleptus disease which is not known.,0.0017179350834339857
328,Grand Forks is the third largest city in the U.S. state of North Dakota and the county seat of Grand Forks County.,minneapolis is the county seat of the state of minnesota in the united states.,0.8358070254325867
329,She was then transferred to the Canterbury Boarding School in New Milford Connecticut where she was a member of the ice hockey team.,in the summer of that year the school moved to the school in new brunswick where she was the youngest student in the school.,0.07550036162137985
330,It has a population of about inhabitants.,it is found in the region pays de la loire in the location.,0.0006966234068386257
331,PERSON backed legislation already drafted that would have forced LOCATION to restore its Catholic schools but then postsponed it due to opposition within his ORGANIZATION.,in number person moved to location where he wanted to move to location to location.,0.00020574909285642207
332,Upon the initial DVD release of Son of the Mask Wal Mart stores sold an exclusive pack of the movie with the two part pilot episode of the animated series.,the movie was released in theaters in the united states with a dvd release of the movie released on november.,0.015711994841694832
333,The Giro was inspired by the Tour de France.,the tour de france was a road race that took place during the french tour.,0.995355486869812
334,This makes it more likely that an article only available under the CC BY SA license will be erroneously labeled otherwise and subsequently used in violation of the license.,this is not allowed to be made in a license because the license is not permitted under the license license. this is also known as the license that is not licensed under the licensing rules.,0.001612765365280211
335,PERSON LRB born NUMBER November NUMBER RRB is a ORGANIZATION politician who has been the Member of ORGANIZATION LRB MP RRB for ORGANIZATION since NUMBER.,person lrb born number november number in location location rrb is a politician. he was the leader of the organization from number to number.,0.9998016357421875
336,The problem lies with Flash Memory management and is fixed remotely from Earth on February.,it was launched on december number when the computer failed on the earth was set off by the computer on november.,0.22649575769901276
337,Hafnium was the penultimate stable isotope element to be discovered LRB rhenium was identified two years later RRB.,after the nuclear explosion lrb number rrb was first discovered by the radiochemist person lrb rrb. it was thought to be the first stable isotope.,0.9997768402099609
338,The LOCATION education system is a Blue Ribbon awarded school ranked amongst the top fifty schools in LOCATION.,it was ranked number among the top five schools in location location location.,0.5972122550010681
339,Its source is just km LRB mi RRB inland from the Atlantic Ocean but the river runs away from the sea into the Sahara Desert then takes a sharp right turn near the ancient city of Timbuktu LRB Tombouctou RRB and heads southeast to the Gulf of Guinea.,it connects the delta of the molois river lrb km rrb to the south of the location lrb location rrb.,0.7719256281852722
340,Keosauqua is a city in LOCATION LOCATION LOCATION.,location is a city of location in the location state of location.,0.2032584398984909
341,In NUMBER the ORGANIZATION series Spyship was broadcast with June singing the title song.,in number the organization broadcast a special program called the secret of the spy spy show on location.,0.999778151512146
342,It can also be prepared by treating bromides with non oxidising acids like phosphoric or acetic acids.,it is used to treat the tetrabromoxides made by hydrolysis and hydroxides.,0.9977471232414246
343,It has an area of km.,it has an area of. km lrb km rrb and has a total area of km.,0.24119003117084503
344,It was his last game other than the Pro Bowl.,he was also the only other pro bowl receiver in the nfl history.,0.9173873066902161
345,He is best known for disbelieving Jesus resurrection when first told of it then proclaiming My Lord and my God on seeing Jesus in.,he is buried in jesus christ s resurrection and is buried on the same day at the same time.,0.41257646679878235
346,The center of population of LOCATION is located in PERSON.,person is a city of location in the location.,0.01402897760272026
347,In the Jervis Bay Territory Acceptance Act created the Jervis Bay Territory as an annexe to the Australian Capital Territory. In when the ACT gained self government Jervis Bay became a separate territory administered by the Australian Government Minister responsible for Territories presently the Minister for Home Affairs LRB Australia RRB.,in the australian territory of australia the territory became a part of the commonwealth territory territory of australian territory.,0.24619793891906738
348,Its rotation period is typical for large asteroids but nothing is known of its axial tilt.,it has a small diameter of about number km and orbits saturn.,0.011950720101594925
349,PERSON of LOCATION LRB died NUMBER RRB LRB French PERSON RRB was countess of LOCATION from NUMBER to NUMBER.,person lrb number number rrb was a french countess of location from number to number.,0.8557787537574768
350,February NUMBER ndash Travel financial and commercial transactions by LOCATION citizens to LOCATION are made illegal by the ORGANIZATION.,location is a trade agreement made by location in location location.,0.151666060090065
351,In the Great Trigonometric Survey of British India established the first published height of Everest then known as Peak XV at f O. In Everest was given its official English name by the Royal Geographical Society upon recommendation of Andrew Waugh the British Surveyor General of India at the time who named it after his predecessor in the post and former chief Sir George Everest.,in the th century the great indian everest was named by the british government in the united kingdom. it was named in the british official name of the indian indian army in the late s.,0.9933603405952454
352,With a weight below NUMBER pounds Buckles developed beriberi yet led his fellow prisoners in calisthenics.,in number he was a member of the schihieff. he was one of the few fighters.,0.00016525706450920552
353,In Bangladesh February is observed as Language Movement Day a national holiday.,it is a national day of bhutan in the united states.,0.0009269871516153216
354,The John Bull Hotel LRB later the Fat Lamb Hotel RRB was constructed followed by a bridge over the creek.,the bridge was built on july. the bridge became a carrybridge. the cattle station lrb rrb.,0.9853729009628296
355,Digital signatures cryptographically bind an electronic identity to an electronic document and the digital signature can not be copied to another document. Paper contracts often have the ink signature block on the last page and the previous pages may be replaced after a signature is applied.,this means that the digital copy is not used to replace the original paper and the resulting paper can be used without changing the paper label. this can also be used to make the paper readable to form a new document.,0.9683310389518738
356,Vesta is thought to consist of a metallic iron nickel core an overlying rocky olivine mantle with a surface crust.,it is a type of mantle mantle. it contains a mantle mantle crust crusty mantle mantle and mantle mantle mantles a mantle.,0.3516179621219635
357,Allergic reaction to contact with specific chemicals such as Urushiol derived from Poison Ivy or Poison Oak.,it is used to treat poisons and poisons. it is also used to cause infections of plant plants.,0.0008973703370429575
358,Restauration LRB Switzerland RRB the period from to in Switzerland.,in the th century the swiss switzerland lrb switzerland rrb lrb rrb is part of the canton of switzerland.,0.8782007098197937
359,Medieval foreign policy was as much shaped by relations with the Flemish textile industry as it was by dynastic adventures in western LOCATION.,it was developed in the middle of the medieval world. it was designed by the french renaissance in europe as a product of the renaissance.,0.0064259422942996025
360,Another example is the term civil war which is not an oxymoron but can be claimed to be so for humorous effect if civil is construed as meaning polite rather than between citizens of the same state.,the term is also used to mean mean a civilisation that is not used to describe any other offensive term such as a civil war.,0.9979476928710938
361,Sodium chlorite LRB NaClO RRB is a chemical compound used in the manufacture of paper.,it is made of potassium lrb ii rrb. it is used as a dye.,0.9848282933235168
362,The total area is. km giving a population density of inhabitants per km.,the population is estimated as of. km.,0.032429978251457214
363,Primates A primate s nail consists of the unguis alone the subunguis has disappeared.,the unsubut ungogous turtle is one of the few species of the genus lrb o rrb.,0.9939392805099487
364,Wiesenbronn is a municipality in the district of Kitzingen in Bavaria in Germany.,in it is a municipality of the district of baden in the canton of aargau in germany.,0.4676375091075897
365,The Yuan was subdivided into chiao LRB RRB fen LRB RRB or li LRB RRB.,in the cicili lrb lrb rrb rrb was divided into li di lii lrb li rrb lrb guan rrb and li li li shi lrb ci rrb.,0.8400459289550781
366,There is a long tradition of watchmaking LRB Baume et Mercier Charriol Chopard Franck Muller Patek Philippe Rolex Raymond Weil Omega etc. RRB.,in the french restaurant par paroulot lrb frouche rrb the grand tournier of france lrb lecant rrb.,0.927773654460907
367,The capital of the district is LOCATION.,location is the capital of the district of location.,0.48696067929267883
