,source_sentence,simplified_sentence,dae_score_pred
583,When she was caught taking a book before her mother read it PERSON would jokingly tell her mother that PERSON must wait to read the novel until PERSON had determined whether it was an appropriate book for her to read.,person said she wanted to write a novel about her mother person. she thought person would not like the novel because she knew person would like to read it.,0.9139046669006348
584,Clooney was born in Maysville Kentucky to Andrew Joseph Clooney and Frances Marie Guilfoyle both of whom were Roman Catholics of Irish and German ancestry. When Clooney was fifteen her mother and brother Nick moved to California.,he was born on september in new york city and was raised on the grand island of new york in the united states. she was the youngest child of two grand parents who had a family of four children.,0.03150667995214462
585,The tuples LRB a a RRB and LRB a RRB are not equal either because in tuples and multisets multiplicity is considered affecting cardinality.,in addition to the conjugations lrb and f rrb there are two different predicates. the two arity lrb lrb rrb rrb.,0.8237248063087463
586,The BBC has also been criticised for saying that the iPlayer would launch on the July when what was on offer was simply an extension of the beta to an open beta admitting more users in a controlled manner. This was done reportedly to allow British ISPs and the BBC to gauge the effect of the iPlayer traffic on the Internet within the UK.,however the government said that it would not be possible to make a decision on whether whether the uk would be allowed to use the internet from the internet to the internet. however the bbc said that the bbc would be able to get access to the bbc.,0.0038772826083004475
587,On they ground many can run fast.,they can walk long distances lrb about meters rrb and walk fast.,0.976431667804718
588,Isleham is a small village and civil parish in the English county of Cambridgeshire.,it is a village and civil parish in suffolk in the united kingdom.,0.9965044856071472
589,The true crows are large passerine birds that form the genus Corvus in the family Corvidae.,the bird lrb salamander rrb is a species of bird that lives in the location region of location. it is found in the southern part of location in the western part of the location.,0.9565654993057251
590,Metallica LRB also known as The Black Album RRB is the eponymous fifth studio album by the American heavy metal band Metallica.,the album is the fourth album from the heavy metal band metallica. it is the second album from metallica lead singer slayer.,0.8846819996833801
591,Poiroux is a commune in the Vend e department in the Pays de la Loire region in western France.,it is found in the region pays de la loire in the vend e department in the west of france.,0.9582533240318298
592,ORGANIZATION is a company that specializes in building Container homes and was founded in NUMBER by PERSON and PERSON.,organization is a company that is owned by organization. it is based in location location location.,0.4132055938243866
593,The follow up release to Satanica was Thelema..,the album was released in the uk on october.,0.00019125596736557782
594,Year NUMBER LRB MCCCXCIII RRB was a common year starting on Wednesday LRB link will display full calendar RRB of the Julian calendar.,number lrb number rrb lrb beginning with the number july number number bc rrb was the first calendar year lrb calendar rrb. it was also the first of the calendar lrb lrb rrb calendars.,0.867195725440979
595,The seeds are mostly small and winged and are anemophilous LRB wind dispersed RRB but some are larger and have only a vestigial wing and are bird dispersed LRB see below RRB.,it is a large tree lrb a small tree rrb that lives in forests and forests lrb seeds rrb. it is also found in areas where it is found.,0.9642977714538574
596,In the Canadian Grand Prix moved to its current home on le Notre Dame in Montreal.,the grand prix grand prix is a grand prix held in new york city. it was built in and was moved to the new grand prix of canada.,0.999371349811554
597,La Jaudonni re is a commune in the Vend e department in the Pays de la Loire region in western France.,it is found in the region pays de la loire in the vend e department in the west of france.,0.7994577884674072
598,To lie is to state something that one knows to be false or that one has not reasonably ascertained to be true with the intention that it be taken for the truth by oneself or someone else.,however the fact that it is not true that the person who said it is to be an indicdent of the truth that they believe that the true truth is true and not that it was not a fact.,0.5561555624008179
599,Sana a is one of the oldest continuously inhabited cities in the world.,the city has an estimated population of around million people living in the city of san francisco.,0.6341325044631958
600,He was born in LOCATION and graduated as cand.,he was born in location location location.,0.45032191276550293
601,As such the term gained popularity within neoliberal or free market economics as a description of processes such as downsizing in order to increase the efficiency and dynamism of a company.,in the early twentieth century the term microeconomic is used to refer to a process of social change as a result of the growth of the economy in the united states and as a way to reduce the cost of capital.,0.999649703502655
602,Originally named LOCATION the band primarily consisted of PERSON LRB vocals and occasional guitar RRB PERSON LRB guitar and keyboards RRB PERSON LRB bass guitar and backing vocals RRB and PERSON LRB drums and percussion RRB.,person lrb vocals rrb lead singer lrb guitar rrb and guitar lrb bass rrb person joined the band in location and person and person played bass guitar.,0.9996468424797058
603,On August he formally took over power from the US military and de jure sovereignty of Korean people from the Provisional Government.,after the death of the president person of the united states he signed the new constitution. it was signed by the president of the country.,0.0005545287276618183
604,Fr d ric Chopin wrote Preludes Op.,ives ives ives lrb d. c. rrb.,0.3126998543739319
605,Master of Puppets is the third album by American heavy metal band Metallica.,the metalcore band iron maiden is a heavy metal band that is the third studio album of metalcore.,0.9868032336235046
606,PERSON conceived of Satyagraha loosely translated as Soul Force as a means of striving for truth and social justice through love suffering and conversion of the oppressor.,person s love for sin and love is also a symbol of the sin of love and love. it is also also important for the social change of sin as it was the cause of the development of sin and sin sin sin.,0.31192484498023987
607,According to ORGANIZATION s ORGANIZATION over half a million ethnic Swedes still speak the language though according to the NUMBER census only NUMBER speak it at home.,in number there are number people who live in location. there are about number people living in location and number more people.,0.06139599531888962
608,Rheinstetten is a LRB German RRB town in the district of Karlsruhe in Baden W rttemberg.,it is located in the district of baden baden baden w rttemberg in the baden baden rheinberg district of the state of baden kreis lrb rrb.,0.9332066774368286
609,The popular tourist destination of LOCATION lies NUMBER km offshore.,location is a tourist attraction located on the location coast.,0.9902880787849426
610,Maissemy is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,0.9997968077659607
611,The entire memorial covers NUMBER a and is NUMBER f above sea level.,the highest elevation is number m above sea level lrb number m rrb.,0.027495920658111572
612,The subway system is a very popular mode of public transport in LOCATION and the largest in LOCATION in terms of passenger usage with an average of NUMBER passenger trips each weekday LRB as of NUMBER NUMBER RRB.,in location the number lrb number km rrb is used for rapid transit in location. it is one of the fastest rapid transit systems in location with number million passengers per year.,0.9996743202209473
613,Drive shafts are carriers of torque they are subject to torsion and shear stress equivalent to the difference between the input torque and the load.,it is similar to the force force force applied to an axle lrb torque rrb where the force is applied to the axles of the axle is equal to the torque of the load.,0.7454161643981934
614,Breese is a city in Clinton County Illinois United States.,it is a city of illinois in the united states.,0.3252934217453003
615,A businessperson LRB also businessman or businesswoman RRB is an entrepreneur or someone who is involved in the management LRB at any level RRB of a company.,a person lrb also known as a person rrb is a person who works as a professional or a professional in the business of a business.,0.9997850060462952
616,ORGANIZATION OH South Western Cengage Learning.,history of location location location organization organization location location.,0.14390431344509125
617,Followers of this sect however claim its true founder was Jabir ibn Zaid al Azdi from Nizwa Oman.,jalal jalal ad ad din al nasr lrb d. rrb is a former sunni muslim religious leader who was a member of the sunni islam movement.,0.6475723385810852
618,Oils whether they be in the form of butter egg yolks vegetable oils or lard are much more viscous than water and evaporate freely at a much higher temperature than water.,the freshness of the fresh water can be increased by the amount of water that is in the water is less than the salt content of fresh water.,0.014574270695447922
619,NUMBER ndash PERSON LOCATION Secretary of ORGANIZATION Nobel Laureate LRB d. NUMBER RRB ,person lrb born number june number number rrb was an american nobel laureate.,0.9727007150650024
620, tude a short musical composition meaning study in French,a short piece of music for piano and piano is a piece written for piano or piano.,0.9982244372367859
621,History The ministry was founded in as Federal Ministry for Atomic Issues concentrating on research in the peaceful use of nuclear energy.,in the time of nobel prize in physics the atomic energy ministry of energy was established in number. in number the ministry was established as a ministry for nuclear research.,0.9931807518005371
622,Among the most common investment strategies in private equity are leveraged buyouts venture capital growth capital distressed investments and mezzanine capital.,in addition to the term microeconomics it is often used as a term for a business that is in the middle of the term term.,0.00014442527026403695
623,The ORGANIZATION also known as the Patriarchate of LOCATION and LOCATION LRB Greek RRB is one of the autocephalous Eastern Orthodox Churches.,the organization lrb location rrb is the largest latin catholic church of location and location. it is one of the oldest churches of location.,0.995464563369751
624,He largely dominated the Committee of Public Safety and was instrumental in the period of the Revolution commonly known as the Reign of Terror which ended with his arrest and execution in.,he was the first president of the national assembly in the reign of the president person in which he was one of the most important leaders of the french revolution.,0.43077537417411804
625,PERSON LRB novel RRB a novel by Polish writer PERSON ,person lrb born location rrb is a german writer.,0.8167290687561035
626,The next weekend at ORGANIZATION qualified and finished th. For the PERSON qualified a season s best nd behind PERSON.,person was hired by the organization at the th round of the season in the th season.,0.9718471765518188
627,Upon retiring from political life in NUMBER he moved to PERSON a kibbutz in the LOCATION desert where he lived until his death.,in number person returned to location where he lived until number when he moved to location to live in location.,0.5307692885398865
628,Dallas Texas United States,in texas texas state university of texas dallas dallas texas state state university dallas dallas.,0.6318431496620178
629,Trungy is a commune in the Calvados d partement in the LOCATION region of LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,0.9978240132331848
630,He exerted a remarkable amount of authority in the city and over the city council such that he has LRB rather ignominiously RRB been called a Protestant pope. ,in the same year he had a lot of money in the city government and had a large influence on the city in the past.,0.9990032911300659
631,Mulatto denotes a person with one white parent and one black parent or more broadly a person of mixed black and white ancestry.,he is one of the most common white people with a black ancestry and a black african american ancestry. she is also one of two black african americans and one of one half of them.,0.9965121150016785
632,Hoja santa LRB ORGANIZATION auritum RRB is an aromatic herb with a heart shaped velvety leaf which grows in tropic LOCATION.,it is found in location location and location in the location region of location. it is a species of plant that grows in location.,0.34163156151771545
633,Three additional volumes have since been published The Necronomicon Spellbook a book of pathworkings with the NUMBER names of ORGANIZATION Dead Names The Dark History of the Necronomicon a history of the book itself and of the late NUMBER LOCATION occult scene and The Gates Of The Necronomicon instructions on pathworking with the PERSON.,the book of the dead and the death of the sword of death is a book about the mystery of the body of a dead body and the secret of the crypt of the mind and the mystery and death of death.,0.9985594749450684
634,Currently GfK is the market observer of the charts.,in the location and location location the location is ranked among the top countries of the world.,0.00011911522597074509
635,The set C of complex numbers is a field.,a complex number of numbers is a number of complex number fields on the same line.,0.44634929299354553
636,The Roman Catholic diocese and the Kiribati Protestant Church LRB Congregational RRB are situated on South Tarawa.,the main anglican church is the anglican church of new zealand. it is located on the western front of the capital city.,0.6222195029258728
637,Map of LOCATION Government site The city of LOCATION is the capital of the district.,location is a city of location in the location province of location.,0.25229233503341675
638,Ford Motor Company eventually decided on the name Edsel in honor of Edsel B. Ford son of the company s founder Henry Ford.,the ford ford motor company was the name of a car that was made by ford in. it was named after henry ford ford.,0.9964203834533691
639,It is directly elected at least once in every five years under the system of proportional representation by means of the single transferable vote LRB ORGANIZATION RRB.,it has a total of members of the parliament of lithuania lrb number rrb and has a majority of the members of parliament.,0.0030451167840510607
640,Hush PERSON ,person person lrb born january number number rrb is an american actor.,0.0023504169657826424
641,Video poker is a single player computer game that functions much like a slot machine most video poker machines play draw poker where the player bets a hand is dealt and the player can discard and replace cards.,a game of video games is a video game played by a player with a card and a card that can play at any time.,0.9169254899024963
642,Despite having previously worked with him she teamed up with him again and wrote the duet Hate That I Love You.,he wrote the songs for the album. it was written by person and she wrote the song.,0.2075323909521103
643,The population of the region as of the census was making it the most populous English region.,the population of the county is roughly number million as of the census of the uk census.,0.9957396388053894
644,Macleans was the first public school in New Zealand to use the Whanau House System dividing the school up into houses or families of about students each with two classes of or so students for each year level.,the school has a separate separate house for boys and girls in which each of the schools had a separate house which was set up at each year. each year of boys had a house of four pupils.,0.8621885180473328
645,In when Smith learned of Gee s affair with Gertrude Saunders another performer she ended the marriage though she never sought a divorce.,she also wrote more than one year later in her third marriage she wrote a memoir of her mother s death.,0.0040074801072478294
646,He established so great a reputation that he was summoned to Paris from LRB he revived his opera Xerxes RRB until producing his Ercole amante.,he wrote a lot about the opera lrb opera rrb and his best known works are the opera tremaris lrb rrb. it was written by the opera corrente and set up much of his life.,0.9947101473808289
647,Aalst LRB North Brabant RRB a village in the Netherlands in the province of North Brabant,it is located in the belgian province of brabant in the north of the netherlands.,0.9998218417167664
648,It is a co official language in Catalonia Spain LRB known as Aranese in Aran Valley RRB.,it is found in the region aran in the canary islands. it is also found in spain and spain.,0.04817882925271988
649,The palace stands at the bottom of the Royal Mile in Edinburgh at the opposite end to Edinburgh Castle.,it is situated on the river thames at the junction of the royal dock and the royal gardens.,0.9958574771881104
650,PERSON LRB born January NUMBER NUMBER RRB better known as DJ BoBo is a successful Swiss singer songwriter dancer and music producer.,person lrb born january number number rrb is an american jazz singer songwriter and singer.,0.9875760078430176
651,On the October NUMBER NUMBER episode of Raw PERSON and PERSON lost their title to CM Punk and PERSON.,on july number number person and person joined person on the raw brand.,0.8269427418708801
652,The terror birds lived in woodlands and grasslands.,there are many birds that live in the rainforests. they live in forests.,0.998648464679718
653,May NUMBER ndash Emperor PERSON of LOCATION LRB d. NUMBER RRB ,number person of location lrb died number rrb,0.5370942950248718
654,It is a city overshadowed somewhat by its proximity to the Australian federal capital city of LOCATION it has effectively become a de facto district of the nearby capital city as it lies on the Australian Capital Territory border and is approximately from LOCATION s CBD Civic.,location is a city of the state of location on the west coast of location. it is the capital city of location and the capital of the country of location in the united states. it has a population of about number million people living in location.,0.02799415960907936
655,His conducting debut with the Concertgebouw Orchestra was on November substituting for Carlo Maria Giulini.,he was the first conductor of the opera company in the year of which he conducted the last concert of the fratschitti.,0.852728545665741
656,The United Kingdom first claimed Victoria Land on January and then claimed Enderby Land in.,on february on the island of victoria victoria the victoria territory became the first landholder to claim land in the colony of victoria.,0.999908983707428
657,The LOCATION version hosted by PERSON voiced by PERSON reached its NUMBER th episode on NUMBER December NUMBER.,person voiced by person lrb number december number number rrb,0.17230650782585144
658,Hoping to become the leader of a united LOCATION with ORGANIZATION assistance he tried to veto any peace plan that failed to eliminate the northern government completely.,however the government decided to make a coalition with the organization that would help the government to control location.,0.9995618462562561
659,Demonic possession is often the term used to describe the control over a human form by a demon.,the word conjugal is a term used to describe a form of sexual abuse by a male or female lover.,0.9885458946228027
660,In music a whole tone scale is a scale in which each note is separated from its neighbours by the interval of a whole step.,in the form of a note in a flat scale it is often used to represent the sound of a piece of sound. the scale is a scale. it is a measure of scale.,0.8941802978515625
661,PERSON LRB born August NUMBER NUMBER RRB is a violin virtuoso who was born in the LOCATION.,person lrb born number december number number rrb is a swedish violinist. he was born in location location location.,0.9968268871307373
662,This World Heritage Site is home to NUMBER ORGANIZATION monasteries and forms a self governed monastic state within the sovereignty of the LOCATION.,location is a country of the location state of location. it belongs to the organization of location in number.,0.5125982761383057
663,While the internal angles in planar triangles always add up to NUMBER a hyperbolic triangle has angles that add up to less than NUMBER and a spherical triangle has angles that add up to more than NUMBER.,in addition to the ratio of number points lrb number number number rrb there are two different angles that can be made out of two angles which can not be made.,0.010541094467043877
664,Unlike Common Lisp the other main dialect Scheme follows a minimalist design philosophy specifying a small standard core with powerful tools for language extension.,however the language language language is more general than any other other language. it is also very different from other languages.,0.0006934288539923728
665,The ORGANIZATION LRB NUMBER NUMBER RRB is the informal name for the Treaty of Friendship Cooperation and Mutual Assistance commonly known as the ORGANIZATION creating the ORGANIZATION. The treaty was a mutual defense treaty subscribed to by eight communist states in LOCATION.,the organization lrb number rrb was a treaty signed by the organization in number. it was signed on number february number and was signed in location.,0.6009008288383484
666,John Grisham graduated from the University of Mississippi School of Law in and practiced criminal law for about a decade.,he was also a member of the u. s. congress. he was a lawyer for a time in the united states courthouse.,0.32675597071647644
667,Bronbeek was built early in the th century.,in the th century the castle was built on the coast of the town.,0.4284203052520752
668,In June NUMBER ORGANIZATION Headline News aired a story about PERSON and lissaexplains.com.,in june number organization announced that it had sold over million copies of the book. com. com website and website.,0.005534904543310404
669,The film stars Natalie Portman as Evey Hammond Hugo Weaving as V Stephen Rea as Inspector Finch and John Hurt as Chancellor Sutler.,the film is set in london england and is set on the london underground london london underground. it also features richard merchant as richard hammond and richard taylor.,0.018216537311673164
670,The folk origins of the mazurek are two other Polish musical forms the slow kujawiak and the fast oberek.,the main main attraction of the town is the traditional traditional folk music of the local local folklore lrb the gruzawa rrb which is played in the local region.,0.9985499978065491
671,The meetings produced a new draft which contained substantially the same principles of government as the NUMBER draft but with added provisions for responsible government.,at the same time the federal government decided to make a draft draft of the draft draft. this meant that the draft was a revised draft of a new draft.,0.5627012848854065
672,The Scottish ORGANIZATION LRB SPL currently known as the ORGANIZATION for sponsorship reasons RRB is a professional league competition for football clubs located at the top level of the Scottish football league system above the ORGANIZATION.,the scottish football league lrb formerly known as the scottish combination rrb is a football club which plays in location. it plays in the scottish league.,0.9998955130577087
673,When conscription was introduced and food and fuel supplies restricted these societies began to suffer.,after world war ii and the civil war there were many new and difficult and expensive jobs that were available.,0.00016901464550755918
674,His Shakespeare opera A Midsummer Night s Dream followed in NUMBER.,in number he wrote an opera opera opera at the opera royal royal opera in location and the opera.,0.8834726810455322
675,It is located at LOCATION in rural LOCATION LOCATION and has a history of breeding native animals.,location is a wildlife reserve in location location. it is located in location in location.,0.3757389783859253
676,July ndash Nicole Oresme French philosopher LRB b. RRB ,person lrb d. rrb,0.47925010323524475
677,Aung San Suu Kyi derives her name from three relatives Aung San from her father Suu from her paternal grandmother and Kyi from her mother Khin Kyi.,she is the daughter of su yang su and her mother su su min su su. she was born from a daughter of yang su su suyung.,0.8446764945983887
678,The ORGANIZATION LRB RRB was a women s ice hockey league superseding the old ORGANIZATION in NUMBER.,in number the organization lrb organization rrb lrb number rrb was founded in number as a team in ice hockey organization.,0.9045579433441162
679,The fusion of song and symphony had been a characteristic of Mahler s early works.,in his last years of life he wrote a symphony of his own works.,0.00046043749898672104
680,ORGANIZATION is a branded venture capital organisation founded by British business tycoon Sir PERSON.,organization is a company which is owned by person. it is a group of british companies.,0.8766040802001953
681,In September and October NUMBER PERSON made a guest appearance on SNL to perform a series of parodies of Republican vice presidential candidate PERSON.,on november number number person appeared on the american reality show survivor. he appeared on number of location s number countdown.,0.001528788125142455
682,Cable modems and VoIP With the advent of Voice over Internet Protocol LRB VoIP RRB telephony cable modems have been extended to provide telephone service.,it is one of the most common telephone services in the world. it has over number telephone lines. it is similar to the internet internet internet service and has been used by many internet providers.,0.9630371928215027
683,Iranian Revolution On February after the revolution forced the Shah to leave Iran Bazargan was appointed prime minister of Iran by the Ayatollah Khomeini.,on february the president of the president was removed from office by the president s cabinet minister of foreign affairs lrb president of iran rrb. he was appointed prime minister of the presidency by president president person.,0.7960017323493958
684,Nickname for the Sun Fire X storage server,the server server of the sun sun server server is the server for server server server.,0.39858031272888184
685,The first two tracks were only available on the Dig Out Your Soul Deluxe Boxset Bonus Disc whilst the third track had only been released as a listen only track on Oasisinet s Radio Supernova.,the album was first released on the virgin singles only only on the uk single single single and the single only single in the uk only single single the single single was only available on the cd single.,0.43209266662597656
686,The area then degenerated into competing city states until Yucat n was conquered by the Spanish.,in the mexican war the spanish were forced to separate the towns from the spanish and spanish governments.,0.8067535758018494
687,The New Zealand Sophora species are known as PERSON.,person lrb person rrb is a species of antbird that lives in the location.,0.01381588727235794
688,La Barre de Monts is a commune in the Vend e department in the Pays de la Loire region in western France.,it is found in the region pays de la loire in the vend e department in the west of france.,0.8200832605361938
689, LRB eg wonderful not needed in the list because it can be built from wonder ful RRB ,in the th century the word futuram lrb rrb lrb also known as fulda rrb is a type of futura fu futura.,0.9362093806266785
690,On NUMBER March NUMBER she married a Dutch nobleman wildlife photographer PERSON at ORGANIZATION LOCATION and became known during their marriage as PERSON.,person was married to person lrb born august number number in location location location rrb who married person in number.,0.1310673952102661
691,and is currently undergoing flight testing with a goal of receiving its type certificate in late and to enter service in.,it is scheduled to be launched in december and is expected to be ready for production. it is planned to be delivered to the organization.,0.03200635686516762
692,PERSON was one of the pioneers of the LOCATION movement and a military leader.,person was a major soldier of the organization. he was one of the first soldiers of the location.,0.9991170763969421
693,Stegosaurus stenops meaning narrow faced roof lizard was named by PERSON in NUMBER with the holotype having been collected by Marshal PERSON at LOCATION north of LOCATION LOCATION in NUMBER.,it was found by person in location location location and location in number by person and person of location in location.,0.08887286484241486
694,Homelessness has become a problem in the countries of LOCATION LOCATION LOCATION and the LOCATION despite their growing prosperity mainly due to migrant workers who have trouble finding permanent homes.,in location location many people live in location where they live mainly in location. they also live in the location location location.,0.6240324974060059
695,The Orchestre de Paris is a French orchestra based in Paris.,the opera is a concert hall in paris. it is based at the paris opera house of paris.,0.9985939264297485
696,While PERSON eventually remained the capital since NUMBER the cantonal parliament has met semi annually in PERSON and LOCATION.,in number the canton of location was established and the canton has since since been held by person and person from number.,0.9387545585632324
697,Mountains and surrounding valleys greatly affect local climate.,location is a large area of mountains in the location region.,0.26279526948928833
698,They currently play their home games at LOCATION.,location is a football club that plays in location location.,0.8891592025756836
699,underfloor heating systems electric or hydronic,the hydrothermal power plant is used for heating and heating water. it is used by hydrothermal heating plants.,0.05662189796566963
700,It first aired on the Fox network in the United States on October.,it was first shown on the fox network in the united states.,0.5087357759475708
701,Another modification made to the LOCATION track is that of the famous LOCATION which is situated at the top of the hill leading down to LOCATION and has the hardest braking point on the lap.,in location location location is the highest point in location and the second highest point on the location. it is also the highest mountain in the location since number.,0.010578549467027187
702,PERSON and PERSON went on to found LOCATION overthrow PERSON and reinstate Numitor as King of LOCATION.,person was elected as governor of location in number. he became prime minister of location and person and person became prime ministers.,0.9767608642578125
703,They are elongated metameric animals with one pair of legs per body segment.,they are a pair of legs with a single pair of femurs.,0.5913249254226685
704,Ban was appointed Ambassador to Austria in and a year later he was also elected as Chairman of the Preparatory Commission for the Comprehensive Nuclear Test Ban Treaty Organization LRB CTBTO PrepCom RRB.,in he was appointed to the supreme court of the united nations and was appointed as a member of the un security council in december.,0.005486770067363977
705,This game saw the introduction of the revert a trick that enabled vert combos to be tied together with a manual by tapping a button when landing in a quarterpipe.,in the first game of the game the player has to play a combination of two buttons and a paddle which is used to move a ball around a room with a touch pad.,0.9995465278625488
706,Saint Thibaut is a commune in the Aisne department in Picardie in northern France.,it is found in the region picardie in the aisne department in the north of france.,0.9997624754905701
707,The Rio NUMBER Summer Olympic Games will be the first edition held in LOCATION the third edition held in the southern hemisphere LRB the first of those three outside of LOCATION RRB and the first games in a lusophone country.,the location and location lrb location rrb are the only one to play in the location in location. this is the first time that the location games will be held in location location.,0.796491265296936
708,Active in LOCATION LOCATION and LOCATION PERSON made over NUMBER league appearances in his career scoring over NUMBER league goals.,person played number games in number and number goals for number in location and number in number for location.,0.8683449029922485
709,There are many sizes and shapes of bottles used for wine.,many kinds of wine can be made from different types of wine.,0.994541347026825
710,In March around Christians attended a gathering at the stadium the largest act of Christian worship in Suffolk since American evangelist Billy Graham used Portman Road on part of his Mission England tour in.,in the last gig of the tour he went on to tour with the united kingdom performing tours of the united states as part of the tours of king george vi tour of england.,0.011177724227309227
711,Jorge Luis Dely Valdes LRB born March in Colon Panama RRB is a Panamanian football player one of the best of his generation.,he was born in los angeles lrb born march rrb is a former mexican football player. he is best known for his career as a forward.,0.9997979998588562
712,He is highly regarded for his realistic depictions of rural life and his command of American colloquial speech.,he is most famous for his works of realistic realistic scenes and portraits of his native country location and his realistic depiction of american historical scenery.,0.9999300241470337
713,ORGANIZATION a state university in LOCATION is the oldest public university in LOCATION.,location is a state in location. it is the oldest state in the location.,0.26843321323394775
714,They combine elements of black metal death metal and folk metal with Finnish polka called humppa.,they play in heavy metal and heavy metal. there are also bands like death metal and death metal.,0.013051595538854599
715,It is formed in eastern LOCATION at LOCATION in LOCATION by the confluence of the North LOCATION at about NUMBER feet LRB NUMBER m RRB elevation and flows generally northwest in a highly meandering course through the mountains through the PERSON then past LOCATION and PERSON then southwest passing south of LOCATION then north through LOCATION.,location is a river flowing through location location location from location through location and location in the location location. it flows through the location mountains and the location river from location to location in location and flows through location.,0.7976166605949402
716,The central islands are predominantly coral cays and those of the east are of volcanic origins.,the islands of location are located on the coast of the pacific ocean. there are also islands that are part of the archipelagos.,0.9932286143302917
717,The only player who still wears is Mariano Rivera of the New York Yankees.,the yankees play in the yankees stadium of the new york yankees.,0.3991072177886963
718,The Sea of Monsters is a fantasy adventure novel based on Greek mythology written by Rick Riordan published in.,the book is a fantasy adventure book written by person. it is set in the location.,0.9286273121833801
719,Initially it maintained characteristics of both a tropical and subtropical cyclone although deep convection continued to organize near the center based on the observations the National Hurricane Center initiated advisories on Tropical Storm Barry at UTC on June while the storm was centered about miles LRB km RRB west of Key West Florida.,on august the storm strengthened into a tropical storm while the center of the storm moved west of the bahamas on august and was close to the coast of florida on august.,0.8632414937019348
720,LID descended from the ORGANIZATION started in NUMBER.,in number the organization started to run the organization in location.,0.30364730954170227
721,Sawfly is the common name for insects belonging to suborder Symphyta of the order Hymenoptera.,it is found in the region location in the location region of the south west of the location.,0.0003042783646378666
722,The team plays at ORGANIZATION in LOCATION LOCATION which is in LOCATION LOCATION.,location is a football club that plays in location location location.,0.9982832670211792
723,It evolved organically out of the Zh u dynasty script LRB see bronze script RRB arising in the Warring State of Qin.,the chinese script lrb chinese rrb is a type of writing used to write chinese characters. it was invented in china.,0.030535083264112473
724,The governorate was created in out of the territory of the Duchy of Courland and Semigallia that was incorporated into the Russian Empire as the province of Courland with its capital at Jelgava LRB called Mitau at the time RRB following the third partition of the Polish Lithuanian Commonwealth.,in the time of the partition of poland the duchy of location became part of the polish state of lrb duchy of limburg rrb which was divided into two parts lrb parti rrb and part of location rrb.,0.827001690864563
725,South of LOCATION ,location location location lrb location location rrb,0.5531474351882935
726,The discography of English rock band ORGANIZATION consists of NUMBER studio albums LRB one of which is a mixture of live and studio RRB three live albums LRB not re counting the mixed album RRB six compilations three box sets one EP NUMBER singles NUMBER music videos and four video albums.,the album is a compilation album from four studio albums two studio albums three studio albums and two live albums. the album contains five studio albums four live live albums and one live album.,0.9908758401870728
727,Grigny is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de france department in the north of france.,0.9951152205467224
728,It broadcasts a high definition digital signal on UHF channel from a transmitter northwest of the city in Laurel Ridge State Park along the Cambria and Westmoreland County line.,it is located in the valley of the trent valley in the united states. it is a member of the pennsylvania region of historic historic historic landmarks and historic landmarks.,0.0008715022704564035
729,is about kilometres in diameter and orbits Jupiter at an average distance of Mm in. days at an inclination of to the ecliptic LRB to Jupiter s equator RRB in a retrograde direction and with an eccentricity of..,it orbits saturn at an average distance of number km in number days at an inclination of number to the ecliptic lrb km rrb and orbits jupiter at an eccentricity of number.,0.8625571131706238
730,An ardent European he served as a Member of the ORGANIZATION NUMBER where he was also the Vice President of the ORGANIZATION.,he was a member of the organization and was the president of organization in the number organization. he was part of the location organization.,0.9605743885040283
731,Gotha is a Kreis LRB district RRB in the middle of Thuringia Germany.,jahrberg is a town in the district of kreisberg in the state of saxony in the east of germany.,0.9957832098007202
732,If there is enough memory on the machine and an active network connection the Live CD can update packages.,when a system has a link to the system it is connected to the server. the data port is saved to the host.,0.016468029469251633
733,The capital LOCATION is on LOCATION and is the nation s largest city followed by LOCATION LOCATION LOCATION and Semarang.,location is the capital city of location and the capital of location. it is the second largest city in the location state of location after location location and location.,0.9998133778572083
734,LOCATION district is subdivided into three subdistricts LOCATION PERSON and PERSON.,location is a city of location in the location district of location location.,0.21718640625476837
735,Many theories including murder circulated about the circumstances of her death and the timeline after the body was found.,after the death of person person was found by the police and the remains of person and person were found in the location.,0.14243079721927643
736,in PERSON and PERSON editors.,person person person and person person in person in location.,0.3540855348110199
737,Out of the twenty largest cities of Russia eleven including its capital Moscow are situated in the Volga s drainage basin.,in the united states it is the largest city in the world. it has a population of over number million people.,0.0005148833733983338
738,L le Rousse LRB Isula Rossa in Corsican RRB is a commune in the Haute Corse department of France on the island of Corsica.,it is found in the region provence alpes c te d azur in the gironde department in the southwest of france.,0.9897212982177734
739,Servetus PERSON and the Nature of God by PERSON LOCATION LOCATION ORGANIZATION NUMBER LSB RSB Oneness Pentecostalism teaches that the Father LRB a spirit RRB is united with PERSON LRB a man RRB as the Son of God.,person lrb born number may number rrb is an american theologian who is the father of the christian church. he is one of the two most important people in the creation of god.,0.8337175250053406
740,PERSON centers on the life and adventures of year old PERSON an unpopular but good natured boy attending ORGANIZATION in his small American hometown of LOCATION.,person lrb born january number number in location location rrb is an american comedian and musician. he is well known for his comedy comedy series person.,0.821075439453125
