,source_sentence,simplified_sentence,dae_score_pred
1311,They are also often associated with lava volcanoes in the case of such close proximity mud volcanoes emit incombustible gases including helium whereas lone mud volcanoes are more likely to emit methane.,they can also be called gaseous gas gaseous or gaseous gases. they may also be gaseous when they are under threat to volcanic eruptions.,0.9413864612579346
1312,The prospects for the league were originally cloudy. ,the season was the first season of the professional baseball league. they were the only teams in the league.,0.0006837864057160914
1313,Dierrey Saint Julien is a commune in the Aube department in north central France.,it is found in the region pays de la loire in the vend e department in the north of france.,0.9789896011352539
1314,This article refers to the British conductor Daniel Harding.,the conductor daniel daniel daniell is the current conductor of the bbc.,0.9830073118209839
1315,It belongs to LOCATION region of tourism.,it is located in the region location. it is part of the location region.,0.4591972529888153
1316,His major works include the novels Querelle of LOCATION The Thief s Journal and Our Lady of the Flowers and the plays The LOCATION The Blacks The Maids and The Screens.,his works include the letters of the flowers and the flowers of the roses. the garden of flowers and flowers in the garden.,0.541293740272522
1317,Charley caused approximately billion LRB USD USD RRB in damage to the United States making it the fourth costliest hurricane in U.S. history and the second costliest at the time. Although the storm caused serious damage much of this was limited to a narrow swath associated with the hurricane s eye wall.,it was estimated that the hurricane was the worst hurricane to have hit the country since the hurricane struck.,0.013204529881477356
1318,It was distributed by Walt Disney Pictures and Buena Vista Distribution.,it was released by paramount pictures and paramount pictures.,0.8846046924591064
1319,Upper Class is the equivalent of business class on all ORGANIZATION flights.,on organization flight number organization is the second largest airline in the organization. it is similar to organization s organization flight flight flight.,0.08135943859815598
1320,She is best known for playing Stella Malone on the Disney Channel sitcom Jonas LRB now titled Jonas L.A. RRB.,she is currently working as an emmy award winning television personality who has appeared on the television series the tonight show and the vampire show lrb rrb.,0.9997206330299377
1321,The name for the LOCATION in Middle Persian is Eran Shahr which means Aryan Empire.,in persian empire the persian empire is called shah abbasi empire.,0.6361866593360901
1322,Incorrect HAL said that Everything was going extremely well. ,in october it was found that all things were wrong and that there was nothing wrong.,0.0006734946509823203
1323,LOCATION RRB is the biggest city and the capital of the Brazilian state of Acre.,location is the capital city of the state of location.,0.3591788113117218
1324,In the decimal system each digit is how many of a certain power of NUMBER are needed to get the value.,in the order of the digit number the digit digit is called the number digit.,0.003145624650642276
1325,Termites are major detrivores particularly in the subtropical and tropical regions and their recycling of wood and other plant matter is of considerable ecological importance.,they are also important in the conservation of plant species as well as some parts of the plant and other habitats.,0.0022316325921565294
1326,Pierre Auguste Renoir LRB February December RRB was a French artist who was a leading painter in the development of the Impressionist style.,he was a painter who was one of the most famous artists of the th century.,0.9705696105957031
1327,The topological dimension and Hausdorff dimension of the image of the Hilbert map in R are both.,in mathematics the space spanned the space space of x and spacetime is called the space map of the space.,0.13466566801071167
1328,She became famous for dancing in the band o Tchan !,she was a member of the organization in the th century.,0.35850924253463745
1329,Washington National Cathedral whose official name is the Cathedral Church of Saint Peter and Saint Paul is a cathedral of the Episcopal Church.,the cathedral is the cathedral of washington in the united states.,0.5206226110458374
1330,In the north central are the Big Horn Mountains in the northeast the Black Hills and in the southern region the Laramie Snowy and Sierra Madre ranges.,in the united states the colorado mountains are the most important mountains in the state of colorado in the north and the rockies.,0.9928075671195984
1331,Crossing longitude NUMBER they are the westernmost part of the LOCATION LRB and by one definition the easternmost see Extreme points of the LOCATION RRB. Nearly all the archipelago is part of LOCATION and usually considered as being in the Alaskan Bush but at the extreme western end the small geologically related and remote LOCATION are in LOCATION.,the location is the most closely related to the northern location and the westernmost part of the location.,0.15420201420783997
1332,It was formerly also spelled Pelew.,it is also called pele pele lrb also spelled pele or pele rrb.,0.2784132659435272
1333,Mayes County LRB northeast RRB ,they may be found in the u. s. state of kentucky lrb may rrb.,0.5817817449569702
1334,A frugivore is a fruit eater.,a frugivore is a type ofivore that is eaten.,0.39506062865257263
1335,LOCATION is an indie rock band founded by PERSON PERSON and PERSON.,person is an american indie rock band. it was formed in.,0.9978961944580078
1336,Indeed despite all claims to the contrary there is no question that Persian influence was paramount among the Seljuks of ORGANIZATION.,some of the people in the organization claim that the organization was the most powerful organization in the history of the organization.,0.054439086467027664
1337,Gouves is a commune in the LOCATION department in the LOCATION region of LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,0.9758731126785278
1338,Electrolysis of bismuth LRB III RRB oxide in hot concentrated alkali solution gives a scarlet red precipitate of bismuth LRB V RRB oxide.,it is made of alkaline lrb iii rrb lrb ii rrb and bismuth oxide.,0.3744514584541321
1339,Daniele De Rossi Cavaliere Ufficiale OMRI LRB born July in Rome RRB is an Italian World Cup winning footballer who plays as a midfielder for Serie A club Roma of which he is the current vice captain and the Italian national team.,he is a former italian football player. he plays for roma roma roma and italy national team.,0.9972654581069946
1340,PERSON helped organize an exhibition of over NUMBER PERSON works in the ORGANIZATION in LOCATION in February and March NUMBER.,person worked on the organization in number and was invited in number to show the works of person in the organization.,0.999089241027832
1341,Ch cents tillon la Palud is a commune in the Ain department in eastern LOCATION.,it is found in the region rh ne alpes in the ain department in the east of location.,0.9992383122444153
1342,The municipality had in a total population of.,in number there were people living in the municipality.,0.9991683959960938
1343,To celebrate the th anniversary of the charts in NUMBER a jubilee book was published.,in number the number anniversary anniversary anniversary was published in number and in number a reprint of the book.,0.11639051884412766
1344,Prince PERSON aw PERSON LRB NUMBER May NUMBER NUMBER July NUMBER RRB was a Polish cardinal of the ORGANIZATION who served as Archbishop of LOCATION.,person lrb number september number number rrb was a polish cardinal from location. he was the archbishop of location.,0.8692703247070312
1345,Tab key LRB abbreviation of tabulator key RRB on a keyboard is used to advance the cursor to the next tab stop.,in the first row of the keyboard keys lrb click rrb the key is pressed down to the left click button.,0.829960823059082
1346,To distinguish players of different nations a flag is placed beside players born outside of Canada based on their place of birth the Canadian flag will not be shown next to Canadian born players in order to avoid visual clutter.,in the background of the game the player can choose which player can play on the right flag of the flag that they are on.,0.6138756275177002
1347,It spread widespread heavy snow across the major cities of the LOCATION making it the defining snowstorm of the very snowy winter of NUMBER.,it caused great number of deaths in the location and the location region of the location.,0.10845297574996948
1348,Buildings of interest include the ORGANIZATION the ORGANIZATION parts of the medieval city wall and the LOCATION LRB main railroad station RRB.,the buildings of the city were built in the building of the organization lrb organization rrb.,0.05625393986701965
1349,Mercury is the innermost and smallest planet in the Solar System LOCATION was once considered the smallest but as of NUMBER it is classified as a dwarf planet.,it is the first planet in the solar system. it was once thought to be a dwarf planet. it is now called location.,0.999595582485199
1350,In Greek mythology Dionysus is made to be a son of Zeus and Semele other versions of the myth contend that he is a son of Zeus and Persephone.,he is said to be the son of zeus zeus zeus and son of apollo.,0.9987884759902954
1351,The Sidewise Awards for Alternate History were established in NUMBER to recognize the best alternate history stories and novels of the year.,the book was first published in number and was first awarded the national medal of fantasy fiction award in number for best novel.,0.9959558844566345
1352,PERSON LRB born NUMBER June NUMBER RRB is a Japanese football player who plays for ORGANIZATION.,person lrb born number june number rrb is a japanese football player. he plays for organization.,0.8759923577308655
1353,Reward Challenge The tribes will race to salvage sake bottles from a shipwreck.,the trophy will be retrieved from the bottom of the ship s cargo ship.,0.33447161316871643
1354,With an area of it is the fourth largest of the main islands in the Hawaiian archipelago and the st largest island in the LOCATION.,it is the second largest island in the location and the fourth largest in the hawaiian islands.,0.8700340986251831
1355,The Philharmonia is an orchestra based in London.,the london symphony orchestra is a british music hall.,0.9997217059135437
1356,Palorchestes azael LRB the Marsupial Tapir RRB was a Diprotodontid of a similar size to Zygomaturus with long claws and a longish trunk.,the spongylospastes lrb ptiloptochorptor rrb was a species of antropod at the age of six.,0.7851795554161072
1357,In the LOCATION the album s artwork features a green toned background instead of the original s gray toned background.,the album was colored green on the album cover.,0.8146861791610718
1358,The Cammeraygal lived on the northern side of the harbour.,the bay of the bay was located on the north side of the harbour.,0.7629234194755554
1359,The season finale consisted of the four episodes airing together as a two hour television movie.,the series was a series of five episodes that aired on the united states with each episode being a part of the five episodes.,0.9980848431587219
1360,Whereas staying on the train and reaching PERSON would allow them to board the PERSON O Line trains towards PERSON.,the person line line will go back to person station where person will be waiting waiting for the train. person does not like waiting for person to leave.,0.9991703033447266
1361,The Ark of the Covenant is distinguished from all others by such titles as Ark of God s Sakina LRB lit.,the ark of the covenant lrb also known as the ark or ark of revelation rrb is the name of the god of israel lrb hebrew rrb of the organization.,0.9996253848075867
1362,One popular project is Jonathon Fowler s JFDuke D which in December received backing from the original author of Build programmer Ken Silverman.,he started a project called j. j. h. jnr for free development of linux. he is also a member of the intel corporation.,0.3105792999267578
1363,Whedon Firefly the complete series Serenity commentary However the pilot was rejected by the FOX executives who felt that it lacked action and that the captain was too dour.,the pilot episode was nominated for best original comedy episode but it was not nominated because it did not have enough action scenes.,0.6693577766418457
1364,Disney stopped using the phrase in January.,in the beginning of disney was dropped from the disney channel.,0.05355578660964966
1365,Events By place Roman Empire Lucius Aelius Sejanus is named co Consul to the Emperor Tiberius.,in ad ad ad bc ad ad censors may be lucius lucius lucius ad ad.,0.0044765290804207325
1366,The first LOCATION edition appeared in May NUMBER and sold NUMBER copies.,the release of the first edition was released in may number number.,0.42257699370384216
1367,They are usually found buried in sand in shallow parts of temperate or tropical seas.,they are usually found in shallow waters in the warm parts of the earth.,0.9997313022613525
1368,Battle of Talladega,the battle of mobile alabama was fought during the war of independence.,0.011442570947110653
1369,Billy Talent LRB formerly known as Pezz RRB is a Juno award winning Canadian band formed in in Mississauga Ontario.,he is best known for playing the guitar in the canadian rock band rocket boys lrb band rrb.,0.9998052716255188
1370,In establishing the commission the ORGANIZATION recognized that environmental problems were global in nature and determined that it was in the common interest of all nations to establish policies for sustainable development.,in the world the unscience fund for nature and development was set up to promote the development of natural resources in areas of environmental concern.,0.9880467653274536
1371,H. habilis had smaller molars and larger brains than the Australopithecines and made tools from stone and perhaps animal bones.,it was also able to distinguish the jaw and teeth of other animals. it also has a long beaked beaked upper jaw.,0.02184533327817917
1372,June April NUMBER LOCATION is made by the LOCATION from LOCATION.,the location is made by the location from the location.,0.9642649292945862
1373,May NUMBER ndash PERSON French painter and graphic artist LRB d. NUMBER RRB ,person lrb born number may number rrb is a french painter and painter.,0.7137427926063538
1374,The Highland Football League LRB HFL RRB is a league of football clubs operating not just in the Scottish Highlands as the name may suggest but also in the north east lowlands LRB Moray and Aberdeenshire RRB.,the scottish football league lrb rrb is a football league in scotland.,0.8651299476623535
1375,Many mainstream Muslims do not consider Ahmadis to be Muslims citing in particular the ORGANIZATION viewpoint on the death and return of PERSON LRB see PERSON in Islam RRB the ORGANIZATION concept of Jihad in a peaceful format and the community s view of the finality of prophethood with particular reference to the interpretation of.,muslim religious beliefs in the islamic religion of islam are based on the belief in islam that person is the last survivor of the islamic faith.,0.9975558519363403
1376,PL does not have a holy book it has NUMBER PL Precepts which were announced by PERSON on September NUMBER NUMBER. These became the basic teachings of the ORGANIZATION.,it was founded as a result of the organization which was signed on number july number number.,0.8814892172813416
1377,See also Earl of ORGANIZATION of LOCATION LRB NUMBER creation RRB Earl of LOCATION Further reading PERSON PERSON.,person earl of location person lrb number rrb person of location rrb,0.3529548645019531
1378,No life had ever been at risk ESPN Japanese figure skater Nobunari Oda banned from competition for drunken driving Figureskating and Oda apologized for this infraction.,after world war ii she was not allowed to compete in any sports event in the world.,0.0017396933399140835
1379,In New Zealand for instance the description can be used to describe any film that has a duration longer than one minute and shorter than minutes.,in the movie the movie has a length of about number minutes and is longer than the length of film in which one movie can be shown in full length.,0.999832272529602
1380,LOCATION due to its proximity to the LOCATION frequently endures tropical weather systems which often are Hurricanes.,location is a tropical cyclone that can also be associated with hurricanes.,0.9991804957389832
1381,M cents r ani is a commune in LOCATION LOCATION with a population of NUMBER people. It is composed of a single village M cents r ani.,it is a commune of number people lrb number cents rrb.,0.576869547367096
1382,The Province of Perugia is the larger of the two provinces in the Umbria region of Italy comprising two thirds of both the area and population of the region. Its capital is the city of Perugia.,it is one of the largest rivers in the region of peru and the third largest in the country in the southern part of peru.,0.3551730215549469
1383,PERSON OIH LRB born NUMBER April NUMBER RRB is a Portuguese football central defender who is currently a free agent.,person lrb born number april number rrb is a ghanaian football player.,0.7323125600814819
1384,It is a letter from St. Paul to the church of Philippi.,it is dedicated to the holy roman church.,0.0008841723902150989
1385,The word ruminant comes from the Latin ruminare which means to chew over again.,the name is derived from the italian word mush. it comes from the latin mushcum.,0.6285846829414368
1386,In LOCATION it is called kamrak and can be grown at up to NUMBER f in elevation.,it is grown in location location location and in location.,0.03510713949799538
1387,He won another three PGA Tour events that year and on June in only his nd week as a professional rose to number one in the Official World Golf Rankings the fastest ever ascent to world No..,he was ranked world amateur in the world in july.,0.0009877944830805063
1388,Musical elements that would later be used in the Roman Rite began to appear in the rd century.,in the early th century the term roman rite became more common in the celtic languages. in the roman era.,0.2307339608669281
1389,The Vulgate LRB Latin RRB translation has Non occides i.e. Thou shalt not kill. ,the text of the text is unconfident but is not lrb rrb.,0.7338685989379883
1390,Observing the ORGANIZATION activities in LOCATION for more than fifty years PERSON concluded that this Church replaced the idea of service to God with service to the LOCATION i.e. to the government of Roman Pontificate in the role of world leader.,in number person became pope of the location and served as pastor of the organization.,0.10792385041713715
1391,His posthumous name literally means benign virtue.,he is also called the good son of heaven.,0.9990701675415039
1392,An action adventure game developed by ORGANIZATION and published by ORGANIZATION for the Nintendo DS Phantom Hourglass was released in LOCATION in June NUMBER and in LOCATION LOCATION and LOCATION in October NUMBER.,it was released in number and was first released in location location location and location in number.,0.8596585988998413
1393,Topography It lies between and N. and and E. It is bounded on the east by Agror and on the south by LOCATION the range has a length of NUMBER to NUMBER miles from north to south and an elevation of NUMBER feet above sealevel.,it is on the east coast of location to the east and north west of location on the north side of the range.,0.44673478603363037
1394,Specifically it is located in the central portion of the southern LOCATION and on the north slope of the LOCATION.,it is located on the north side of the location and is north of the north end of the mountain.,0.999089241027832
1395,Some of his work still survives today more so than in the case of any other Presocratic philosopher.,he did not know what he was saying but he did do not know about the future of the church of portugal.,9.320552635472268e-05
1396,The club s home ground is Elland Road.,the club is home to the f. f. c.. they play at the home stadium.,0.7697775363922119
1397,During each night of prayers which can last for up to two hours each night usually one member of the community who has memorized the entire Qur an will recite a segment of the book.,after a few days of prayer each person will wake up with a prayer that will be recited by a group of people.,0.9996006488800049
1398,In addition to simple encoding modern Braille transcription uses contractions to increase reading speed.,in modern transcription transcription is used to write transcription and use hand held fingers.,0.9151293635368347
1399,Cowboy Bebop was popular enough that the movie LRB Knockin on Heaven s Door RRB was commissioned and released in Japan in and later released in the United States as Cowboy Bebop The Movie in.,the movie was released in japan in and was first released in the united states in.,0.9028511047363281
1400,Category LRB topology RRB in the context of Baire spaces,person lrb rrb is a category of mathematics of mathematics in the domain of topology.,0.9964824318885803
1401,It has been databased by the ORGANIZATION at the ORGANIZATION.,it is listed in the database of organization. it is found in the organization.,0.6468660831451416
1402,He is credited as being the creator of the first version of the periodic table of elements.,he was one of the first people to propose the name of the elements.,0.9992266297340393
1403,LOCATION s de facto capital is LOCATION and the biggest city is LOCATION.,location is the biggest city in location.,0.5399884581565857
1404,Friesland is a province in the north of the Netherlands.,it is a province in the north west of the netherlands.,0.41628584265708923
1405,As the name implies these dolphins tend to be found in the open seas unlike the river dolphins although a few species such as the Irrawaddy dolphin are coastal or riverine.,the rivers are called salamanders or rivers. they are found in the coastal areas of the location.,0.9995065331459045
1406,then challenged PERSON to have a debate with her in order to complete the victory.,person challenged person to challenge person to a challenge with person and person.,0.8733487129211426
1407,This LOCATION riot took place in LOCATION LOCATION LOCATION on NUMBER April NUMBER.,the march number riot occurred in location location location on number april number.,0.992473304271698
1408,World Showcase contains pavilions representing eleven countries click on the links below for more information about each.,during the world cup games six countries from each country can enter the games.,0.0013317157281562686
1409,Preprint Its diameter is estimated at km LRB assuming albedo of. RRB making it the second largest irregular satellite of Uranus half the size of Sycorax the biggest irregular satellite of Uranus.,it is the second largest moon of any star known to be a non spherical moon of uranus.,0.03458019718527794
1410,Transport Cards were available as unlimited and social tickets.,as a pay per view the card was free and free to hire as well as free tickets.,0.9993998408317566
1411,Stowmarket is a small market town situated in Suffolk England on the busy A trunk road between Bury St Edmunds to the west and Ipswich to the southeast.,the village is a small town in the english county of norfolk near the river trent about km north west of the main road.,0.9993917346000671
1412,For ti is a commune located in Suceava County Romania.,suceava is a commune. it is found in the region romania.,0.9669867157936096
1413,Patrick Sharp LRB born December RRB is a Canadian professional ice hockey player and alternate captain currently playing for the Chicago Blackhawks of the National Hockey League LRB NHL RRB.,he played for the ottawa senators of the national hockey league lrb nhl rrb. he currently plays with the ottawa red wings of the nhl hockey league with the cleveland barons.,0.9707655906677246
1414,Nesles is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de pas department in the north of france.,0.9972522854804993
1415,According to the ORGANIZATION the city has a total area of NUMBER square miles LRB NUMBER km RRB of which NUMBER square miles LRB NUMBER km RRB of it is land and NUMBER square miles LRB NUMBER km RRB of it LRB NUMBER RRB is water.,the area of the city is number square miles lrb number miles rrb.,0.9311829805374146
1416,it was built in.,it was built in in. it was rebuilt in.,0.4622056484222412
1417,Nashville is the capital of the U.S. state of Tennessee and the county seat of Davidson County.,it is the capital city of the state of tennessee.,0.9981327056884766
1418,The pitcher s mound was not moved back to its present position of until Young s fourth season he did not wear a glove until his sixth season.,after his return to the organization he started his first career career baseball career at shortstop.,0.0005625897319987416
1419,Around BC they ceased to be used for the decoration of monumental buildings but were still shown on antefixes of smaller structures throughout the next century.,in the past ad ad ad was used as a decoration for large columns of columns.,0.2555236220359802
1420,Interview on YouTube YouTube.com Retrieved on The video was shot in the Los Angeles International Airport and at the Los Angeles Department of Transportation and was directed by John Hillcoat.,on the website of the video shoot for the los angeles angeles international airport was shot in los angeles california.,0.7528882622718811
1421,Fulacunda is a town located in the Quinara Region of Guinea Bissau.,it is found in the region curitiba in the bissau region of guinea.,0.9991515874862671
1422,On the anterior side of the head are the maxilla and lower mandible for the mouth a pair of nostrils and two lidless eyes.,the other two sides are the mouth of the mouth and the nose and the mouth on each side.,0.1656283736228943
1423,He served as Secretary of State from to.,he served as secretary of state from to.,0.9999001026153564
1424,Capian is a commune in the LOCATION department in LOCATION in south western LOCATION.,it is found in the region location in the location department in the southwest of location.,0.4342528283596039
1425,Yumi Matsutoya formerly known by her maiden name Yumi Arai also became a notable singer songwriter during this period by the variety of sounds she produced.,she is most famous for her work as a singer in the shojo series.,0.0084534902125597
1426,Metallic bonding accounts for many physical properties of metals such as strength malleability ductility thermal and electrical conductivity opacity and luster.,the strength of iron is called strength and strength of metal as well as strength.,0.6841006278991699
1427,Popular histories usually refer to the joint reigns as those of PERSON and Mary.,they are known by the names of person and person.,0.2972854673862457
1428,The ORGANIZATION are an ORGANIZATION team based in LOCATION LOCATION.,the organization are an organization organization team based in location location.,0.9497835040092468
1429,As a caricaturist Rodr guez Castelao focussed on the everyday in a humorous way although after experiencing the Spanish Civil War he turned to using his art to denounce the cruelties of Fascism in a collection of paintings.,he made a drawing of his drawings in which he showed him the drawings of his father and his father s father. he said that he wanted to paint a piece of art.,0.004650705493986607
1430,During the Middle Ordovician there was a large increase in the intensity and diversity of bioeroding organisms.,during the th century there was a lot of diversity between species and species.,0.9690209627151489
1431,The county was formed in from the western part of Macon County.,the county seat of orange county was macon. it was created in.,0.9985893964767456
1432,An abortion can occur spontaneously due to complications during pregnancy or can be induced in humans and other species. In the context of human pregnancies an abortion induced to preserve the health of the gravida LRB pregnant female RRB is termed a therapeutic abortion while an abortion induced for any other reason is termed an elective abortion.,a pregnancy is the result of a pregnancy lrb pregnancy rrb when pregnant is pregnant rrb is deprived of the right or sexual function of the female body.,0.9723243713378906
1433,Music in Theory and Practice Vol p..,in music music theory and music theory vol.,0.5230808258056641
1434,The sleeve notes describe it as The Final Cut A requiem for the post war dream by PERSON music performed by PERSON.,the music of the band was written by person and person. it was arranged by person.,0.08341942727565765
1435,It examines history from a global perspective.,it is about the history of the global globalisation.,0.4973281919956207
1436,Traditionally representing graziers farmers and rural voters generally it began as the ORGANIZATION but adopted the name ORGANIZATION in NUMBER and changed to its present name in NUMBER.,the organization was founded in number and later renamed to organization in number. it was called the organization and the organization.,0.9975298047065735
1437,The Acolytes LRB Faarooq and Bradshaw RRB defeated WWF Tag Team Champions Edge and Christian by disqualification LRB RRB Edge and Christian were disqualified after Edge hit Faarooq with a tag title belt Edge and Christian retain the titles.,after the match the match ended in a rematch with edge edge and edge defeated the wwf champion christian hart and edge won the match.,0.9996225833892822
1438,It tells the story of a young British poet writer Christian LRB PERSON RRB who falls in love with the star of the ORGANIZATION cabaret actress and courtesan Satine LRB PERSON RRB.,person lrb born august number rrb is an english singer songwriter singer songwriter and singer. he is known for her singing roles as a cabaret singer.,0.9980648756027222
1439, ndash Meadowlark Lemon American basketball player,gladwalla american football player and soccer player.,0.9847787022590637
1440,Located in the LOCATION industrial area LOCATION adjoins LOCATION LOCATION Gladbeck and PERSON.,location is a town in location location location and location.,0.016988247632980347
1441,The prime ministers of the LOCATION and the Dominions opposed the marriage arguing that the people would never accept her as queen.,the location and the king of the location supported the idea of a united kingdom. they supported the government of location.,0.9993448257446289
1442, ndash Arnold Gesell American psychologist and pediatrician LRB d. RRB ,arnold arnold arnold r. arnold lrb born rrb was an american psychologist and author.,0.9690179824829102
1443,In June it was announced that a new single One More Chance would be released on August.,it was released on july number and was announced on july.,0.1928127408027649
1444,H lmar rn Eyj lfsson LRB born NUMBER August NUMBER RRB is an Icelandic footballer who plays as a defender for ORGANIZATION.,he is the icelandic football player lrb born number august number rrb. he plays for organization and organization.,0.6888672113418579
1445,PERSON LRB born December NUMBER NUMBER in LOCATION LOCATION RRB is an Italian football goalkeeper who currently plays for ORGANIZATION.,person lrb born number december number rrb is a football player. he plays for organization.,0.9734786748886108
1446,She and her three sisters grew up in large homes with several servants.,she had three children and three sisters who lived together.,0.9999075531959534
1447,The official story on the killing is that sometime around NUMBER or NUMBER he was playing in a juke joint when a man went on a shooting spree.,the band recorded a number of juke shoot around the location in number.,0.999883234500885
1448,The Federation s president was Modibo Keita and its government was based in Dakar.,the federation of burkina faso was formed in when the country was divided into two states.,0.0016230590408667922
1449,During his second reign as WWE Tag Team Champion London and his partner Brian Kendrick became the longest reigning WWE Tag Team Champions since the title s creation.,he was the longest reigning wwe champion with wwe champion brian kendrick and the reigning world heavyweight champion triple h.,0.9995154738426208
1450,He has been usually regarded as one of the greatest thinkers in so called Practical Learning LRB Silhak RRB movement.,he was one of the most important scholars of modern thought lrb rrb. he was also the founder of the shifti movement.,0.9997329115867615
1451,The population was at the census.,as of the year the population was.,0.7926538586616516
1452, LRB RRB Super Mario Deluxe for Game Boy Color Review.,super mario bros. lrb rrb is a game of nintendo ds game console.,0.9929494857788086
1453,LOCATION LRB and nearby areas RRB may have been the early seat of the PERSON the founders of the early mediaeval empire of the Franks.,the location lrb location rrb was the capital of the early medieval location.,0.8342344164848328
1454,As of there were panda reserves in China compared to just reserves two decades ago.,in china there were about million pandas in china.,0.8683662414550781
1455,Picasa is a software application for organizing and editing digital photos originally created by Idealab and owned by Google since.,images is a software application that is created by adobe creative and is used by adobe adobe and adobe creative.,0.01236583199352026
1456,Around he worked at the lavabo of the Old Sacristy in San Lorenzo Florence.,in at the altar of the monastery he worked on the altar in the chapel of the franciscans at the monastery of cromadano.,0.9970725178718567
1457, ndash Christy Brown Irish author LRB d. RRB ,brown lrb d. rrb lrb died rrb,0.25655853748321533
1458,March ndash The Clandestine Marriages Act of comes into force in England and Wales placing marriage in that jurisdiction on a statutory basis for the first time.,march march the marriage act of england and the civil union act of etc. is set up.,0.9961523413658142
1459,A bill may also be introduced into parliament without formal government backing this is known as a private member s bill.,a bill is a bill passed by a member of parliament s house.,0.924084484577179
1460,Gr zillac is a commune in the Gironde department in south western France.,it is found in the region aquitaine in the gironde department in the southwest of france.,0.9994921088218689
1461,According to research at ORGANIZATION cocoa powder has nearly twice the antioxidants of red wine and up to three times the antioxidants found in green tea.,in the united states it has grown more than half of its cocoa made by caffeine and caferic acid.,0.9415903091430664
1462,Viviers LRB also Viviers sur Rh ne RRB is a commune in the d partement of Ard che in southern France.,it is found in the region provence alpes c te d azur in the ard che d partement in southern france.,0.9768447875976562
1463,Most of the NUMBER or so species are marine with a few living in fresh water and a small number of terrestrial forms they are found in all marine habits and throughout the world s oceans.,they live in the fresh waters of the sea and the sea of tasmania.,0.9977728128433228
1464,It is no longer in common use except in regard to the volume of alcoholic spirits measures but it is also kept alive by the occasional reference such as in the cumulative song The Barley Mow.,the tune is usually sung in the tune of the jug jug jug. it is also used in the music of the irish and irish whiskey.,0.10996703058481216
1465,Oncology LRB from the Ancient Greek onkos LRB RRB meaning bulk mass or tumor and the suffix logy LRB RRB meaning study of RRB is a branch of medicine that deals with tumors LRB cancer RRB.,the brain tumor lrb also called brain tumor rrb is a type of tumor in which the brain or brain is either a tumor or a tumor in general.,0.9957900047302246
1466,The borough of the opera is a fictional village which shares some similarities with Crabbe s and later Britten s own home Aldeburgh on England s east coast around.,the isle of wight also known as isle s isle is an island in south east england on the coast of england.,0.9552459716796875
1467,Epiphany supports tabbed browsing cookie management popup blocking and an extensions system via the Epiphany extensions package.,at the age of four it was supported by a new client zoeing client and a new windowing system that allows the user to download a new browser.,0.0019397542346268892
1468,In August Bloc Party released their third studio record Intimacy.,in october the ep ep ep was released on their third studio album split ep.,0.48066985607147217
1469,Gregory James LeMond LRB born June RRB is a former professional road bicycle racer from the United States and a three time winner of the Tour de France.,he is best known for his career as a professional cyclist. he was a member of the united states national team.,0.999601423740387
1470, ndash Space Race Launch of Sputnik I the first artificial satellite to orbit the Earth.,the first man to fly in space was named the space shuttle person.,0.09225773811340332
1471,The ten day event which bills itself as The Greatest Outdoor Show on Earth attracts over one million visitors per year and features the world s largest rodeo a parade midway stage shows concerts agricultural competitions chuckwagon racing and ORGANIZATION exhibitions.,the fairground is one of the largest outdoor events held at the world s largest outdoor event held in location.,0.9084369540214539
1472,Aksai Chin is one of the two main border dispute areas between India and the People s Republic of China the other dispute being the one over Arunachal Pradesh which is administered by India and claimed by China as South Tibet.,it is one of the two states of china china china is part of china. it is also administered by china china.,0.31194019317626953
1473,To help compare orders of magnitude of different times this page lists times between seconds and seconds LRB millisecond and one second RRB.,in the middle of the book it takes about one tenth of an hour to make the difference between two and two seconds lrb times times times rrb.,0.9997256398200989
1474,Naismith is buried with his first wife in Memorial Park Cemetery in Lawrence KS.,he is buried in cedar cemetery in boston massachusetts. his grave is in the city of springfield cemetery.,0.14254818856716156
1475,Both countries are members of the ORGANIZATION LRB Organisation of the ORGANIZATION RRB the next eleven and the NUMBER.,the organization lrb organization rrb is one of the organization members of organization.,0.34643620252609253
1476,It is situated NUMBER k north of the capital Chi in u and is located on the river R ut a tributary of the LOCATION on a hilly landscape in the B l i steppe.,it is located on the northern bank of the river lrb m rrb in the western part of the city of location.,0.6979022026062012
1477,On July the federal parliament did not elect Havel the only candidate due to a lack of support from Slovak MPs.,in the first round of the number election the organization had to support the candidate for the presidential election.,0.0017309158574789762
1478,That year PERSON finished the championship in fourth place behind ORGANIZATION Platense and LOCATION with nine victories nine ties and three defeats.,in number person won the first time he won a tiebreaker with person and organization and person won two straight wins.,0.9992137551307678
1479,Mean time to data loss of a given RAID may be higher or lower than that of its constituent hard drives depending upon what type of RAID is employed.,when a raid raid is used to reduce the size of an attack on a raider lrb usually called the raid raid rrb.,0.00957950484007597
1480,Mullah Mohammed Omar LRB born c. RRB often simply called Mullah Omar is the spiritual leader of the Taliban movement that operates in parts of Afghanistan and Pakistan.,he is also known for his teachings in afghanistan afghanistan and afghanistan where he is believed to be the leader of the militant islamic movement.,0.9999284148216248
1481,Bayernliga is the title of several sports leagues in the German state of LOCATION.,the organization is a german football club which plays in the german bundesliga in location.,0.9998633861541748
