,source_sentence,simplified_sentence,dae_score_pred
933,Based on the terms of the treaty PERSON ceded most of LOCATION to PERSON except for the districts of LOCATION PERSON and PERSON.,person gave person the treaty of location to person of location.,0.10464832931756973
934,The album s lead single was U Do n t Know Me LRB Like U Used To RRB Remix.,the song lrb o o rrb lrb i rrb,0.05373102426528931
935,Ve and the Cyrillic letter Be LRB RRB were both derived from the Greek letter Beta LRB RRB which already represented O v O in Greek by the time the Cyrillic alphabet was created.,lrb rrb is the second letter of the cyrillic alphabet.,0.7855324149131775
936,The Big Four bands of thrash metal are Anthrax PERSON PERSON and PERSON Get Thrashed The Story of Thrash Metal LRB Review RRB.,person person person and person were the first american scientists at the organization.,0.01143734809011221
937, Get Me Bodied is a song recorded by American R B singer PERSON. The song was written by PERSON PERSON PERSON PERSON PERSON and PERSON PERSON and was produced by PERSON Beyonc and PERSON for Beyonc s second solo studio album B Day.,person person lrb o o rrb,0.0008462261757813394
938,Men play using a curved stick called in Irish a cam n. Women would use a shorter stick at one stage described by the diminutive form cam g O. The suffix a ocht LRB originally uidheacht RRB was added to both words to give names for the sports cam na ocht LRB which became iom na ocht RRB and cam ga ocht.,it is also known as a cut cut by lasso.,0.9755377769470215
939,Today a shrine and museum in the church s basement known as the Liberty Bell Museum marks the spot where the bell was hidden.,the organization is a memorial to the organization. it was built on the site of the organization in location.,0.9985084533691406
940,It was written by PERSON for the band s NUMBER album A Night at the Opera.,it was first performed at the organization in number.,0.07952066510915756
941,The establishment of a separate network was only made possible when Radio became a fully national network and moved from medium wave to long wave.,the radio station was first used to broadcast radio stations from the start of the second world war.,0.0005309429834596813
942,The SPL has been home to many notable events.,the club has had a record of attendances of over.,0.0011771420249715447
943,The French under PERSON took hold of the Maltese islands in NUMBER although with the aid of the British the Maltese were able to oust French control two years later.,in number the french took control of the island from person to person.,0.9906327724456787
944,PERSON LRB August NUMBER NUMBER May NUMBER NUMBER RRB was a French naturalist and zoologist.,person lrb number july number number may number number rrb was a french explorer and explorer.,0.996354877948761
945,In NUMBER during the War of the League of LOCATION the city was sacked by Spanish troops assembled by Pope PERSON and emperor PERSON to recover the nearby city of LOCATION for the PERSON family.,in number the city of location was attacked by the french at the battle of location by the spanish and the french.,0.7772027850151062
946,Darling in as the last song for her appearance on Channel s Live from Abbey Road.,in the last minute of the show she performed live on the bbc one live live at the bbc tv station live live from that time.,0.7639250159263611
947,The opera company which was founded under Princess PERSON of Savoy has been in existence since NUMBER.,it has since been owned by organization since number.,0.0005846225540153682
948,PERSON do Sul literally means Southern Thick Forest a name inherited from its northern neighbour state of PERSON of which it was part until split in the NUMBER.,person is a city of location in the location state of location.,0.000554668135009706
949,Van Hool NV is a Belgian coachbuilder and manufacturer of buses coaches trolleybuses and trailers.,it is located in the belgian province of limburg.,0.008292828686535358
950,Karl Wilhelm Ohnesorge LRB June February RRB was a German politician in the Third Reich who sat in Hitler s cabinet.,in august eugen gegenwald lrb born march rrb was a german philosopher and author. he was a professor of philosophy in the university of munich.,0.9989128708839417
951,These dates conventionally delimit the period of each year when most tropical cyclones form in the northeastern LOCATION.,hurricane person was a major hurricane in the atlantic hurricane season and was one of two major hurricanes of the year.,0.0017833694582805037
952,Rivalries rivalry games have special value play off games have more crowd and television intensity and different presentation elements.,other websites have different content levels of competition such as xbox cup playoffs and xbox cup series.,0.9374390840530396
953,LOCATION closed the borders between LOCATION and LOCATION and sealed off the border with LOCATION in NUMBER but because of the quadripartite Allied status of the city the NUMBER k long sectorial border between LOCATION and LOCATION remained open. As there was freedom of movement between LOCATION and LOCATION Easterners could use the city as a transit point to LOCATION usually traveling there by air.,in number the location government moved its capital from location to location. location was not allowed to cross the border with location.,0.9993442296981812
954,III LRB Wild Asses quick animals RRB ,the wild wild west is a series of western western animals.,0.9510719776153564
955,Confort is a commune in the Ain department in eastern France.,it is found in the region rh ne alpes in the ain department in the west of france.,0.9964162111282349
956,PERSON was inaugurated as president on NUMBER October NUMBER.,person became president of location from number to number.,0.7123562097549438
957,In NUMBER the PERSON lands were divided by his sons into the duchies of Saxe Weimar and Saxe Gotha.,person lrb number number rrb was the son of person of location.,0.000715533853508532
958,A duchy is a territory fief or domain ruled by a duke or duchess.,a baron or baron is a title that is inherited from a sovereign or sovereign or a sovereign.,0.7610718607902527
959,He was first granted land in Van Diemen s Land in which he exchanged for land near Lake George in.,in he bought land on the river thames in and started to build his own land in. in he started to settle in the district of swanberg.,0.004854309372603893
960,Erasmus Darwin LRB December April RRB was an English physician who turned down George III s invitation to be a physician to the King.,he was born august in vienna lrb september rrb in vienna.,0.08315693587064743
961,Criticism and health implications Though past research showed no correlation between Attention deficit hyperactivity disorder LRB ADHD RRB and food dyes PERSON TE PERSON PERSON.,in the case of sex education in education person s research showed that there was an increase in health and mental health ejection in human health.,0.00428907060995698
962,The seismicity or seismic activity of an area refers to the frequency type and size of earthquakes experienced over a period of time.,it is very important to the people of location.,0.0016783300088718534
963,Some ten years later she established a theater company there initially performing cut down versions of Shakespeare s plays.,the opera is known as the opera royal opera company because it was created by the famous opera company.,0.0032585328444838524
964,Undated The Colossus computer is invented by the British to break German encryption LRB see History of computing hardware RRB.,the british military intelligence officer lrb rrb was the first british design to use the cryptographic device.,0.9998944997787476
965,I m going to fucking kill Google then resumed trying to persuade Lucovsky to stay at Microsoft.,after this success he went back to work to work on a new project for microsoft which was announced by microsoft.,0.000302451808238402
966,In its answer to this last question the ORGANIZATION formalizes the notion of judicial review. In short the constitutional issue on which PERSON v. PERSON was decided was whether ORGANIZATION could expand the original jurisdiction of the ORGANIZATION.,person lrb number january number rrb was a law case case in location location.,0.0003051352978218347
967,With the tacit consent of the occupation authorities PERSON conducted a campaign to remove Communism that was actually a veiled drive to remove all potential opposition.,person was a member of the soviet union during the second world war.,0.00841175764799118
968,The program text or source is converted into machine instructions using a special program called a compiler which translates the FORTRAN program into machine language.,these programs can be called formal languages. they are called formal expressions.,0.01508207805454731
969,In NUMBER they were assistant creative directors for PERSON s Taking Chances Tour and PERSON s Glow in the Dark Tour.,in the fall of number person and person went on tour for the summer tour in location as well as tour manager.,0.9992536306381226
970,One reason for Mercedes parting ways with McLaren was because of McLaren s ambitious plans to build road cars as McLaren plan to put the McLaren MP C in production by.,it was designed to reduce the cost of the mercedes engine and build the bodywork.,0.4667113125324249
971, ndash The Mars Reconnaissance Orbiter arrives at Mars.,the vaccination program is started during world war ii during the second world war.,0.0005135994870215654
972,The resulting lung inflammation is not an infection but can contribute to one since the material aspirated may contain anaerobic bacteria or other unusual causes of pneumonia.,the disease is caused by bacteria that can cause disease.,0.4241429269313812
973,It was used to signify those who appreciated Austen in the wrong way and the term according to Lynch is now used almost exclusively about and against other people LRB emphasis in original RRB.,in the book the book of the mind all over the world,0.00019010699179489166
974,PERSON is a Cameroonian football club based in LOCATION.,person is a football club which plays in location.,0.9977638125419617
975,Description LOCATION is a large sparsely populated area spanning over NUMBER million km LRB comparable in size to LOCATION or LOCATION RRB which takes up about one sixth of the country s territory.,it has a total area of about number km and is about number kilometres lrb number km rrb lrb area rrb. it has an area of around number km.,0.5487486720085144
976,No Country for Old Men released in November follows closely the novel by Cormac McCarthy.,in the middle ages people lived in the country where the people lived. in the past the old settlers came to live.,0.04312729090452194
977,Saint Aubin de Locquenay is a commune in the Sarthe department in the region of Pays de la Loire in northwestern France.,it is found in the region pays de la loire in the sarthe department in the west of france.,0.6555896997451782
978,Maerz and Paul A Dictionary of Color New York McGraw Hill Page ,the contents of the book were different from those of the other pages.,0.00015752072795294225
979,Gunnedah s primary exports are cotton coal beef lamb and pork and cereal and oilseed grains.,it was launched on march. it was broadcast on the internet on april.,0.00016129942378029227
980,Flobecq LRB RRB is a LOCATION municipality located in the Belgian province of LOCATION.,it is located in the belgian province of location.,0.7441316843032837
981,Dedre Gentner s publications page most of them on analogy and available for download.,the author of such books has also said that there is a lot of evidence to say what what things are like.,0.09332923591136932
982,They had met once before the Antarctic voyage embarked.,the first europeans to travel to the antarctic islands were able to travel across the atlantic ocean to the south pole.,0.005761770997196436
983,This led Captain PERSON to undertake another voyage into the LOCATION.,after the discovery of person person sent person to location to find person to find what he could find.,0.013823713175952435
984,A large number of mammals LRB including some humans RRB and predatory birds have a brown coloration.,the most common species of birds are red deer and red panda.,0.7892107963562012
985,The giant follows the woman to the village and rips the roof of the tavern.,person tells person to wear a dress that tells her to wear it when she is inside.,0.00023476175556425005
986,For the Italy national football team he participated at the FIFA World Cup Euro and was World Champion. FIFA World Cup Italy Squad FIFA.,he has played for location national team.,0.9682533740997314
987,The ORGANIZATION is a fundamental Independent Baptist church in LOCATION LOCATION.,the organization is a baptist church in location location.,0.992067277431488
988,The two also planned attacks on the King Fahd Mosque in Culver City California.,the organization lrb rrb was a member of the islamic league lrb apm rrb. it was founded in.,0.0009684527758508921
989,He was involved in an uplift project for the lower caste in Bombay however this was unsuccessful and he along with a number of people was dismissed from this project.,he was one of the most important people in the government of pakistan during the early part of the s.,0.00014049930905457586
990,Sir Andrew Frank DavisInternational Who s Who in Classical Music Europa Publications Limited LRB ISBN X RRB p..,she is also a member of the royal society of arts in new york.,0.010858043096959591
991,Hegemony LRB English LOCATION LOCATION leadership or hegemon for leader RRB PERSON PERSON PERSON Oxford Dictionary of Pronunciation for Current English.,he was the son of person the philosopher person.,0.0018375074723735452
992,It is regarded as one of the main publications which formed the core of the modern evolutionary synthesis and still provides the conceptual framework for research in plant evolutionary biology according to PERSON Few later works dealing with the evolutionary systematics of plants have not been very deeply affected by PERSON work.,it is thought that the evolution of the plant and plant species is important for the study of plant biology and how it is studied.,0.22426888346672058
993,A veteran LRB from Latin vetus meaning old RRB is a person who has had long service or experience in a particular occupation or field A veteran of....,person lrb born circa rrb is a veteran veteran of the military. he is considered a veteran.,0.999529242515564
994,He was born in Boyac Colombia.,he was born in chile and is still active in the football league.,0.0006153630092740059
995,The canon was later approved at the Council of Carthage pending the ratification of the Church across the sea that is Rome.,it was signed in by the council of rome and was signed by the pope in.,0.00047704510507173836
996,The two Islamic festivals are Eid Al Fitr LRB RRB is celebrated on the st day of Shawwal the th month of Islamic calendar.,the last day of the month is the th of th month of dhimal dhaal and is celebrated during the th and th th dhadh.,0.9823019504547119
997,They were the first extraterrestrial species officially to make first contact with Humans and later became one of the founding members of the ORGANIZATION.,the organization was one of the first american scientists to be drafted into the organization. they were among the first to become part of the organization and were pioneers in the space age.,0.9998717904090881
998,Few scholars still accept these texts as reliable sources historians today rely more on archaeology and numismatics disciplines that have made valuable contributions toward understanding the period.,some scholars have suggested that there are more recent scholars who have argued that there is more evidence to date than any other other archaeological scholars.,0.016362018883228302
999,Astronomers use sidereal time as a way to keep track of the direction in which their telescopes need to be pointed to view any given star in the night sky.,the sun moves around the sun at a time ranging from a time when the sun appears to a time.,0.0065716588869690895
1000,Further south are the highest sea cliffs in the southern hemisphere rising NUMBER m above the LOCATION at LOCATION.,the southern end of the mountain range is located at about number meters high.,0.998317301273346
1001,After college Reed was drafted by the Baltimore Ravens in the first round LRB th overall pick RRB of the NFL Draft.,he was drafted by the houston astros in the th round of the draft of the th season.,0.14990687370300293
1002,When Kagome arrives PERSON recognizes her as the reincarnation of LOCATION.,person lrb born person rrb is the daughter of person and person. she is the sister of person.,0.0005855814088135958
1003,Fear Factor was an American stunt dare reality game show.,the show is a reality show that is done by person.,0.011228288523852825
1004,Enigmatic lyricist Richey Edwards gained early notoriety by carving the words REAL into his arm with a razor blade LRB narrowly missing an artery and requiring seventeen stitches RRB in response to the suggestion that the band were less than authentic.,he said that he wanted to write more than writing than writing the words of the band s first album when he felt that the words were too too much.,0.022900685667991638
1005,Morphological and Physiological Adaptations LOCATION mangrove website,they also have a lot of other websites.,0.00035835066228173673
1006,Another common misconception is that PERSON was named for PERSON who worked with PERSON in designing and constructing Muppets particularly on LOCATION. But Love s association with PERSON did not begin until well after PERSON s creation and he always denied any connection between his name and that of the character.,person s first name was person. person s character was person person.,0.004557258915156126
1007,He shared the NUMBER Nobel Prize in Physiology or Medicine for discoveries in individual and social behavior patterns with two other important early ethologists PERSON and PERSON.,person was born in location in number and was awarded the nobel prize in physiology or medicine.,0.9013161063194275
1008,m frac LCB Delta f LRB x RRB RCB LCB Delta x RCB frac LCB f LRB x h RRB f LRB x RRB RCB LCB h RCB.,number lrb number rrb number number number.,0.35186341404914856
1009,She was found guilty and was executed by firing squad on NUMBER October NUMBER at the age of NUMBER.,she was shot by a firing squad.,0.9579050540924072
1010,PERSON LRB July NUMBER NUMBER ndash August NUMBER NUMBER RRB was the daughter in law of LOCATION President PERSON.,person died of cancer in number.,0.00020273150585126132
1011,Javaris Cortez Crittenton LRB born December RRB is an American professional basketball player at point guard for the NBA s Washington Wizards.,he was born in lrb born january rrb in new york.,0.5238102078437805
1012,Gichin Funakoshi LRB Father of Modern Karate RRB titled his autobiography Karate Do My Way of Life in recognition of the transforming nature of karate study. Today karate is practiced for self perfection for cultural reasons for self defense and as a sport.,in the s the movie started to play in the movies of the s and the movie industry.,0.0019264798611402512
1013,Only yes or no questions were supposed to be asked by the panel but the format was often relaxed and other questions slipped through.,in the first of the questions questions questions were asked to be asked questions.,0.0024529220536351204
1014,For a padded plaintext message the encryption function is.,the key key to encryption is the encryption key used by the encryption algorithm.,0.3996141254901886
1015,To represent additional qualities of speech such as tooth gnashing lisping and sounds made with a cleft palate an extended set of symbols called the Extensions to the IPA may be used.,the alphabet is made up of two symbols. it is used in the alphabet for symbols.,0.0031553092412650585
1016,It was created from a part of the Duchy of LOCATION. It is the only French department which has no French name LOCATION is in LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,0.8394476175308228
1017,The LOCATION is the largest tributary by volume of the LOCATION.,location is a city in location location location.,0.0035938697401434183
1018,They usually only become involved in a criminal case once a suspect has been identified and charges need to be filed.,a lawyer is a lawyer who tries to get a lawyer to work for a state court.,0.0005785421817563474
1019,The war originated from a quarrel between the goddesses Athena Hera and Aphrodite after Eris the goddess of strife and discord gave them a golden apple sometimes known as the Apple of Discord marked for the fairest.,it was said that the goddess was the most beautiful goddess of all the world and that she was the one one who had the ball.,0.010105021297931671
1020,Saiky Line O Sh nan Shinjuku Line LRB Yamanote Freight Line RRB also used by Narita Express trains,it is also known as shinkansen.,0.07503829151391983
1021,It is the largest planet in the Solar System having a diameter of NUMBER km at its equator.,location is a planet in the constellation of location in the location.,0.0005254874704405665
1022,Determining what records have enduring value can be challenging.,it is important to know how much information can be kept and records of historical records.,0.9841842651367188
1023,Eucrites are achondritic stony meteorites many of which originate from the surface of the asteroid NUMBER ORGANIZATION and as such are part of the HED meteorite group.,the asteroid person is a type of asteroid that belongs to the group of asteroids that have been found to be associated with other types of asteroids.,0.9758226871490479
1024,This season also features the return of Survivor LOCATION fan favorites PERSON and PERSON thus raising the cast roster to NUMBER.,person and person returned to location in number. person is the only survivor from location.,0.9635432958602905
1025,Humans in any case are not appropriate prey for white sharks as the sharks digestion is too slow to cope with the human body s high ratio of bone to muscle and fat.,the food that is eaten in the food is the very small size of the animal.,0.00014915503561496735
1026,He is credited with designing the city and organizing its amenities and infrastructure and is considered one of the founding fathers of Odessa together with another Frenchman Count Louis Alexandre Andrault de Langeron who succeeded him in office.,he was the father of his father and his son joseph lrb born in moscow rrb and he was born in the city of moscow.,0.0044031208381056786
1027,He is one of PERSON s friend that helps him get out of trouble.,he is also seen as a friend of person who helps him to find him.,0.9998505115509033
1028,Considered by the watches enthusiast as the best traditional watch maker in the world along with Patek Philippe Co..,he started his business and started a new company called new orleans.,0.00022415757121052593
1029,A woman s shoulders usually do n t stick out as far as men s do and they tend to have wider hips than men.,women have to be fit for women because they have to fit with their legs.,0.7103034853935242
1030,Unlike fossil fueled power plants wind farms require no water and their operation generates no carbon dioxide a heat trapping greenhouse gas that is a major contributor to global warming.,a solar wind farm is a large greenhouse gas reserve that can produce significant amounts of solar energy in the atmosphere.,0.9973322749137878
1031,Opacity LRB optics RRB the degree to which light is blocked.,the effect of optical interference lrb optical interference rrb is that the interference of an object inferred by optical interference.,0.5042234063148499
1032,The municipality comprises only the town of Lichtervelde proper.,it is located in the belgian province of west flanders.,0.010389270260930061
1033,ORGANIZATION is the NBC affiliated television station for LOCATION that is licensed to LOCATION.,the organization was bought by organization in number and it is now owned by organization.,0.0006497938884422183
1034,The process was named after its creator French chemist and microbiologist PERSON.,it is named after person the inventor of the computer.,0.9866657257080078
1035,She is the author of several science fiction and fantasy novels including the critically acclaimed Farsala Trilogy.,she is best known for playing the role of the mother of the bell angel.,0.000810513854958117
1036,Pure obsidian is usually dark in appearance though the color varies depending on the presence of impurities.,it is made out of many minerals and minerals. it is found in many different colors.,0.855863630771637
1037,Squirrels have been known to eat insects eggs small birds young snakes and smaller rodents.,they can also be found in the forest and in the upper parts of the tree.,0.0013112121960148215
1038,Council of the European Union the upper house of the European Union,high school high school students have graduated from high schools such as the organization and organization.,0.0033833289053291082
1039, Sensitivity LRB song RRB a song by rhythm and blues singer PERSON ,person is a hip hop song by american singer person.,0.6943264603614807
1040,The th century saw an increasing use of technology in chair construction with such things as all metal folding chairs metal legged chairs the Slumber Chair moulded plastic chairs and ergonomic chairs.,some of them can also be used as a table. examples of chairs are chairs and chairs.,0.005976528394967318
1041,Chimay LRB RRB a LOCATION municipality located in the Belgian province of LOCATION.,it is located in the belgian province of location.,0.6629422307014465
1042,PERSON Kargus LRB born NUMBER August NUMBER in Worms LOCATION RRB is a former German football player.,it was released on march number number.,0.00024001144629437476
1043,When the moment of inertia is constant one can also relate the torque on an object and its angular acceleration in a similar equation where is the torque and is the angular acceleration.,the angular velocity of angular angular momentum lrb angular angular acceleration rrb is the angular acceleration of an angular momentum velocity along with its angular angular velocity and angular momentum.,0.9810670614242554
1044,He plays for Urawa Red Diamonds of J. League.,he plays for organization and japan national team. he is the manager of the organization.,0.5435451865196228
1045,Sarah Lois Vaughan LRB March ndash April RRB was an American jazz singer described by Scott Yanow as having one of the most wondrous voices of the th century.,she was awarded the grammy award in for her work with the winds of the winds.,0.002222097711637616
1046,In NUMBER he retired from a year ORGANIZATION career.,he was born in location location and graduated from organization in number.,0.9986785054206848
1047,LOCATION LRB RRB was a network of concentration and extermination camps built and operated in Polish areas annexed by ORGANIZATION LOCATION during the Second World War.,location location location organization organization location location.,0.01092004869133234
1048, I think with PERSON it was a matter of finding the right cast to fit into these roles sort of the perfect cast for these roles because hopefully God willing we will go on to do other PERSON films and you want the cast to grow with their characters. ,they wanted to make a movie with actors such as person person and person. they decided to cast person as person and cast them to make what they were.,0.9981375932693481
1049,Courgains is a commune in the Sarthe department in the Pays de la Loire region in north western France.,it is found in the region pays de la loire in the sarthe department in the west of france.,0.8790761828422546
1050,More recently another measure the Human Development Index LRB HDI RRB which combines an economic measure national income with other measures indices for life expectancy and education has become prominent.,the term is used to describe human development. it is used for the use of human development as a means of improving health.,0.012277299538254738
1051,On October NUMBER NUMBER he legally changed his surname to von dem PERSON.,he died on october number number in location.,0.013010524213314056
1052,He has starred in numerous action adventures thrillers and dramatic feature films and is well known for his role as Blade in the Blade trilogy.,he is best known for his role in the vampire series blade runner.,0.9857170581817627
1053,Sunni view that PERSON was the first person to be given the title ,the sunni sunni muslim muslims and sunni sunni muslims have a majority of sunni sunni sunnis and sunni muslims.,0.3818192481994629
1054,The city was constructed according to a definite plan and two rivers were channeled around the city.,the city had a large area of water and a river.,0.9997246861457825
1055,His form that season saw him included in LOCATION s preliminary World Cup squad.,statistics of serie a in statistics of italian bundesliga.,0.00022015297145117074
1056,Berwickshire or the County of Berwick is a registration county a committee area of the Scottish Borders Council and a lieutenancy area of Scotland on the border with England.,it is a city of scotland in the scottish province of scotland.,0.5581110715866089
1057,As there are NUMBER degrees in a circle the meridian on the opposite side of the earth from LOCATION LRB which forms the other half of a circle with the one through LOCATION RRB is NUMBER longitude and the others lie between NUMBER and NUMBER of LOCATION longitude in the LOCATION LRB west of LOCATION RRB and between NUMBER and NUMBER of LOCATION longitude in the LOCATION LRB east of LOCATION RRB.,location is a movie in location location.,0.0019295443780720234
1058,The economic center is Tapachula.,it has a population of about number people.,0.0007899149204604328
1059,While working at ORGANIZATION he met PERSON and collaborated on several recordings.,he worked as a security guard for the organization during the civil war.,0.006157397758215666
1060,The next year saw yet another Gateshead formed this time to be formed as Gateshead Town F.C..,the club is a football club which plays in the english football league.,0.42483198642730713
1061,The ORGANIZATION LRB ORGANIZATION RRB is the top competition of professional Rugby league clubs in LOCATION.,the organization is a rugby league team which plays in the location.,0.9996215105056763
1062,Discovery of LSD Hofmann joined the pharmaceutical chemical department of Sandoz Laboratories LRB now Novartis RRB located in Basel as a co worker with professor Arthur Stoll founder and director of the pharmaceutical department LSB RSB.,he studied physics at the university of vienna and at the schlegel institute of chemistry in munich.,0.26547324657440186
1063,The fourteenth tropical or subtropical storm of the NUMBER LOCATION hurricane season PERSON developed on October NUMBER near LOCATION from the interaction of an upper level trough and a cold front.,hurricane ivan was a major storm on the atlantic hurricane scale.,0.0007320840959437191
1064,Before the days of cultured pearls black pearls were rare and highly valued for the simple reason that white pearl oysters rarely produced naturally black pearls and black pearl oysters rarely produced any natural pearls at all.,it is often thought to be a type of shell. they are often found in the shell.,0.11064593493938446
1065,It has the th largest population in the world and the second largest in LOCATION after LOCATION.,location is a city of location in the united states.,0.1275770366191864
1066,Education LOCATION is home to the ORGANIZATION founded in NUMBER.,organization is a private university in location location.,0.5196973085403442
1067,Excel forms part of Microsoft Office.,it is also known as excel excel.,0.7737789154052734
1068,He had previously been defensive coordinator for the LSU Tigers Oklahoma Sooners and the Nebraska Cornhuskers.,he is the chairman of the university of oregon lrb football team rrb.,0.0002726332168094814
1069,Scale models are built or collected for many reasons.,many different types of scales can be made of plastic.,0.9369277358055115
1070,With the exception of non circulating high value or precious metal commemorative issues coins are used for lower valued monetary units while banknotes are used for higher values.,it is also used for coins that were designed to be used for money in exchange for money.,0.006468999665230513
1071,Springbrook is a city in Jackson County Iowa United States.,it is a city of iowa in the united states.,0.31786417961120605
1072,Porpoises LRB also called mereswine RRB are small cetaceans of the family Phocoenidae they are related to whales and dolphins.,the family phaenoidae is a family which is found in the region location.,0.9938502311706543
1073,Originally the stadium was named after bodybuilder actor and governor of the LOCATION state of LOCATION PERSON who was born near LOCATION.,person was born in location location location.,0.24691906571388245
1074,John IV Duke of Brittany LRB d. RRB ,saint jean of france lrb died rrb,0.3691447675228119
1075,By that time Hoysalas had lost its last ruler Veera Ballala III who died fighting the Sultan of Madurai and the vacuum so created facilitated Harihara I to emerge as a sovereign power.,in the middle ages the alaghar dynasty ruled over the city from the mid th century until the end of that time.,0.002437403192743659
1076,She also makes a big scene in front of all the campers when she realizes that Percy is alive.,she says she wants to make fun of her story so she can get some of her own clothes.,0.0005236853612586856
1077,Consequently the institutions of the state and of the communist party become intimately entwined such as in the development of parallel institutions.,it is a country of the united states.,0.00017035409109666944
1078,This means that the gap separating the two halves is a mere NUMBER km or so.,the distance between the two halves of the space between the other half of the plane is half of that distance between it.,0.9752059578895569
1079,Lost Cities LRB video game RRB an Xbox NUMBER game planned for release in NUMBER and based on the card game,the great pyramid of egypt was a city in ancient egypt.,0.013998322188854218
1080,Moreover he claimed individuals were able judge whether external ideas and actions as true or just.,he said that they could not be trusted by others and that they would not be wrong or wrong.,0.29535341262817383
1081,The Bundesverdienstkreuz LRB Federal Cross of Merit officially Verdienstorden der Bundesrepublik Deutschland Order of Merit of the Federal Republic of Germany RRB is the only general state decoration of the Federal Republic of Germany.,the federal republic of germany lrb german federal republic rrb is a federal republic in the united states.,0.6049959659576416
1082,.,in it was published in the journal journal of the mind.,0.005090477876365185
1083,It was launched in NUMBER and research and development ran until June NUMBER NUMBER eight years after it began.,the organization has a lot of work to improve the organization s organization. it was started in number by person and the organization.,0.7458940148353577
1084,They have supported Girls Aloud on the tour for their Tangled Up album and fellow labelmates Jonas Brothers at one of their recent live dates in London.,the album was released on october number.,0.0004258919507265091
1085,For the next three centuries the lands were divided when dukes had more than one son to provide for and re combined when dukes died without direct heirs but all of the lands stayed in the Ernestine branch of the Wettin family.,he was the son of johann wilhelm wilhelm ii lrb born rrb of location rrb.,0.0017532557249069214
1086,The lake is fed partly by underground springs although its main source is the LOCATION which flows through it from north to south.,the sea is a sea that is not a part of the world but rather is an ocean.,0.0007947733392938972
1087,But most of his later life was occupied in writing about PERSON including a photolithographic reproduction of the NUMBER Quarto of Much Ado about Nothing in NUMBER and of the First Folio of PERSON in NUMBER and papers on Unsuspected Corruptions of PERSON s Text published from NUMBER to his death.,in number he published his first book called the book of person lrb number rrb which was published in number.,0.07161520421504974
1088,The ORGANIZATION LRB N S RRB previously the LOCATION Test Site LRB NTS RRB is a ORGANIZATION reservation located in southeastern LOCATION LOCATION about northwest of the city of LOCATION.,the nuclear test site is a nuclear site in location.,0.5245084762573242
1089,He wrote over NUMBER on texts by such poets as Hugo and PERSON.,he wrote some of his best works such as the stories of hugo hugo.,0.9993494749069214
1090,Roquesteron is a commune in the LOCATION department in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,0.9992942214012146
1091,Abuses in selling and granting indulgences were a major point of contention when Martin Luther initiated the Protestant Reformation LRB RRB.,the reformation of the protestant reformation lrb see rrb.,0.2755656838417053
1092,Writer Terry Nation Director David Maloney Producer Barry Letts.,the bbc television series adaptation of the book was made by the director richard giddington.,0.01267346553504467
1093,The Ananke group is a group of retrograde irregular satellites of Jupiter that follow similar orbits to Ananke and are thought to have a common origin.,the name of the band is derived from the german word esperanto.,0.0007411895203404129
1094,Hurricane Epsilon was a long lasting hurricane of the NUMBER LOCATION hurricane season in late November and early December over the central LOCATION.,it was a tropical depression that formed in the late afternoon of september number.,0.2139546126127243
1095,SpongeBob s neighbor and best friend is a pink starfish named PERSON who lives under a rock.,person is a kind of fish. he is also a rock star.,0.9866793751716614
1096,PERSON LRB born NUMBER May NUMBER in Frascati RRB is an Italian retired football player and currently head coach of Serie B club LOCATION.,it was nominated for a grammy award for best musical score.,0.0003932944091502577
1097,Death in the Afternoon a book about bullfighting was published in.,he died of a heart attack in location.,0.012034418992698193
1098,Orgeval is a commune in the LOCATION department in LOCATION in northern LOCATION.,organization is a commune. it is found in the region location.,0.922180712223053
1099,Kaunas LRB Kovne also known by other names RRB is the second largest city in Lithuania and a former temporary capital.,it is the capital city of the state of lithuania and is the second largest city in lithuania.,0.992168128490448
1100,The eight main islands LOCATION LOCATION LOCATION LOCATION LOCATION LOCATION LOCATION and LOCATION are accompanied by many others.,location is a country of location in the location.,0.0007563459221273661
1101,Next album Prison Bound LRB O O RRB ,person lrb o o rrb,0.5571742653846741
1102,By NUMBER Theremin had remarried to PERSON his third wife and they had two children PERSON and PERSON.,person married person in number and they had issue. person and his wife person.,0.9986880421638489
1103, She was an NGO member of the ORGANIZATION to the Asian Regional Initiative Against the Trafficking of Women and Children LRB ARIAT RRB LOCATION the LOCATION hosted by the governments of the LOCATION and the LOCATION.,the organization lrb organization rrb is a member of the organization of location and location.,0.49141040444374084
1104,Chinese Rock had its origins in Northwest Wind LRB xibeifeng RRB style of music which emerged as a main genre in Mainland ChinaGarofalo Reebee.,as a result of the rise of asian culture in the urbanized culture of location the chinese and asian culture were promoted to emphasize the values of modern chinese culture.,0.013901515863835812
1105,It was accidentally introduced to the town of Tring in England through an escape from Lionel Walter Rothschild s private collection in.,it grew out of a small heath in the city of london in the late of of.,0.06406481564044952
1106,His closest rival for the Championship title Felipe Massa could only manage to qualify fifth.,he finished fourth and finished fifth behind points points and points.,0.00105375237762928
1107,Whittier is a popular port of call for cruise ships as it has connections to Anchorage and the interior of Alaska by both highway and rail.,it is also known as the city of port arthur. it is one of the few places in the world.,0.0024584108032286167
