,source_sentence,simplified_sentence,dae_score_pred
343,It has an area of km.,it has an area of km lrb km rrb.,0.3889468014240265
344,It was his last game other than the Pro Bowl.,he retired for the rest of his career with the organization and the organization all star game.,0.08482445031404495
345,He is best known for disbelieving Jesus resurrection when first told of it then proclaiming My Lord and my God on seeing Jesus in.,jesus was born in the same year and was converted to christianity by john paul.,0.0002214767155237496
346,The center of population of LOCATION is located in PERSON.,person is a town of location in the location.,0.00731615349650383
347,In the Jervis Bay Territory Acceptance Act created the Jervis Bay Territory as an annexe to the Australian Capital Territory. In when the ACT gained self government Jervis Bay became a separate territory administered by the Australian Government Minister responsible for Territories presently the Minister for Home Affairs LRB Australia RRB.,the state of florida was created when the state had a large area of land that was not allowed to be divided into two separate states.,0.005521305836737156
348,Its rotation period is typical for large asteroids but nothing is known of its axial tilt.,it has a large diameter of about number km lrb diameter rrb which has a very small diameter.,0.00016088712436612695
349,PERSON of LOCATION LRB died NUMBER RRB LRB French PERSON RRB was countess of LOCATION from NUMBER to NUMBER.,person was the countess of location until her death in number. she was the last countess of the location until number.,0.9812671542167664
350,February NUMBER ndash Travel financial and commercial transactions by LOCATION citizens to LOCATION are made illegal by the ORGANIZATION.,person lrb d. number rrb,0.0005611626547761261
351,In the Great Trigonometric Survey of British India established the first published height of Everest then known as Peak XV at f O. In Everest was given its official English name by the Royal Geographical Society upon recommendation of Andrew Waugh the British Surveyor General of India at the time who named it after his predecessor in the post and former chief Sir George Everest.,the british atlas was first published in by the british government in number and was published in number.,0.4467216730117798
352,With a weight below NUMBER pounds Buckles developed beriberi yet led his fellow prisoners in calisthenics.,he was able to get enough strength to do so so he did so so as he tried to hide himself in his bag and trained him in number.,0.7855697870254517
353,In Bangladesh February is observed as Language Movement Day a national holiday.,the bangladesh day day movement movement is a movement by bangladesh students movement. it is based on the march movement.,0.014318857342004776
354,The John Bull Hotel LRB later the Fat Lamb Hotel RRB was constructed followed by a bridge over the creek.,the bull bull ranch was built on the site of the first beef house lrb later renamed to bullard rrb. there was a bull bull bull.,0.9948275089263916
355,Digital signatures cryptographically bind an electronic identity to an electronic document and the digital signature can not be copied to another document. Paper contracts often have the ink signature block on the last page and the previous pages may be replaced after a signature is applied.,a digital signature is a permanent digital signature.,0.1291826367378235
356,Vesta is thought to consist of a metallic iron nickel core an overlying rocky olivine mantle with a surface crust.,it is made of a nickel ore with a thin crust of nickel nickel and nickel sulfide with a nickel iolicate matrix.,0.9920997619628906
357,Allergic reaction to contact with specific chemicals such as Urushiol derived from Poison Ivy or Poison Oak.,chemical treatments can also be used to treat allergic reactions such as allergic allergic allergic reactions or allergic reactions.,0.19501008093357086
358,Restauration LRB Switzerland RRB the period from to in Switzerland.,switzerland lrb switzerland switzerland rrb,0.5956871509552002
359,Medieval foreign policy was as much shaped by relations with the Flemish textile industry as it was by dynastic adventures in western LOCATION.,the royal family was a client of the medieval medieval period. this was because the trade between europe and the netherlands.,0.015196614898741245
360,Another example is the term civil war which is not an oxymoron but can be claimed to be so for humorous effect if civil is construed as meaning polite rather than between citizens of the same state.,because of this this is not acceptable to make people think they are too conservative.,0.00020032750035170466
361,Sodium chlorite LRB NaClO RRB is a chemical compound used in the manufacture of paper.,it is made by reacting sodium chloride with sodium chloride and sodium chloride.,0.0418848842382431
362,The total area is. km giving a population density of inhabitants per km.,it is in the region of kars in the location.,0.000540834094863385
363,Primates A primate s nail consists of the unguis alone the subunguis has disappeared.,the nun has a little bit bit bit of the antilles antilles antilles and the antilles but the nun nun nun has only one tiny bit.,0.6363906860351562
364,Wiesenbronn is a municipality in the district of Kitzingen in Bavaria in Germany.,it is a municipality of the district of kreisberg in the canton of solothurn in switzerland.,0.0947488322854042
365,The Yuan was subdivided into chiao LRB RRB fen LRB RRB or li LRB RRB.,the shi shi shi was divided into two parts shi shihua and xin.,0.7152354717254639
366,There is a long tradition of watchmaking LRB Baume et Mercier Charriol Chopard Franck Muller Patek Philippe Rolex Raymond Weil Omega etc. RRB.,it is widely used to make wine wine glasses like the barbeufferrierne de france lrb operette rrb. wine makers have traditionally done this work.,0.9993048906326294
367,The capital of the district is LOCATION.,the district is the capital of the district of location.,0.4402848184108734
368,Ananke did not receive its present name until before then it was simply known as.,it was first known as it was then known as the old town but now it is known as just simply it is now known as as it.,0.5778147578239441
369,Each city is thoroughly analyzed by an evaluation commission.,each team is assessed by a team of teams and assigned to each team.,0.0011927345767617226
370,It is more probable that the name meringue for this confection first appeared in print in Fran ois Massialot s cookbook of NUMBER.,it is found in the region person in the location department in the north of location.,0.00017043354455381632
371,Upon her arrival in LOCATION PERSON met PERSON an older wealthy industrialist who began courting her. They married in NUMBER and he assumed control of her career until NUMBER when the marriage dissolved.,person became chairman of the company in number.,0.008571777492761612
372,Citrus is a common term and genus LRB Citrus RRB of flowering plants in the rue family Rutaceae originating in tropical and subtropical southeast regions of the world.,it is one of the most popular species of flowering plants in the family rufaceae.,0.5009050369262695
373,Troy LRB Hittite Wilusa or Truwisa Greek Ilion and Troia Latin Tr ia and lium Tr ia is the typical Latin name for the city.,references references references websites websites references references.,0.6863419413566589
374,Highbury LOCATION station is a LOCATION and ORGANIZATION station in the LOCATION Borough of LOCATION north LOCATION.,location is a borough in location location location. it is located in the borough borough of location in the location.,0.2139846831560135
375,In the context of human pregnancies an abortion induced to preserve the health of the gravida LRB pregnant female RRB is termed a therapeutic abortion while an abortion induced for any other reason is termed an elective abortion.,the girls had been told that they were pregnant with the child they had had. this was because there was a chance that there were more healthy women with a pregnancy problem than they did did with the hiv system.,0.0010462560458108783
376, LRB sometimes spelled PERSON or Leberka LRB a RRB s in LOCATION and the Swabian Bavarian and Franconian parts of LOCATION and LOCATION in LOCATION and the LOCATION RRB is a specialty food found in the south of LOCATION in LOCATION and parts of LOCATION similar to bologna sausage or spam LRB food RRB.,the duke of location was born in the town of location in number.,0.8270828127861023
377,A PERSON returned at the end of the NUMBER series having rebuilt the Dalek race with genetic material harvested with human subjects. It saw itself as a god and the new Daleks were shown worshipping it.,the character took over as the main focus of the show as a result of the appearance of the character in the main character.,0.000843038025777787
378,Wolverhampton is a city and metropolitan borough in the West Midlands England.,birmingham is a city of birmingham in the united kingdom.,0.7100284695625305
379,He worked on his debut album for the balance of NUMBER with it being released in February NUMBER.,it was released in number and was released on february number number in location.,0.5165748000144958
380,PERSON LRB NUMBER December NUMBER in ORGANIZATION NUMBER November NUMBER in LOCATION RRB commonly known as PERSON LRB RRB was a military general and dictator of LOCATION from October NUMBER and de facto regent of the nominally restored LOCATION from NUMBER until his death in NUMBER.,person lrb number december number number rrb was the second president of location from number to number and the second spanish king of location since number. he was the last president of spain from number until number.,0.8956596255302429
381,On March Hindenburg signed the Enabling Act of into law which gave decrees issued by the cabinet LRB in effect Hitler RRB the force of law.,on march the act of parliament passed legislation allowing parliament to be allowed to make laws.,0.07559238374233246
382,PERSON is a Japanese footballer who currently plays for LOCATION.,person lrb born number july number rrb is a japanese football player. he plays for location.,0.9936265349388123
383,Mont Saint loi is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord pas d calais department in the north of france.,0.968781590461731
384,State Road is an east west route in Central Florida serving Polk County.,south bend is a city of the state of florida in the united states. it is a part of the county system.,0.4929106831550598
385,The workman gave it to Professor PERSON from the ORGANIZATION who identified and named the fossil.,he found the fossil of the fossil from the location and named it the name after person.,0.9998607635498047
386,He won the tournament convincingly with a score of three points clear becoming the sixth World Champion.,he was the first player to score a world championship gold medal in the final match of the gold medal match.,0.9955058097839355
387,is a Japanese footballer who plays for ORGANIZATION in the J. League.,he plays for organization and location national team.,0.9682219624519348
388,In November Cosme was involved in the tapings of the Wrestling Society X television series where he was the second and last wrestler to win the WSX Championship.,he was also the co host of the wwe wrestling championship. he was one of the first wrestlers in wwe s wrestlemania series.,0.9963042140007019
389,In this case the previous MPs can not be shown and the previous party column shows the notional winner of the new seat based on analysis of the NUMBER general election result.,the conservative party won the seat in the general election and the number general election with the liberal party losing to the labour party and the organization.,0.0638962835073471
390,Future extensions of Interstate and possibly Interstate are proposed to run concurrent with Interstate in the Eddyville to Calvert City corridor.,it is found throughout the region.,6.481302989413962e-05
391,He was born in in Jaisalmer.,he moved to karachi where he worked as a civil servant in the city of sindh.,0.0004339891311246902
392,Septmonts is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,0.9997714161872864
393,Sustained winds in the city were recorded up to m. Rainfall in the country peaked at m in Wexford.,in december the city was hit by winds in the philippines. the rainfall in december was.,0.9763104915618896
394,Portet is a commune in the Pyr n es Atlantiques department in south western France.,it is found in the region provence alpes c te d azur in the location department in the southwest of france.,0.9986924529075623
395,By allowing the establishment of geological timescales it provides a significant source of information about the ages of fossils and the deduced rates of evolutionary change.,the radiation from the meteorite can also also change the composition of the material from the original state of the rock.,0.010622123256325722
396,Alpine glaciers form on the crests and slopes of mountains and are also known as mountain glaciers niche glaciers or cirque glaciers.,there are two kinds of alpine alpine alpine glacier and alpine alpine areas.,0.2754535973072052
397,Electricity is provided by City of LOCATION.,aksu is a city in the location.,0.14055317640304565
398,After Cromwell s death and his son Richard s resignation as Lord Protector Charles II was invited to return as monarch in with the Restoration.,he was the son of king charles i of england and was made king of england. he was also the king of the south west of england to make the king king.,0.06425181776285172
399,A major feature of the blues scale is the use of blue notes however since blue notes are considered alternative inflections a blues scale may be considered to not fit the traditional definition of a scale.,robinson robinson robinson and harry robinson robinson were awarded the pulitzer prize.,0.05701707676053047
400,A saviour spirit or saviour spirits which assist the soul on the journey through life and after it to worlds of light.,the afterlife comes from the spirit of a person who lives in the afterlife. this is called the soul of souls.,0.6781807541847229
401,This could be a single organism any organization or society or any electro mechanical or informational artifact.,it is used for any any organization or organization such as the organization or any other organization.,0.9287717938423157
402,PERSON LRB RRB is the capital city of the LOCATION state of LOCATION and the county seat of PERSON and LOCATION.,person is a city of location in the location state of location.,0.7393695116043091
403,Use this template when you are referring to specific pages within a cited source many times in the same article.,this template is a reference to a specific reference to the author at a particular reference point.,0.9390943646430969
404,The table below shows all provinces with their capitals and the region in which they are located.,the provinces of location are the following provinces of the province of location.,0.08541915565729141
405,The Russian folktale The White Duck also bears some resemblance to the story of the ballet and may have been another possible source.,the ballet is about the popular ballet the ballet. the film is about a ballet made by the russian ballet polity.,0.9966520667076111
406,Life and career Early life Paltrow was born in Los Angeles California the daughter of Blythe Danner an actress and Bruce Paltrow a film and television director writer and producer.,she was born in los angeles california california.,0.7902166843414307
407,Renaissance music is European music written during the Renaissance.,history this book is written from around the th century. it is about the beginning of the renaissance.,0.06417505443096161
408,He also won golds at the World Championships and NUMBER Commonwealth Games.,he won number commonwealth games and number golds in number and number in number.,0.5632596015930176
409,The community was named for Mirabeau B. Lamar the second president of the Republic of Texas.,the county seat of the state of texas was fort worth. it was named after the state capital of texas.,0.041471630334854126
410,Tides are the rising of LOCATION s ocean surface caused by the tidal forces of the Moon and the Sun acting on the oceans.,the ocean is made up of the ocean s surface and the ocean itself and the influence of ocean waves on the earth s surface. this is because of the influence on the ocean ocean s motion and the effects of ocean s influence on ocean waves.,0.9856618642807007
411,ORGANIZATION is an independent record label with a roster of indie rock artists and bands.,organization is a pop rock band based in location california united states.,0.06348584592342377
412,Locomotives and multiple units LRB the majority being self propelled RRB have frequently had similar arrangements for classification and numbering so are considered together here.,the great western railway lrb rrb was a class of railway of british railways.,0.0009927988285198808
413,Cooperation of the LOCATION with the ORGANIZATION is an emerging market for Pakistani goods.,location is a major market market for pakistanis.,0.5951432585716248
414,They were also used in many camps across America as places to buy snacks items and souvenirs.,they also sell some kinds of foods such as food chips and other food items.,0.9998083114624023
415,However more recent research has led to the claim that he was born a Tibetan in Kharta valley Tibet but his family were left destitute when their yaks were killed by disease and he was sold as a bonded servant to a Sherpa family in Thamel in Nepal.,he was taken to the wild wild wild animals by a few years later and was taken into the wild for the rest of his life. he was sent to live there.,0.06004565209150314
416,PERSON converted from the ORGANIZATION sect to mainstream Sunni Islam in NUMBER.,person converted to islam in number. he converted him in number and became a muslim.,0.2434421330690384
417,It is undisputed that this identification is Chinese in form and Buddhist in implication which suggests that the name must have been regularized centuries after the lifetime ascribed to Itoku possibly during the time in which legends about the origins of the Yamato dynasty were compiled as the chronicles known today as the Kojiki.,this period has been known to have existed since before the reign of person.,0.0007453110883943737
418,The street since boundary changes in NUMBER runs along the boundary between the LOCATION Borough of LOCATION and the City of LOCATION previously the boundary was less obvious in the area and crossed the street at LOCATION.,references references references websites websites references references,0.7566736340522766
419,Born to Jewish parents in Moscow where his father had just opened a small factory Rubinstein showed talent at the keyboard early on.,he was very different from franz liszt who lived in vienna.,0.00019873876590281725
420,The biggest green area in Chojn w is small forest Park Piastowski LRB Piast s Park RRB which was named after the Piast dynasty as part of Communist anti German propaganda upon its annexation to Poland according to the Potsdam Conference.,the piast piast party lrb piastok rrb is one of the most important piast and most important areas of poland in the history of nazi germany.,0.5909205079078674
421,htaccess files.,however there are some issues with the server servers which can be used to save the file servers from the servers to other servers such as the amazon web server or amazon gcc.,0.0003989044635090977
422,PERSON notices that PERSON like himself is not laughing at the skit and wonders Does your innocence keep you aloof or do you look to me for guidance ?,person is not happy with person.,0.00037291497574187815
423,Stud may refer to ,card fivejack players are called card kingjack.,0.5695692896842957
424,A credible news report about the incident aired on a local television station is included in the DVD extras. RRB ,the dvd was released on september number by a local newspaper. the movie was a special edition of the show.,0.016574867069721222
425,Manned ornithopters have also been built and some have been successful.,there have been sightings of scuba diving and even a few of them.,0.1296492964029312
426,Accessed January She classifies her work as Transpressionism a movement she has introduced.,transpressionism is a movement that began in the united states in.,0.9914471507072449
427, Jerry Garcia s Finger is featured exclusively on Songs from the Superunknown.,gokul kimi lrb born november rrb is a taiwanese musician.,0.0002998831041622907
428,Dungannon is classified as a medium town by the NI Statistics and Research Agency LRB NISRA RRB LRB i.e. with population between and people RRB.,u. n. nis ni nis,0.00534640671685338
429,In the summer of Grieg wrote his Piano Concerto in A minor while on holiday in Denmark.,the following year he gave a concert in the czech republic in the winter olympics.,0.0002647232904564589
430,The site of the last coal mine PERSON is now occupied by the Stadium of Light and a miner s PERSON lamp monument stands outside of the ground to honour the heritage of the site.,the monument is a monument to the city of person. it is the site of the last memorial of the founder of the band of the future.,0.9901635050773621
431,URM.edu,mont mont mont gi giorni picardie mont montaumont montagne mont montmont mont montano mont montgismont montano giordano silvestre mont montour mont montiemont montmont.,0.1070934385061264
432,The medieval legends that developed concerning its provenance differ between Catholic and Orthodox tradition.,the story goes back back to the roman catholic church in the region but today the story is different from the tradition.,0.9998278021812439
433,PERSON former president of the LOCATION invented a revolving music stand which he never patented because he liked for people to freely use his inventions.,he said he wanted to sell his record store at the same time as person had been selling music in the city but he decided to quit the business.,0.15054020285606384
434,The ORGANIZATION lost votes compared to NUMBER reaching only NUMBER and failed to get a majority for a black yellow government of CDU CSU and liberal FDP.,the spd lrb with a majority of seats in the parliament of location rrb and csu won a majority in the canton of location and location.,0.8614059686660767
435,This was considered as a lower end product to Walkman A series.,in the mid s person said that he was not interested in any of the company s employees.,0.00010135717457160354
436,The Maya peoples never disappeared neither at the time of the Classic period decline nor with the arrival of the Spanish conquistadores and the subsequent Spanish colonization of the LOCATION.,history period period period and end of c..,0.001391876139678061
437,It was given city rights in NUMBER and became the seat of a Lutherian bishop in NUMBER.,it became a city in number and was the capital of the diocese of location.,0.9998766183853149
438,The PERSON area is generally divided into three loosely defined zones the southern Maya highlands the central lowlands and the northern lowlands.,the mayan plateau is the easternmostmost part of the maya region lrb also known as the maya maya plain rrb the central plateau or mayan plain.,0.9824438095092773
439,A red apple does not emit red light.,it is red and yellow when red light is red.,0.000550989992916584
440,GRUB Stage. is located in the first kilobytes of hard disk immediately following the MBR.,it can be done in one location or on one of the same disk drive drive.,0.00022834599076304585
441,Tettigoniids may be distinguished from grasshoppers by the length of their filamentous antennae which may exceed their own body length while grasshoppers antennae are always relatively short and thickened.,the hairstyles are short and short and usually shorter than their host plants. they may have short antennae long and short antennae.,0.9919927716255188
442,The Unification Church was the subject of the largest consumer fraud investigation in Japan s history in and number of subsequent court decisions awarded hundreds of millions of yen in judgments including. million yen LRB RRB to two women coerced into donating their assets to the Unification Church.,in the united states u. s. government spent thousands of dollars in debt for debt and debt to many people in location s financial markets.,0.0030646533705294132
443,PERSON V ller LRB born NUMBER April NUMBER in LOCATION LOCATION RRB LRB RRB is a German former international football striker and a former manager of the German national team.,this episode is about people who did this.,0.0003269342123530805
444,Anti Flag is a punk rock band from Pittsburgh Pennsylvania in the United States formed in and known for its outspoken left wing political views.,they were formed in and were joined in.,0.04125428944826126
445,Lido Vieri LRB born July in Piombino RRB is a former Italian football goalkeeper.,stefani lrb born july rrb is a former italian football player.,0.7060768604278564
446,NUMBER ndash PERSON loses the Long Count boxing match to PERSON.,person won the match. person lost to person in a rematch.,0.734894335269928
447,M rida Uni n Deportiva was the predecessor of CP M rida which had been founded in as Sportiva Emeritense and eventually came to play in La Liga.,la liga lrb spanish championship rrb.,0.8850232362747192
448,Beaumont en Auge is a commune in the Calvados department in the Basse Normandie region in north western France.,it is found in the region basse normandie in the calvados department in the northwest of france.,0.9988633394241333
449,official name T rgovi te,leader leader of the democratic party.,0.030296653509140015
450,He supports LOCATION football team ORGANIZATION.,he plays for organization. he has played for organization organization.,0.02651100791990757
451,Chili pepper LRB from Nahuatl chilli chilli pepper chilli chillie chili and chile RRB is the fruit of plants from the genus Capsicum members of the nightshade family Solanaceae.,rubes lrb also called pepper pepper pepper rrb is a chemical term for a species of pepper lrb sometimes called pepperflowers rrb that comes from chiles pepper pepper.,0.9990611672401428
452,PERSON Pete Young LRB born March NUMBER NUMBER in LOCATION LOCATION RRB is a former right handed relief pitcher in ORGANIZATION who played for the ORGANIZATION in and.,person lrb born march number number in location location rrb is a former professional baseball player who played for the organization of the organization.,0.9478065371513367
453, All undergraduate programs are dual awards by both MMU Manchester Metropolitan University and IMI University Centre.,it is based in manchester uk in the united kingdom. it has over students in the university of manchester in the uk.,0.2314685583114624
454,Mont Blanc or PERSON LRB French and Italian respectively meaning white mountain RRB is the highest mountain in the LOCATION and in LOCATION.,person is a mountain in the location. it is located in the region of location.,0.8917995095252991
455,If a piece reaches that box it is removed from the game.,the game is set at the bottom of the board. it is set when the pieces are thrown into the game.,0.8154035210609436
456,The Kress Foundation Throughout the first half of the twentieth century Kress stores were a familiar sight on Main Street in hundreds of cities and towns.,it is listed on the official website.,0.00020305003272369504
457,Stratovarius is a Finnish power metal band that formed in.,prospero is a heavy metal band from stratus.,0.994769811630249
458,Leubringhen is a commune in the LOCATION department in the LOCATION region of LOCATION.,it is found in the region nord pas de calais in the pas de nord pas d partement in the north of location.,0.9133005738258362
459,LOCATION NUMBER teens hurt in acid attack,location location location number number location location,0.7530032992362976
460,It is based primarily in LOCATION and its suburbs and is dedicated to research and education at high school undergraduate and postgraduate levels.,it is aimed to educate and research and study and research in higher education and higher education.,0.9995211362838745
461,Year LRB MCDXXXII RRB was a leap year starting on Tuesday LRB link will display the full calendar RRB of the Julian calendar.,it was started on july and started on the second day of the year.,0.497261106967926
462,August NUMBER ndash PERSON Grand Pensionary of LOCATION is slaughtered by a mob in LOCATION.,person was born in location in location by a mobster named person.,0.0022930221166461706
463,Mythological systems The primary trinity included Tinia Uni and Menrva.,they were the only male and the only female member of the council and the other two members of the united kingdom were silvestar and nista.,0.10952737927436829
464, In addition to the Midi school the Painkiller Heavy Music Magazine started efforts to bring bands such as Edguy Lacrimosa and Hatesphere to China and organized China tours for them.,the band has been compared to the punk rock bands punk rock and goth punk punk bands such as punk rock punk punk punk jamming and punk punk rock.,0.2724434435367584
465,Auburn University employs people which is roughly one quarter of the city s total workforce.,the university is located in the city of atlanta georgia. it has about employees.,0.9962164163589478
466,In Australia Canada Latin America and Europe LRB perhaps most significantly in Canada RRB people who believe their local and or national culture has become too Americanized sometimes use the term st state in critical reference to their respective countries.,some countries have said they have been influenced by the culture of western culture s culture such as japan s s s u. s. and china s s. e. n t..,0.32983529567718506
467, ndash Terry Wogan Irish television presenter,bbc radio and television television television presenter television presenter and television presenter radio presenter.,0.46146124601364136
468,PERSON LRB born August NUMBER NUMBER RRB is a former Japanese football player.,person lrb born number august number rrb is a former japanese football player.,0.9144017100334167
469,ORGANIZATION the capital and largest city is home to about NUMBER of the population.,the capital of the organization is location and location is the capital city of location.,0.30180972814559937
470,Gusts as strong as NUMBER mph LRB NUMBER km h RRB were witnessed at LOCATION.,location winds reached number mph lrb number mph rrb lrb km h rrb.,0.6813910603523254
471,January NUMBER ndash PERSON th Governor of LOCATION is succeeded by PERSON.,person follows after person and follows him on person.,0.00014064366405364126
472,Hernan degenerated into a remnant low on September.,the next day the low pressure became a depression and became a a depression.,0.000898425467312336
473,South from here the subway was built with a steel roof to Aldwych tramway station and because it was not initially planned to run a public service south of here the tracks leading towards the Strand were used as a depot with appropriate equipment and inspection pits.,the station was originally built as a station on the line from london central station to the docklands line but it was moved north to the station and was moved to the southern end of the line to allow for trains to cross the line.,0.9829217195510864
474,Founded in NUMBER LOCATION is one of the youngest capital cities in LOCATION by year of conception though it was not named capital until NUMBER.,it is the capital of the province of location.,0.007710692938417196
475,Winter apples picked in late autumn and stored just above freezing have been an important food in Asia and Europe for millennia as well as in Argentina and in the United States since the arrival of Europeans.,they have been used as a food and food food for many generations of europe as a way to grow apples and other vegetables. they were used for food in northern america since the fall of the hangul and the persian era.,0.9998749494552612
476,Elizabeth Kortright Monroe LRB June September RRB was First Lady of the United States from to as the wife of James Monroe fifth President of the United States who held the office for two terms.,she was born in the united states. she was the wife of james monroe.,0.9461313486099243
477,The magazine also presents short texts from the books edited by Arovell.,the booksellers are published by the authors of the book bookseller. the articles are published in the library of library.,0.0008019811357371509
478,Julio Alberto Moreno Casas LRB born October in Cand s Asturias RRB known as Julio Alberto is a former Spanish footballer a gifted offensive left defender.,he has played for spain national team and spain national football team.,0.33561185002326965
479,Zeeshan LRB means Possessor of high status RRB while Zishan means peaceful in Urdu.,shirazi lrb shirazin rrb is also known as zein lrb zerz rrb. it means zerz or zerz.,0.001339044887572527
480,Kateryna Bondarenko WTA Player Bio She plays right handed and turned pro in.,she moved back to location in and won a national championship.,0.7468101382255554
481,Things go wrong however when Homer invites Principal Skinner over for dinner and Skinner instead falls for Selma s twin sister Patty.,they ask marge to try to impress lisa but marge does not agree so marge tries to impress marge to do so but lisa does not approve.,0.9395104646682739
482,PERSON is imprisoned until he agrees to replace all the councillors in his court.,he is elected as a member of the council but he is forced to resign by the king.,0.9918306469917297
483,Bismarck or Bismark may refer to ,they are named after admirals ships.,0.0026139449328184128
484,Lawrencium is a radioactive synthetic element with the symbol Lr LRB formerly Lw RRB and atomic number NUMBER.,it has number atomic number and number number number.,0.0020932923071086407
485,In a contrast to the Doctor s prior female companions who both harboured romantic feelings for him Donna and the Doctor shared a strictly platonic relationship the Doctor refers to her as his.,references references references of references references.,0.008702748455107212
486,External surface.,the image is shown in the image.,0.0009536759462207556
487,The batter is runny and forms a thin layer on the bottom of the frying pan when the pan is tilted.,the kettle is put on the stove to make the batter on the bottom of the pan to make it soft.,0.9997297525405884
488,The magazine debuted in July NUMBER with PERSON appearing on the cover.,it was started in number by person on october number number.,0.9885579347610474
489,This allows a dive bomber to accurately place bombs on relatively small and or moving targets with relative ease.,a small craft can fly anywhere near a large target or even even off a small target.,0.9996284246444702
490,Equivalently the number is equal to half the sum of all its positive divisors LRB RRB.,in addition number the number equals equals number and zeros number are equal in number.,0.0004465785750653595
491,The Stanley Cup is the third trophy to be used as the league s championship as for the first nine years of the ORGANIZATION s existence it remained a multi league challenge cup.,the organization s first time as the organization was to be the first time the organization to be relegated to the national conference lrb formerly the organization rrb playoffs rrb and the organization cup.,0.6868556141853333
492,Puyi LRB RRB LRB February NUMBER NUMBER October NUMBER NUMBER RRB of the PERSON ruling family was the last Emperor of LOCATION.,person lrb number october number number rrb was the th emperor of location from number until his death in number.,0.9952223896980286
493,Visibility of less than NUMBER m are usually reported as zero.,number is a number in the location. it is not as much as number.,0.0004056317557115108
494,R mann was one of the crop of players that committed perjury in the affair and got as a consequence punished with a fine by a court in.,the total total gross gross gross area of the total province.,0.00010588959412416443
495,Argon has atomic number NUMBER and is the third element in group NUMBER of the periodic table LRB noble gases RRB.,it is a chemical compound. it is found in thermodium.,0.002879437757655978
496,The following Raw and SmackDown !,the raw brand and raw brand are wwe and smackdown.,0.524243175983429
497,Attempts in NUMBER and NUMBER to revert or to add another thirty minutes failed.,in number the number number and number were replaced by number more than one hour to number minutes.,0.9638620615005493
498,Termites mostly feed on dead plant material generally in the form of wood leaf litter soil or animal dung and about NUMBER percent of the estimated NUMBER species LRB about NUMBER taxonomically known RRB are economically significant as pests that can cause serious structural damage to buildings crops or plantation forests.,the number species that are threatened to extinction are birds lrb number species rrb which are threatened rrb.,0.05411987006664276
499,ORGANIZATION LRB O O RRB ,number person lrb number rrb,0.39098796248435974
500,Beham is best known as a prolific printmaker producing approximately engravings etchings and woodcuts including woodcut book illustrations.,it was made in woodcuts by craftsmen and craftsmen.,0.0133300656452775
501,The entertainment industry has been criticized for depicting those with Tourette syndrome as social misfits whose only tic is coprolalia which has furthered stigmatization and the public s misunderstanding of those with Tourette s. The coprolalic symptoms of Tourette s are also fodder for radio and television talk shows in the US and in the British media.,it is sometimes referred to as a tourette tour de la tourette de france or simply tourette d s tourette s tour de france.,0.2678817808628082
502,The year NUMBER is pronounced either twenty ten or two thousand LRB and RRB ten.,the ten thousandth and twenty nine thousand years old is ten thousand and twenty five.,0.25417351722717285
503,Prior to the season the Pistons moved to Auburn Hills to play at The Palace of Auburn Hills.,the team is located in the city of atlanta georgia usa.,0.009676131419837475
504,Jenna Welch Bush Hager LRB born November Dallas Texas RRB is the younger of the fraternal twin daughters LRB the other is Barbara Pierce Bush RRB of the rd U.S. President George W. Bush and former First Lady Laura Bush and a granddaughter of the st U.S. President George H. W. Bush.,george w. bush lrb born december rrb is an american actor. she is the current governor of united states.,0.8973474502563477
505,This was later issued as part of a compilation DVD from the series.,this episode was first released on dvd in and was first shown in the uk on june.,0.0011132184881716967
506,Like Jane s Addiction many of the most popular early s groups with roots in heavy metal fall under the umbrella term alternative metal. Bands in Seattle s grunge scene such as Soundgarden credited as making a place for heavy metal in alternative rock and Alice in Chains were at the center of the alternative metal movement.,a new form of metal was formed in and this was called metal heavy metal.,0.8369131684303284
507,In Cygnet Books published The Legend of Moondyne Joe a work of juvenile fiction written by Mark Greenwood and illustrated by Fran Lessac.,the book was published by walt disney books in by walt walt disney book book co ltd. in and by walt bogey mooney.,0.04575137421488762
508,In NUMBER coins were introduced LRB dated NUMBER RRB in denominations of NUMBER NUMBER NUMBER NUMBER NUMBER and NUMBER cent NUMBER NUMBER and NUMBER litai. The NUMBER NUMBER and NUMBER centai pieces were minted in aluminium the NUMBER NUMBER and NUMBER cent in bronze and the litas coins were of cupro nickel.,in number the number bank number cents lrb number rrb and number cents rrb coins have number cents and number number cents number. they have number coins and number cent number cents.,0.9900761842727661
509,Retrieved October NUMBER NUMBER.,the first issue of the comic book series was published in number with the title of the first number issue in number.,0.004604835528880358
510,Economy In former times the main income source from the inhabitants was agriculture however later in the th century the weaving mill of lines became more and more important.,in the th century there were people who were working in the town and people were increasingly increasingly important people.,0.06635589897632599
511,Through tempests the shadows of freedom have cheered us Along the new path where great Lenin did lead Be true to the people thus Stalin has reared us Inspired us to labor and Valorus Deed.,at the time of the crisis the leaders of the new right wing led to bring a new wave of triumphs to the city.,0.9993546605110168
512,Boiry Saint Rictrude is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord pas d calais department in the north of france.,0.9222880601882935
