source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
Over the centuries Sunderland grew as a port trading coal and salt.,it was built in and was one of the biggest ports in the world and was a major port for shipping from europe.,Sunderland grew as a port mostly selling coal and salt. Sunderland was a big trading port at the time.,1643,0.9486708045005798
The barnyard and petting zoo were added in.,the zoo has a zoo. in addition to the zoo zoo and the zoo.,The barnyard and petting zoo opened in.,1644,0.9591227173805237
Kinto the Waterbender originally of the North Pole s Northern Water Tribe is a world traveller and a chronic practical joker who plays tricks,the movie the mighty fish lrb o o rrb,Kinto the Waterbender,1645,0.25478795572375573
The Nintendo DS version will feature changeable outfits and swappable partners.,the first ballet lrb ballets rrb lrb rrb,Waltz LRB DS only RRB ,1646,0.4960379117651831
Chronic lymphocytic leukemia LRB CLL RRB most often affects adults over the age of.,it is often found in the brain of people with cancer.,Chronic lymphocytic leukemia LRB CLL RRB is usually seen in people over the age of.,1647,0.6221957242632487
King James I who came to the English throne from Scotland in had a keen interest in witchcraft.,king james ii of england was king james i of england.,King James I came to the English throne in.,1648,0.5298297041340878
Its members made a deliberate and emphatic choice early on to play football exclusively and to turn their backs on rugby their chosen sport s close cousin at a time when both of these new English games were still evolving.,organization is a football club which plays in location.,ORGANIZATION is a football club which plays in LOCATION.,1649,0.23450918025798623
Currently key lengths of NUMBER bits LRB for symmetric key algorithms RRB and NUMBER bits LRB for public key algorithms RRB are common.,it is often used as a key key in cipher keying.,Currently commonly used key lengths are bits for symmetric key algorithms.,1650,0.33979452627676504
The heterodox Christian therefore remains in the tradition and attempts to stimulate constructive dialog around issues with which they disagree.,the baptists have a lot of support from the anglican churches and the anglican church.,The heterodox Christians remain in the tradition and attempt a constructive dialog around issues with which they disagree.,1651,0.5831385743286874
The group gained popularity on ORGANIZATION and climbed the charts early on in their career.,in number they released their first major label lrb o o rrb music rrb.,They got spots in music festivals such as Bamboozle Left NUMBER and Audio Overload NUMBER.,1652,0.7421916528888372
Aftershocks occur with a pattern that follows Omori s law.,the king of location lrb o o. rrb,Omoris Law,1653,0.5508832479345388
In NUMBER the installation of a fax machine and an electronic computer in the ORGANIZATION led to more accurate and quicker forecasting.,in number the organization had a lot of money in the economy and a lot more money.,In NUMBER a fax machine and an electronic computer were bought by the ORGANIZATION. This gave better and quicker forecasting.,1654,0.588366266559152
The line up included Stone Gossard on rhythm guitar Jeff Ament on bass guitar LRB both ex members of Mother Love Bone RRB Mike McCready on lead guitar Matt Cameron on drums and Eddie Vedder providing lead and backing vocals.,the band was formed during the world war ii when the band formed a full length full length album the sad sad sad heart lrb o o rrb was recorded in.,The line up included Stone Gossard on rhythm guitar Jeff Ament on bass guitar LRB both ex members of Mother Love Bone RRB Mike McCready on lead guitar Matt Cameron on drums and Eddie Vedder providing backing vocals.,1655,0.6099337097257376
Deceptively named carrot cake more closely resembles a quick bread in method of preparation LRB all the wet ingredients such as the eggs and sugar are mixed together all the dry ingredients are mixed together and the wet are then added to the dry RRB and final consistency LRB which is usually denser than a traditional cake and has a coarser crumb RRB.,a bread cake is a type of bread made out of bread and cheese.,Carrot cake more closely is a quick bread in method of.,1656,0.1656406682206281
The term eudicots has been widely adopted to refer to one of the two largest clades of angiosperms monocots being the other.,the two of these groups are the suborder lrb group rrb.,The are one of the two major clades.,1657,0.4305934088845407
Any ceremonial action taken to correct a hardware problem with the expectation that nothing will be accomplished.,an example of a failure is a fault that can not be repaired until a certain time is reached.,Any ceremonial action taken to fix a hardware problem in which nothing is expected to happen.,1658,0.7797695240088269
This has occasionally led to fans requesting these songs during encores of their live shows.,in the united states the organization released a number of video games for the xbox.,Fan,1659,0.8605478820593461
Boissey is a commune in the Ain department in eastern France.,it is found in the region basse normandie in the ain department in the north of france.,Boissey is a commune.,1660,0.873823344707489
Swindon play their home games at The County Ground which has a capacity of.,the club name is the official name of the club since the last season of the football league.,They play their home games at the County Ground.,1661,0.9823064804077148
Both parents were keen amateur musicians his father sang in church choirs and played the cello and his mother sang songs from her native Wales.,they were often heard in concerts at the same time as the band s concerts.,The programs were much longer than they are in concerts today.,1662,0.47926582906629656
ORGANIZATION readers have two possibilities to influence the way ORGANIZATION content is displayed on their screens by creating an account and reading ORGANIZATION while logged in.,the organization can also use the internet to make users to share their personal information on the internet. organization allows users to create a web page for organization users.,ORGANIZATION readers have two possibilities to influence the way ORGANIZATION content is displayed on their screens They can create an account and log into that account for reading articles.,1663,0.9831460118293762
Although Portlethen has been granted official town status it resembles a residential suburb without a clear town center or focal point.,the town has a large population of people and has a population of around.,Although Portlethen is a town in terms of population LRB and it has been granted official town status RRB it resembles a residential suburb without a clear town center or focal point.,1664,0.5151034425806116
According to Thai Rath Newspaper of Thailand on May in the afternoon LRB Bangkok time RRB of May the Burmese junta permitted Italian flights containing relief supplies from the United Nations and twenty five tonnes of consumable goods to land in Burma.,in december the chinese government said it would not be allowed to enter into the country without permission from the chinese civil administration to enter the country.,According to Thai Rath Newspaper of Thailand on May in the afternoon LRB Bangkok time RRB of May the Burmese junta permitted Italian flights containing relief supplies from the United Nations and twenty five tonnes of consumable goods to land in Myanmar.,1665,0.6182149251302083
PERSON attempted to defend it due to the name s musical connotation to the series.,it was released in the united states.,Music,1666,0.4333967726405074
LOCATION is a district in LOCATION.,location is a city of location in the location.,LOCATION is a district of LOCATION.,1667,0.9424495697021484
PERSON LRB February NUMBER NUMBER ndash February NUMBER NUMBER RRB nicknamed Charlie O or Charley O was an American businessman who is best remembered for his tenure as the owner of the ORGANIZATION team.,he was the owner of the organization.,He was the owner of the ORGANIZATION team.,1668,0.15506892753582374
ORGANIZATION is a website created by PERSON in NUMBER where he sets out his proposed theory of everything a description of the nature of the universe.,person is a fictional computer puzzle made by person and person.,Time Cube is a website created by PERSON.,1669,0.39649658203125004
O Connor first came to the attention of Xena Warrior Princess executive producers Robert G. Tapert and Sam Raimi with an over the top audition that won her the role of the young Deianeira in their two hour Action Pack adventure Hercules and the Lost Kingdom.,she is best known for her role as the lead princess of the royal family and her role in the television series survivor survivor lrb o o rrb.,O Connor first came to the attention of Xena Warrior Princess executive producers Robert Tapert and Sam Raimi with an over the top audition that won her the role of the young Deianeira in their two hour Action Pack adventure Hercules and the Lost Kingdom.,1670,0.5302117684090784
For most of their recording career The Clash consisted of PERSON LRB lead vocals rhythm guitar RRB PERSON LRB lead guitar vocals RRB PERSON LRB bass guitar backing vocals occasional lead vocals RRB and PERSON Topper PERSON LRB drums percussion RRB.,person person bass guitar guitar lrb vocals rrb,PERSON Bass guitar,1671,0.1718117414462951
Cetology is the branch of marine science associated with the study of cetaceans.,the red panda lrb red panda rrb are a large red panda.,Genus Eubalaena Right whales,1672,0.6573835998773575
Lefaux is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord department in the north of france.,Lefaux is a commune. It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,1673,0.8802682161331177
PERSON was elected as the first mayor of LOCATION for the years NUMBER NUMBER.,the mayor is person. person is the mayor of the city.,The current mayor is PERSON.,1674,0.658527515637569
After a successful junior career with the Quebec Major Junior Hockey League s Laval Titan Sauv was drafted by the NHL s Buffalo Sabres in the st round LRB th overall RRB in NHL Entry Draft.,the nhl team is the home of the pittsburgh penguins. this game is a regular season game., Buffalo Sabres NHL.. ,1675,0.4281487944264891
The reservoir has a volume of NUMBER mio m and a surface area of NUMBER km.,it has an area of about number km and a total area of number km.,The lake has a volume of NUMBER million m and a surface area of NUMBER km.,1676,0.773381805419922
Chiba Prefecture was established on June with the merger of Kisarazu Prefecture and Inba Prefecture.,it was created on july by merging the prefecture of kikufu and akita.,Chiba Prefecture was established on June by combining Kisarazu Prefecture and Inba Prefecture.,1677,0.6725197041034698
It marks the southernmost point of the Bah a de Banderas upon which the port and resort city of LOCATION stands.,it is located at the southern end of the tatra river and the southern point of the range.,It is the most southern point of the Bah a de Banderas.,1678,0.7531329765915871
Symptoms of a peptic ulcer can be,person lrb born march number number rrb is an american football player who plays for the organization.,Symptoms of peptic ulcers,1679,0.9559876918792725
There is a limited set of diacritic marks which are only applied to certain bases in modern Japanese.,the word can also be used for words that are not native or foreign or used in the language.,Katakana is used to write words which have been borrowed from other languages or to write foreign names and names of countries.,1680,0.8858517054283973
In March NUMBER three of the circuit s corners were given names after a competition amongst local NUMBER fans to submit ideas.,in number the first circle of the circle was set to be made.,In March NUMBER three of the circuits corners were given names.,1681,0.4602861120587303
Sometimes they migrate in very large groups in long files of lobsters across the sea floor.,they may also be found in the sand chambers of the ocean floor and in the ocean.,Sometimes they migrate en masse in long files of lobsters across the sea floor.,1682,0.8018469548487401
She is the older sister of actress and singer songwriter PERSON.,person is the younger sister of person and her sister person.,She is the sister of PERSON.,1683,0.9250848973169923
Sebum is the cause of some people s experiencing oily hair as in hot weather or if not washed for several days.,as a result of the exposure to many people person is affected by a lot of exposure to the body as well as hot water.,Sebum is the cause of some people experiencing oily hair as in hot weather or if not washed for several days.,1684,0.8865861892700195
In the NUMBER PERSON performed his offbeat absurdist comedy routines before packed houses on national tours.,he was educated at the university of london where he was a professor of philosophy.,I majored in philosophy.,1685,0.7420402654895075
In Keselowski began running in the NASCAR Busch series full time and for Rookie of the Year honors with Keith Coleman Racing but the team suspended operations in July.,in he started racing in the nascar west coast series.,In Keselowski started racing in the Busch series.,1686,0.3075291346647068
According to the ORGANIZATION the city has a total area of NUMBER square miles LRB NUMBER km RRB of which NUMBER square miles LRB NUMBER km RRB of it is land and NUMBER square miles LRB NUMBER km RRB of it LRB NUMBER RRB is water.,the city has an area of number square miles lrb number square kilometers rrb.,The ORGANIZATION says that the city has an area of NUMBER square miles.,1687,0.2789043452428735
Along with New York s Broadway theater West End theater is usually considered to represent the highest level of commercial theater in the English speaking world.,the opera is very famous because it is very close to the theater.,It is like New York s Broadway theater.,1688,0.39031577591570266
He gave his diary to his American grandson in NUMBER to translate into English and to bring it to the attention of the public.,the movie has been described to be very different from the movie of the previous film. it is about the story of person s mother s mother.,He wanted him to translate it into different languages and bring it to the attention of the public. Part of the movie is about the grandson s attempt to bring the PERSON diary to the attention of the public.,1689,0.983487606048584
Beaminster Dorset Home Page It lies south of Bristol west of Bournemouth east of Exeter and northwest of the county town of Dorchester.,it is a town in the north west of england in the location.,Beaminster is a town in Dorset England.,1690,0.4125273280673557
Tehsils Unions in the District of Mardan Government of Pakistan It is located at N E and has an altitude of metres LRB feet RRB.,it is located on the bank of the river ararat in the central district of islamabad province of pakistan.,Tehsils Unions in the District of Mardan Government of Pakistan It is located at N E and has a height of metres LRB feet RRB.,1691,0.7981508448719978
The term originally referred to portions of a log which had been split lengthwise into four or six sections.,the two sections of the log is divided into two sections which are called log sections.,The term originally meant the portions of a log which one had split lengthwise into four or six sections.,1692,0.7868354767560959
PERSON released a small amount of information about his trip to LOCATION and recorded a song called Hurricane with Kanye West.,person lrb born july number number rrb is an american musician and songwriter.,On Twitter PERSON released a bit of information about his trip to LOCATION and recorded a song called Hurricane with Kanye West and PERSON of The Killers.,1693,0.5926372408866882
Other services using part of the LOCATION to LOCATION include LOCATION to LOCATION local trains.,location lrb location location rrb is a train operating between location location location and location.,Other services using part of the LOCATION to LOCATION include LOCATION to LOCATION local LRB close by RRB trains.,1694,0.9448223114013672
The Quechuas of Ecuador call themselves as well as their language Kichwa Kichwas or Quichuas.,the people of the tai people are known as the kokans lrb or tai people rrb.,The Kichwa speaking group of Colombia are the Ingas.,1695,0.7950158849839241
The Tibetan representatives who signed this document were PERSON a Buryat i.e. citizen of LOCATION LOCATION and Gendun Galsan a Tibetan citizen.,person was born in location location. person was a priest and a priest of the organization.,Those who signed for LOCATION were PERSON Chijamts and PERSON who lived in LOCATION. PERSON was a Buryat a citizen of LOCATION.,1696,0.5826788751615418
The White Huns who seem to have been part of the Hephthalite group established themselves in Afghanistan by the first half of the fifth century with their capital at Bamiyan.,in the mid th century the sahrava people settled in the area of central asia in the th century.,By the first half of the fifth century a group of people known as Huns has settled in Afghanistan.,1697,0.4881712314726293
If asked the difference between two objects he also answered that but if there was no difference between the objects he said none which meant that he understood the concept of nothing or zero.,he says that he is not the only one who knows what he is thinking but that he can not say anything.,If he is asked the difference between two things he will also answer that but if there is no difference between the things he will say none. ,1698,0.47309412248432636
The th century is the time from to.,the article is about the th century year from the th to number.,This category is for articles and events specifically related to the th century which began in the year and ended in the year.,1699,0.9677659273147583
They are usually served as a sweet breakfast food topped with butter and various syrups but are also found in many different savory dishes such as fried chicken and waffles or topped with kidney stew.,they are usually served with soups or other kind of soup. they are often served with rice or soup.,Waffles are served as a breakfast or as a dessert and they are usually served with sweet sauces or toppings.,1700,0.47489682137966155
The Mach number is named after Austrian physicist and philosopher Ernst Mach a designation proposed by aeronautical engineer Jakob Ackeret.,the name is derived from the german word machina.,It is named after the Austrian physicist Ernst Mach.,1701,0.3440602893451992
The stadium roof is toroidal in shape and is suspended from steel cables attached to eight towers which provide access to the upper tiers of seating via spiral ramps.,it is connected to the tower with a separate lift lift.,It is suspended from steel cables attached to eight towers. These provide access to the upper level of seating via spiral ramps.,1702,0.3005192778914808
Robert Bob Howard LRB born January RRB better known by his ring name Bob Hardcore Holly is an American professional wrestler.,he is best known for his role as the younger brother of the current wwe champion vince mcmahon who was born in new jersey.,Robert William Bob Howard LRB born January RRB better known by his ring name Hardcore Holly is an American professional wrestler.,1703,0.9404599676132201
It was designed by the distinguished architects van PERSON and PERSON and all open platforms have step free access to the street and each other.,there are also underground platforms at the station and platforms.,All open platforms have step free access to the street and each other.,1704,0.43858353793621063
Isma l PERSON LRB born NUMBER January NUMBER in LOCATION RRB is a Guinean football striker who currently plays for ORGANIZATION and the LOCATION national team.,person lrb born number january number rrb is a football player. he plays for location national team.,Isma l PERSON LRB born NUMBER January NUMBER RRB is a Guinean football player.,1705,0.5365580507794266
Sometimes people who desire a nullification may be diagnosed with body integrity identity disorder or apotemnophilia.,some people do not believe in science because they do not want to believe people.,Why people do body modification,1706,0.6812089177278372
Whole Foods Profile And dill oil can be extracted from the leaves stems and seeds of the plant.,it is used as a source of oil from plants.,Dill oil can be extracted from the leaves stems and seeds of the plant.,1707,0.4042275780125668
One of LOCATION s most notable buildings is Old LOCATION s ORGANIZATION.,the organization is a religious organization in location location location.,One of LOCATION s most notable historic sites is Old St. PERSON s Church the mother church of the ORGANIZATION in LOCATION.,1708,0.9374738931655884
PERSON LRB May NUMBER NUMBER December NUMBER NUMBER RRB born PERSON was an American singer actor and accomplished musician.,person lrb born number november number number rrb was an american pop singer.,PERSON LRB May NUMBER NUMBER December NUMBER NUMBER RRB better known as PERSON was an American pop singer most famous during the NUMBER.,1709,0.5705662694403796
These agencies require milk to be HTST pasteurized in order to qualify for the pasteurization label.,the label is made of milk milk and milk that can be made into milk from milk.,These agencies say milk has to be HTST pasteurized to have the pasteurized label.,1710,0.7592619955539703
Castricum RRB Netherlands participants from countries Elsnigk Germany Ostend Belgium participants Namur Belgium participants Z rich Switzerland ca.,the dutch banker person lrb born location rrb is a dutch businessman.,Castricum RRB Netherlands participants from countries Elsnigk Germany Ostend Belgium people Namur Belgium people Z rich Switzerland ca.,1711,0.4453810781848674
Quadratus and Quintianus were executed PERSON was exiled to Capri and later killed.,person was killed by a roman soldier who was sent back to location by person.,They were seized by the emperor s bodyguard and executed PERSON was exiled to Capri and later killed.,1712,0.8377937229282885
According to the ORGANIZATION the county has a total area of NUMBER square miles LRB NUMBER km RRB of which NUMBER square miles LRB NUMBER km RRB is land and NUMBER square miles LRB NUMBER km RRB LRB NUMBER RRB is water.,person lrb born person location rrb is a city of location in the location.,PERSON LRB town RRB ,1713,0.28495984673500063
NUMBER LRB Black Monday RRB ORGANIZATION Industrial Average falls by NUMBER NUMBER points.,it is one of the worst fires in the world by number and the worst of all disasters.,NUMBER LRB Black Monday RRB Dow Jones Industrial Average falls by NUMBER.,1714,0.8968327714337243
November NUMBER ndash LOCATION joins the Swiss Confederation with PERSON LOCATION and LOCATION.,person of location in location december number number battle of person.,December NUMBER Battle of PERSON in LOCATION.,1715,0.6772636978249801
LOCATION advances with solar power The Times NUMBER October NUMBER.,the solar eclipse is a solar eclipse.,Solar,1716,0.4771881254751291
Smith was closely allied with his brother Maryland Senator Samuel Smith.,he was the first president of the united states.,He was the brother of Senator Samuel Smith.,1717,0.6413860321044922
Niccol di PERSON LRB NUMBER May NUMBER NUMBER June NUMBER RRB was an Italian philosopher writer and politician and is considered one of the main founders of modern political science.,person lrb number january number number may number number rrb was an american philosopher and philosopher.,PERSON LRB May NUMBER NUMBER June NUMBER NUMBER RRB was a political philosopher born in LOCATION LOCATION.,1718,0.5218509605952671
PERSON LRB born NUMBER March NUMBER in Stockton on Tees RRB is an English professional footballer who currently plays as a midfielder for ORGANIZATION in the ORGANIZATION.,person lrb born number march number rrb is a former english football player.,PERSON LRB born NUMBER March NUMBER RRB is an English football player.,1719,0.3747795952690972
The plant then flowers producing fruits and seeds before it finally dies.,the plant grows on the leaves of the plant lrb as in spring rrb in spring.,The next spring summer the stem of the biennial plant becomes much longer.,1720,0.9497507810592651
English dictionaries describe finger as meaning either one of the five digits including the thumb or one of the four excluding the thumb LRB in which case they are numbered from to starting with the index finger closest to the thumb RRB.,person is one of the four longest toes in the world.,four fingers,1721,0.20694504206693626
It is also available for Mac OS XPorting Epiphany to Mac OS X and is a descendant of Galeon.,it was first released on the mac os x os os x.,It is also available for Mac OS XEpiphany ported to Mac OS X and was made from Galeon.,1722,0.43831735849380493
Kaltag was named by Russians for the Koyokon man named Kaltaga.,the kakagankaka is one of the largest kakautians in the world.,The Russians named Kaltag after a Koyokon man named Kaltaga.,1723,0.9431516480824303
Yoshikazu Nonomura LRB born May RRB is a Japanese football player who currently plays for Otaru FC.,he is best known for playing for japan national team.,Yoshikazu Nonomura LRB born May RRB is a former Japanese football player.,1724,0.4938234060701698
The Minnesota River is a tributary of the Mississippi River approximately miles LRB km RRB long in the U.S. state of Minnesota.,it is the main river in the state of location.,It is a tributary of the Mississippi River.,1725,0.350835999165933
G rings father was a jurist.,he was the eldest son of his father s father.,G ring s father was a jurist.,1726,0.9561759829521179
There are two races the first where each team has three skaters in a race against each other and the second for the best individuals of each conference.,the team is the fastest skater from the two teams of four teams.,Two races happen the first one has three skaters on each team race against each other and the second has the best single racers from each team.,1727,0.41544715981734426
Originally all oscilloscopes used cathode ray tubes as their display element and linear amplifiers for signal processing LRB commonly referred to as CROs RRB however modern oscilloscopes have LCD or LED screens fast analog to digital converters and digital signal processors.,it is a digital download of digital digital download.,Digital,1728,0.18773666902021927
It can refer to discrete time signals that have a discrete number of levels for example a sampled and quantified analog signal or to the continuous time waveform signals in a digital system representing a bit stream.,it is possible for any time time time.,Discrete time signals,1729,0.1702043960491816
After two years he transferred in NUMBER to ORGANIZATION in LOCATION where he majored in political science with a specialization in international relations and graduated with a B.A. in NUMBER.,he moved to location where he studied law at organization.,He changed colleges and went to ORGANIZATION in LOCATION.,1730,0.25011252487699187
This is made up of sections of actual wall of trenches and of natural defensive barriers such as hills and rivers.,the walls of the city were destroyed and it was now destroyed.,Little of this wall remains.,1731,0.5291528712239182
Legislative power is exercised by a bicameral Congress composed of the Senate LRB with members RRB and the Chamber of Deputies LRB with members RRB.,the president is elected by the chamber of deputies and the four deputies are elected by a general assembly.,The Congress is divided into two groups the Senate with members LRB one for every province and one for the National District RRB and the Chamber of Deputies with members.,1732,0.7116548741185987
The ORGANIZATION Pinus roxburghii named after PERSON is a pine native to the LOCATION.,person lrb number rrb is a species of pine that is found in location location location.,The ORGANIZATION LRB Pinus roxburghii RRB named after PERSON is a pine native to the LOCATION.,1733,0.9317265748977661
It was called County of LOCATION and was held in vassalage from the LOCATION of Le n. Its name comes from the host of castles constructed in the region. It was one of the kingdoms that founded the Crown of LOCATION and the LOCATION.,it was ruled by person of location and location.,It began in the th century it was called County of LOCATION and was a vassalage depending from the Kingdom of Le n O. It was one of the kingdoms that existed before the LOCATION.,1734,0.16419157899659256
He married PERSON the half sister and heiress of PERSON of LOCATION on NUMBER October NUMBER in LOCATION.,person was the capital of the province of location from number to number when person became king of location.,Earlier that year PERSON had conquered the southern half of the Kingdom of LOCATION which was ruled by a French nobleman and annexed it to LOCATION.,1735,0.9261139035224915
The Japanese federation decided to split the international assignments between ORGANIZATION and declared winner PERSON sending ORGANIZATION to the NUMBER World Figure Skating Championships and PERSON to the Olympics in as much as LOCATION had only one spot for each competition after the withdrawal of PERSON from the NUMBER World Championships and PERSON s th place finish at that competition.,the organization was formed in number when organization and organization joined the organization.,The Japanese federation split the international assignments giving PERSON the Olympics and ORGANIZATION.,1736,0.22094310479720836
Historic LOCATION LRB Scottish Gaelic ORGANIZATION RRB is an executive agency of the Scottish Government responsible for historic monuments in LOCATION.,the album was released on march number number.,Official,1737,0.28080490231513977
There are currently no construction projects happening in LOCATION.,in the location earthquake the location is still being built in location.,At the moment there are no construction projects happening in LOCATION.,1738,0.9523220062255859
PERSON I LRB PERSON RRB NUMBER NUMBER ,person lrb number number rrb lrb rrb is an english writer.,PERSON I LRB PERSON RRB NUMBER ,1739,0.9999998807907104
There are new mini games called Bounty Hunter Clan Wars Duel Arena and Fist of Guthix.,the game is a sequel to the game hearts lrb o o rrb. the game also features new levels from other games.,There are new mini games called Bounty Hunter Clan Wars Duel Arena and Fist of Guthix that were offered as an alternative to the old Wilderness.,1740,0.9592034816741943
Central and South Europe September The forces of King Manfred of Sicily in league with the Ghibellines defeat the Guelphs in the Battle of Montaperti.,in the battle of montferrat a cavalry charge against the italian lancers of the lancers and lancers took place in the marchetti and marchetti.,Central and South Europe September The armed forces of King Manfred of Sicily with the Ghibellines won a battle agains the Guelphs at Monte Aperto.,1741,0.922753837108612
They have sold over million albums.,the wasp wasp is a wasp that flies on wasps.,WASP,1742,0.9674757122993469
Durnan was the recipient of the Vezina Trophy as top goaltender in each of his first four seasons from to becoming the first to capture the award in four successive seasons.,the film won several awards including awards for best feature film in category category.,Awards,1743,0.4734483371580267
The logarithmic spiral was first described by PERSON and later extensively investigated by PERSON who called it Spira mirabilis the marvelous spiral.,it was named by person after the famous person.,The logarithmic spiral was first described by PERSON and later extensively investigated by PERSON who called it Spira mirabilis the marvelous spiral.,1744,0.29526031417334636
The original intention was to provide a home for their opera company the English Opera Group but the vision was soon widened to include readings of poetry literature drama lectures and exhibitions of art.,they had a lot of fun and music shows.,There were poetry readings drama performances lectures and art exhibitions.,1745,0.17406559808581484
The sisters enter and are alarmed by the presence of strange men in their home.,they are told that the two men are lovers and they are not friends.,The sisters enter and are worried when they see two strange men in their home.,1746,0.8287451214428189
Flavy le Martel is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Flavy le Martel is a commune. It is found in the region Picardie in the Aisne department in the north of France.,1747,0.8311565640461014
The Royal Concertgebouw Orchestra LRB Dutch Koninklijk Concertgebouworkest RRB is a symphony orchestra of the Netherlands based at the Concertgebouw LRB concert hall RRB in Amsterdam.,the organization is a big band in the netherlands.,The Royal Concertgebouw Orchestra LRB in Dutch Koninklijk Concertgebouworkest RRB is an orchestra in the Netherlands.,1748,0.2580718753116379
In NUMBER the State of PERSON was split into two and PERSON became the capital of the new state of PERSON do Sul comprising the southern portion of the former state. By that time PERSON had long surpassed the latter s capital city of Cuiab in population which is unusual in LOCATION where most capitals are also the states largest cities.,person is a commune found in location location location.,LOCATION serves PERSON and all of PERSON do Sul State and the ORGANIZATION do Sul is in PERSON.,1749,0.1326616896680121
The Gleiwitz incident was a staged attack by Nazi forces posing as Poles on August against the German radio station Sender Gleiwitz in Gleiwitz Upper Silesia Germany LRB since Gliwice Poland RRB on the eve of World War II in Europe.,after the war the german forces attacked the ss station of kirchow near the german border with germany.,The Gleiwitz incident was a planned German attack against the radio station Sender Gleiwitz in the German town of Gliwice on the night of August.,1750,0.43287115312855823
Similar in category but with darker implications than ignoratio elenchi a red herring is an answer given in reply to a questioner that goes beyond an innocent logical irrelevance.,in the end the conspiring in order to reduce the effect of the consummediation in the question.,Similar to ignoratio elenchi a red herring is an argument given in reply that does not address the original issue.,1751,0.5132649963794474
Half of the Limburg province of Belgium is added to the Netherlands LRB since there is a Belgian Limburg and Dutch Limburg RRB.,the belgian province of limburg is divided between limburg and limburg which is now part of the netherlands.,Half of the Limburg province of Belgium was added to the Netherlands making a Belgian Limburg and Dutch Limburg.,1752,0.6943936535692591
Little Queen tour program In NUMBER the core of Heart came together in LOCATION B.C. Little Queen tour program In NUMBER two years after PERSON PERSON and PERSON had moved to LOCATION PERSON left school and joined them.,person and person started the band in location and started to form the band.,Heart was started by PERSON and brothers PERSON and PERSON in LOCATION.,1753,0.33448147011674156
It was later re purchased in and kept at the Palace Museum in the Forbidden City.,it is located in the inner city of beijing. it is the capital of china.,It is kept at the Forbidden City also known as the Palace Museum in Beijing.,1754,0.8558222710350414
Martelange is a municipality of LOCATION.,it is found in the region location in the belgian province of location.,Martelange is a municipality located in the Belgian province of LOCATION.,1755,0.9588707685470581
The boiling point of an element or a substance is the temperature at which the vapor pressure of the liquid equals the environmental pressure surrounding the liquid.,the temperature of the liquid is usually measured as a temperature of about number.,The boiling point of a substance is the temperature at which the substance boils or enters a state of rapid evaporation.,1756,0.48575703989375724
Jonathan is a member of the ruling People s Democratic Party LRB PDP RRB.,he is the leader of the opposition in the parliament of the united states.,Jonathan is a member of the People s Democratic Party LRB PDP RRB which is in power as of September.,1757,0.9420454502105713
On April NUMBER NUMBER PERSON s father fatally shot him after an argument that started after his parents squabbled over misplaced business documents. PERSON attempted to intervene and was killed by his father using a gun that PERSON had given him four months before.,person s father person s mother s mother said that person was pregnant with person s daughter s child.,On the morning of April NUMBER NUMBER PERSON and his father got into an argument after his father verbally assaulted PERSON s mother while they were arguing over misplaced business documents.,1758,0.3165039079529898
Biogas is produced by anaerobic digestion or fermentation of biodegradable materials such as biomass manure sewage municipal waste green waste plant material and energy crops.,carbon dioxide is the main source of carbon and carbon.,Biogas is mainly methane and carbon dioxide.,1759,0.3022086024284363
Pennywise LRB Europe only RRB ,it is also used in some countries of europe.,Pennywise,1760,1.0
A printer by trade Monson has spent most of his life engaged in various church leadership positions and in public service.,he has served as a member of the church of worship and has also served as pastor at the organization in the united states.,Monson has spent most of his time engaged in various church leadership positions and also in public service.,1761,0.9224244356155396
They include a number of attractive wildflower species with colorful flowers found growing singularly or in large groups many species are also grown in gardens.,they grow in a variety of types of flowering plants such as the flowering plants.,They include a number of attractive wildflower species with showy flowers found growing singularly or in large groups many species are also grown in gardens.,1762,0.48980259373784063
The film was New Line s first commercially successful series after a devastating financial slump leading the company to be nicknamed The House that Freddy Built.,it was the first movie of the series of children s books in which the villain s name was the villain.,A Nightmare on Elm Street was New Lines first commercially successful series leading the company to be nicknamed The House that Freddy Built.,1763,0.5514199348710338
At one point tropical storm force winds were estimated to extend only m from the center which makes it the smallest tropical cyclone on record.,the hurricane made its most significant landfall on the eastern coast of the state of florida on august number.,At one point tropical storm force winds were estimated to extend only miles from the center which makes it the smallest tropical cyclone on record beating Cyclone Tracy.,1764,0.7486125051558434
Steven John Reid LRB born March RRB is an English born Irish footballer who plays for West Bromwich Albion as a defender but played most of his career in midfield.,he is best known for playing for the birmingham city f. c..,Steven Reid LRB born March RRB is an Irish football player. He plays for West Bromwich Albion.,1765,0.3305495392325466
The ORGANIZATION is an American professional soccer club based in LOCATION LOCATION which competes in ORGANIZATION LRB ORGANIZATION RRB the top professional soccer league in the LOCATION and LOCATION.,organization is a professional soccer team in location location.,The ORGANIZATION are an American soccer team that plays in ORGANIZATION in LOCATION LOCATION.,1766,0.27722082138061527
