,source_sentence,simplified_sentence,dae_score_pred
415,"However more recent research has led to the claim that he was born a Tibetan in Kharta valley , Tibet , but his family were left destitute when their yaks were killed by disease , and he was sold as a bonded servant to a Sherpa family in Thamel in Nepal .","However more recent research has led to the claim that he was born a Tibetan in Kharta valley , Tibet , but his family were left destitute when their yaks were killed by disease , and he was sold as a bonded servant to a Sherpa family in Thamel in Nepal .",0.9998835325241089
416,PERSON@1 converted from the ORGANIZATION@1 sect to mainstream Sunni Islam in NUMBER@1 .,PERSON@1 converted from the ORGANIZATION@1 sect to mainstream Sunni Islam in NUMBER@1 .,0.9999207258224487
417,"It is undisputed that this identification is Chinese in form and Buddhist in implication , which suggests that the name must have been regularized centuries after the lifetime ascribed to Itoku , possibly during the time in which legends about the origins of the Yamato dynasty were compiled as the chronicles known today as the Kojiki .","It is undisputed that this identification is Chinese in form and Buddhist in implication , which suggests that the name must have been regularized centuries after the lifetime ascribed to Itoku , possibly during the time in which legends about the origins of the Yamato dynasty were compiled as the chronicles known today as the Kojiki .",0.0
418,The street since boundary changes in NUMBER@1 runs along the boundary between the LOCATION@1 Borough of LOCATION@2 and the City of LOCATION@1 ; previously the boundary was less obvious in the area and crossed the street at LOCATION@3 .,The street since boundary changes in NUMBER@1 runs along the boundary between the LOCATION@1 Borough of LOCATION@2 and the City of LOCATION@1 ; previously the boundary was less obvious in the area and crossed the street at LOCATION@3 .,0.99993896484375
419,"Born to Jewish parents in Moscow , where his father had just opened a small factory , Rubinstein showed talent at the keyboard early on .","Born to Jewish parents in Moscow , where his father had just opened a small factory , Rubinstein showed talent at the keyboard early on .",0.9998897910118103
420,"The biggest green area in Chojnów is small forest Park Piastowski -LRB- Piast 's Park -RRB- , which was named after the Piast dynasty as part of Communist anti-German propaganda upon its annexation to Poland according to the Potsdam Conference .","The biggest green area in Chojnw is small forest Park Piastowski -LRB- Piast 's Park -RRB- , which was named after the Piast dynasty as part of Communist anti-German propaganda upon its annexation to Poland according to the Potsdam Conference .",0.9999260902404785
421,htaccess files .,htaccess files .,0.999658465385437
422,"PERSON@1 notices that PERSON@2 , like himself , is not laughing at the skit , and wonders ` Does your innocence keep you aloof , or do you look to me for guidance ?","PERSON@1 notices that PERSON@2 , like himself , is not laughing at the skit , and wonders  Does your innocence keep you aloof , or do you look to me for guidance ?",0.9955398440361023
423,Stud may refer to :,Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may refer to : Stud may,0.0
424,"A credible news report about the incident , aired on a local television station , is included in the DVD extras . -RRB-",-RRB-,0.0
425,"Manned ornithopters have also been built , and some have been successful .","Manned ornithopters have also been built , and some have been successful .",0.9999102354049683
426,"Accessed 6 January 2007 She classifies her work as Transpressionism , a movement she has introduced .","She classifies her work as Transpressionism , a movement she has introduced .",0.999805748462677
427,'' Jerry Garcia 's Finger '' is featured exclusively on Songs from the Superunknown .,Jerry Garcia 's Finger is featured exclusively on Songs from the Superunknown .,0.9875926971435547
428,"Dungannon is classified as a medium town by the NI Statistics and Research Agency -LRB- NISRA -RRB- -LRB- i.e. with population between 10,000 and 18,000 people -RRB- .",Dungannon is classified as a medium town by the NI Statistics and Research Agency -LRB- NISRA -RRB- -LRB- i.e.,0.9538002610206604
429,"In the summer of 1868 , Grieg wrote his Piano Concerto in A minor while on holiday in Denmark .","In the summer of 1868 , Grieg wrote his Piano Concerto in A minor while on holiday in Denmark .",0.9998995065689087
430,"The site of the last coal mine , PERSON@1 , is now occupied by the Stadium of Light , and a miner 's PERSON@2 lamp monument stands outside of the ground to honour the heritage of the site .","The site of the last coal mine , PERSON@1 , is now occupied by the Stadium of Light , and a miner 's PERSON@2 lamp monument stands outside of the ground to honour the heritage of the site .",0.9999335408210754
431,URM.edu,URM.edu,0.0
432,The medieval legends that developed concerning its provenance differ between Catholic and Orthodox tradition .,The medieval legends that developed concerning its provenance differ between Catholic and Orthodox tradition .,0.999896228313446
433,"PERSON@1 , former president of the LOCATION@1 , invented a revolving music stand which he never patented because he liked for people to freely use his inventions .",PERSON@1 invented a revolving music stand which he never patented because he liked for people to freely use his inventions .,0.9995151162147522
434,"The ORGANIZATION@1 lost votes compared to NUMBER@1 , reaching only NUMBER@2 % , and failed to get a majority for a '' black-yellow '' government of CDU\/CSU and liberal FDP .","The ORGANIZATION@1 lost votes compared to NUMBER@1 , reaching only NUMBER@2 % , and failed to get a majority for a '' black-yellow '' government of CDU/CSU and liberal FDP .",0.9997908473014832
435,This was considered as a lower end product to Walkman A series .,This was considered as a lower end product to Walkman A series .,0.9998990893363953
436,"The Maya peoples never disappeared , neither at the time of the Classic period decline nor with the arrival of the Spanish conquistadores and the subsequent Spanish colonization of the LOCATION@1 .","The Maya peoples never disappeared , neither at the time of the Classic period decline nor with the arrival of the Spanish conquistadores and the subsequent Spanish colonization of the LOCATION@1 .",0.9999316930770874
437,It was given city rights in NUMBER@1 and became the seat of a Lutherian bishop in NUMBER@2 .,It was given city rights in NUMBER@1 and became the seat of a Lutherian bishop in NUMBER@2 .,0.9998837113380432
438,"The PERSON@1 area is generally divided into three loosely defined zones : the southern Maya highlands , the central lowlands , and the northern lowlands .","The PERSON@1 area is generally divided into three loosely defined zones : the southern Maya highlands , the central lowlands , and the northern lowlands .",0.9999465942382812
439,A ` red ' apple does not emit red light .,A  red ' apple does not emit red light .,0.9942817687988281
440,GRUB Stage 1.5 is located in the first 30 kilobytes of hard disk immediately following the MBR .,GRUB Stage 1.5 is located in the first 30 kilobytes of hard disk immediately following the MBR .,0.9999218583106995
441,"Tettigoniids may be distinguished from grasshoppers by the length of their filamentous antennae , which may exceed their own body length , while grasshoppers ' antennae are always relatively short and thickened .","Tettigoniids may be distinguished from grasshoppers by the length of their filamentous antennae , which may exceed their own body length , while grasshoppers ' antennae are always relatively short and thickened .",0.9999375343322754
442,"The Unification Church was the subject of the largest consumer fraud investigation in Japan 's history in 1997 and number of subsequent court decisions awarded hundreds of millions of yen in judgments , including 37.6 million yen -LRB- $ 300,000 -RRB- to two women coerced into donating their assets to the Unification Church .","The Unification Church was the subject of the largest consumer fraud investigation in Japan 's history in 1997 and number of subsequent court decisions awarded hundreds of millions of yen in judgments , including 37.6 million yen -LRB- $ 300,000 -RRB- to two women coerced into donating their assets to the Unification Church .",0.0
443,"PERSON@1 ' Völler -LRB- born NUMBER@1 April NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- -LRB- -RRB- is a German former international football striker , and a former manager of the German national team .","PERSON@1 ' Vller -LRB- born NUMBER@1 April NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- -LRB- -RRB- is a German former international football striker , and a former manager of the German national team .",0.9992032051086426
444,"Anti-Flag is a punk rock band from Pittsburgh , Pennsylvania in the United States , formed in 1988 , and known for its outspoken left-wing political views .","Anti-Flag is a punk rock band from Pittsburgh , Pennsylvania in the United States .",0.9956904649734497
445,Lido Vieri -LRB- born 16 July 1939 in Piombino -RRB- is a former Italian football goalkeeper .,Lido Vieri -LRB- born 16 July 1939 in Piombino -RRB- is a former Italian football goalkeeper .,0.99995356798172
446,NUMBER@1 & ndash ; PERSON@1 loses the '' Long Count '' boxing match to PERSON@2 .,NUMBER@1 & ndash ; PERSON@1 loses the '' Long Count '' boxing match to PERSON@2 .,0.9998396635055542
447,"Mérida Unión Deportiva was the predecessor of CP Mérida , which had been founded in 1912 as Sportiva Emeritense , and eventually came to play in La Liga .","Mérida Unin Deportiva was the predecessor of CP Mérida , which had been founded in 1912 as Sportiva Emeritense , and eventually came to play in La Liga .",0.9224559664726257
448,Beaumont-en-Auge is a commune in the Calvados department in the Basse-Normandie region in north-western France .,Beaumont-en-Auge is a commune in the Calvados department in the Basse-Normandie region in north-western France .,0.9999189972877502
449,official_name = Târgovi te,Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_name = Trgovi Trgovi te official_,0.0
450,He supports LOCATION@1 football team ORGANIZATION@1 .,He supports LOCATION@1 football team ORGANIZATION@1 .,0.9999035000801086
451,"Chili pepper -LRB- from Nahuatl chilli , chilli pepper , chilli , chillie , chili , and chile -RRB- is the fruit of plants from the genus Capsicum , members of the nightshade family , Solanaceae .","Chili pepper -LRB- from Nahuatl chilli , chilli pepper , chilli , chillie , chili , and chile -RRB- is the fruit of plants from the genus Capsicum , members of the nightshade family , Solanaceae .",0.9998908042907715
452,"PERSON@1 '' Pete '' Young -LRB- born March NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- is a former right-handed relief pitcher in ORGANIZATION@1 who played for the ORGANIZATION@2 in and .","PERSON@1 '' Pete '' Young -LRB- born March NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- is a former right-handed relief pitcher in ORGANIZATION@1 who played for the ORGANIZATION@2 in and .",0.9998602867126465
453,2009 : All undergraduate programs are dual awards by both MMU Manchester Metropolitan University and IMI University Centre .,2009 : All undergraduate programs are dual awards by both MMU Manchester Metropolitan University and IMI University Centre .,0.9998957514762878
454,"Mont Blanc or PERSON@1 -LRB- French and Italian , respectively , meaning white mountain -RRB- is the highest mountain in the LOCATION@1 and in LOCATION@2 .","Mont Blanc or PERSON@1 -LRB- French and Italian , respectively , meaning white mountain -RRB- is the highest mountain in the LOCATION@1 and in LOCATION@2 .",0.9999419450759888
455,"If a piece reaches that box , it is removed from the game .","If a piece reaches that box , it is removed from the game .",0.9998787641525269
456,The Kress Foundation Throughout the first half of the twentieth century Kress stores were a familiar sight on '' Main Street '' in hundreds of cities and towns .,The Kress Foundation Throughout the first half of the twentieth century Kress stores were a familiar sight on '' Main Street '' in hundreds of cities and towns .,0.9999377727508545
457,Stratovarius is a Finnish power metal band that formed in 1984 .,Stratovarius is a Finnish power metal band that formed in 1984 .,0.9998761415481567
458,Leubringhen is a commune in the LOCATION@1 department in the LOCATION@2 region of LOCATION@3 .,Leubringhen is a commune in the LOCATION@1 department in the LOCATION@2 region of LOCATION@3 .,0.9998659491539001
459,LOCATION@1 : NUMBER@1 teens hurt in acid attack,LOCATION@1 : NUMBER@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION@1 teens hurt in acid attack LOCATION,0.0
460,"It is based primarily in LOCATION@1 and its suburbs , and is dedicated to research and education at high school , undergraduate and postgraduate levels .","It is based primarily in LOCATION@1 and its suburbs , and is dedicated to research and education at high school , undergraduate and postgraduate levels .",0.9999310374259949
461,Year 1432 -LRB- MCDXXXII -RRB- was a leap year starting on Tuesday -LRB- link will display the full calendar -RRB- of the Julian calendar .,Year 1432 -LRB- MCDXXXII -RRB- was a leap year starting on Tuesday -LRB- link will display the full calendar -RRB- of the Julian calendar .,0.9999297857284546
462,"August NUMBER@1 & ndash ; PERSON@1 , Grand Pensionary of LOCATION@1 , is slaughtered by a mob in LOCATION@2 .","August NUMBER@1 & ndash ; PERSON@1 , Grand Pensionary of LOCATION@1 , is slaughtered by a mob in LOCATION@2 .",0.9998838305473328
463,"Mythological systems The primary trinity included Tinia , Uni and Menrva .","Mythological systems The primary trinity included Tinia , Uni and Menrva .",0.999915361404419
464,"1 In addition to the Midi school , the Painkiller Heavy Music Magazine started efforts to bring bands such as Edguy , Lacrimosa and Hatesphere to China and organized China tours for them .","In addition to the Midi school , the Painkiller Heavy Music Magazine started efforts to bring bands such as Edguy , Lacrimosa and Hatesphere to China and organized China tours for them .",0.9998800158500671
465,"Auburn University employs 4,300 people , which is roughly one-quarter of the city 's total workforce .","Auburn University employs 4,300 people , which is roughly one-quarter of the city 's total workforce .",0.9999465346336365
466,"In Australia , Canada , Latin America , and Europe -LRB- perhaps most significantly in Canada -RRB- , people who believe their local and/or national culture has become too Americanized sometimes use the term '' 51st state '' in critical reference to their respective countries .","In Australia , Canada , Latin America , and Europe -LRB- perhaps most significantly in Canada -RRB- , people who believe their local and/or national culture has become too Americanized sometimes use the term '' 51st state '' in critical reference to their respective countries .",0.9999114871025085
467,"1938 & ndash ; Terry Wogan , Irish television presenter","1938 & ndash ; Terry Wogan , Irish television presenter",0.9998579025268555
468,"PERSON@1 -LRB- born August NUMBER@1 , NUMBER@2 -RRB- is a former Japanese football player .","PERSON@1 -LRB- born August NUMBER@1 , NUMBER@2 -RRB- is a former Japanese football player .",0.9999374747276306
469,"ORGANIZATION@1 , the capital and largest city , is home to about NUMBER@1 % of the population .","ORGANIZATION@1 , the capital and largest city , is home to about NUMBER@1 % of the population .",0.9999310970306396
470,Gusts as strong as NUMBER@1 mph -LRB- NUMBER@2 km\/h -RRB- were witnessed at LOCATION@1 .,Gusts as strong as NUMBER@1 mph -LRB- NUMBER@2 km/h -RRB- were witnessed at LOCATION@1 .,0.9540701508522034
471,"January NUMBER@1 & ndash ; PERSON@1 , 29th Governor of LOCATION@1 , is succeeded by PERSON@2 .","January NUMBER@1 & ndash ; PERSON@1 , 29th Governor of LOCATION@1 , is succeeded by PERSON@2 .",0.9998685717582703
472,Hernan degenerated into a remnant low on September 6 .,Hernan degenerated into a remnant low on September 6 .,0.9999139904975891
473,"South from here the subway was built with a steel roof to Aldwych tramway station and , because it was not initially planned to run a public service south of here , the tracks leading towards the Strand were used as a depot with appropriate equipment and inspection pits .","South from here the subway was built with a steel roof to Aldwych tramway station and , because it was not initially planned to run a public service south of here , the tracks leading towards the Strand were used as a depot with appropriate equipment and inspection pits .",0.999926745891571
474,"Founded in NUMBER@1 , LOCATION@1 is one of the youngest capital cities in LOCATION@2 by year of conception , though it was not named capital until NUMBER@2 .","LOCATION@1 is one of the youngest capital cities in LOCATION@2 by year of conception , though it was not named capital until NUMBER@2 .",0.9992470741271973
475,"Winter apples , picked in late autumn and stored just above freezing , have been an important food in Asia and Europe for millennia , as well as in Argentina and in the United States since the arrival of Europeans .","Winter apples , picked in late autumn and stored just above freezing , have been an important food in Asia and Europe for millennia , as well as in Argentina and in the United States since the arrival of Europeans .",0.9999188184738159
476,"Elizabeth Kortright Monroe -LRB- June 30 , 1768 -- September 23 , 1830 -RRB- was First Lady of the United States from 1817 to 1825 , as the wife of James Monroe , fifth President of the United States , who held the office for two terms .","Elizabeth Kortright Monroe -LRB- June 30 , 1768 -- September 23 , 1830 -RRB- was First Lady of the United States from 1817 to 1825 , as the wife of James Monroe , fifth President of the United States .",0.9999549984931946
477,The magazine also presents short texts from the books edited by Arovell .,The magazine also presents short texts from the books edited by Arovell .,0.9999209046363831
478,"Julio Alberto Moreno Casas -LRB- born 7 October 1958 in Candás , Asturias -RRB- , known as Julio Alberto , is a former Spanish footballer , a gifted offensive left defender .","Julio Alberto Moreno Casas -LRB- born 7 October 1958 in Cands , Asturias -RRB- , known as Julio Alberto , is a former Spanish football player.",0.9965519905090332
479,Zeeshan -LRB- means Possessor of high status -RRB- while Zishan means peaceful in Urdu .,Zeeshan -LRB- means Possessor of high status -RRB- while Zishan means peaceful in Urdu .,0.9999191164970398
480,Kateryna Bondarenko WTA Player Bio She plays right-handed and turned pro in 2000 .,Kateryna Bondarenko WTA Player Bio She plays right-handed and turned pro in 2000 .,0.9999254941940308
481,"Things go wrong , however , when Homer invites Principal Skinner over for dinner and Skinner instead falls for Selma 's twin sister Patty .","Things go wrong , however , when Homer invites Principal Skinner over for dinner and Skinner instead falls for Selma 's twin sister Patty .",0.9999136924743652
482,PERSON@1 is imprisoned until he agrees to replace all the councillors in his court .,PERSON@1 is imprisoned until he agrees to replace all the councillors in his court .,0.9998588562011719
483,Bismarck or Bismark may refer to :,Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or Bismark may refer to : Bismarck or,0.0
484,Lawrencium is a radioactive synthetic element with the symbol Lr -LRB- formerly Lw -RRB- and atomic number NUMBER@1 .,Lawrencium is a radioactive synthetic element with the symbol Lr -LRB- formerly Lw -RRB- and atomic number NUMBER@1 .,0.9999237060546875
485,"In a contrast to the Doctor 's prior female companions , who both harboured romantic feelings for him , Donna and the Doctor shared a strictly platonic relationship ; the Doctor refers to her as his '' '' .","In a contrast to the Doctor 's prior female companions , who both harboured romantic feelings for him , Donna and the Doctor shared a strictly platonic relationship ; the Doctor refers to her as his '' '' .",0.9999129176139832
486,External surface .,External surface .,0.9987280964851379
487,The batter is runny and forms a thin layer on the bottom of the frying pan when the pan is tilted .,The batter is runny and forms a thin layer on the bottom of the frying pan when the pan is tilted .,0.9998970031738281
488,"The magazine debuted in July NUMBER@1 , with PERSON@1 appearing on the cover .","The magazine debuted in July NUMBER@1 , with PERSON@1 appearing on the cover .",0.9999181032180786
489,This allows a dive bomber to accurately place bombs on relatively small and\/or moving targets with relative ease .,This allows a dive bomber to accurately place bombs on relatively small and/or moving targets with relative ease .,0.9986680746078491
490,"Equivalently , the number 6 is equal to half the sum of all its positive divisors : -LRB- 1 + 2 + 3 + 6 -RRB- / 2 = 6 .","Equivalently , the number 6 is equal to half the sum of all its positive divisors : -LRB- 1 + 2 + 3 + 6 -RRB- / 2 = 6 .",0.9999147653579712
491,"The Stanley Cup is the third trophy to be used as the league 's championship , as for the first nine years of the ORGANIZATION@1 's existence , it remained a multi-league challenge cup .","The Stanley Cup is the third trophy to be used as the league 's championship , as for the first nine years of the ORGANIZATION@1 's existence , it remained a multi-league challenge cup .",0.9999220967292786
492,"Puyi -LRB- -RRB- -LRB- February NUMBER@1 NUMBER@2 October NUMBER@3 NUMBER@4 -RRB- , of the PERSON@1 ruling family , was the last Emperor of LOCATION@1 .","Puyi -LRB- -RRB- -LRB- February NUMBER@1 NUMBER@2 October NUMBER@3 NUMBER@4 -RRB- , of the PERSON@1 ruling family , was the last Emperor of LOCATION@1 .",0.9999043345451355
493,Visibility of less than NUMBER@1 m are usually reported as zero .,Visibility of less than NUMBER@1 m are usually reported as zero .,0.9998869299888611
494,"Rüßmann was one of the crop of players that committed perjury in the affair and got , as a consequence , punished with a fine by a court in 1975 .","Rmann was one of the crop of players that committed perjury in the affair and got , as a consequence , punished with a fine by a court in 1975 .",0.8963910341262817
495,Argon has atomic number NUMBER@1 and is the third element in group NUMBER@1 of the periodic table -LRB- noble gases -RRB- .,Argon has atomic number NUMBER@1 and is the third element in group NUMBER@1 of the periodic table -LRB- noble gases -RRB- .,0.9999287724494934
496,The following Raw and SmackDown !,The following Raw and SmackDown !,0.9997401237487793
497,Attempts in NUMBER@1 and NUMBER@2 to revert or to add another thirty minutes failed .,Attempts in NUMBER@1 and NUMBER@2 to revert or to add another thirty minutes failed .,0.9999021887779236
498,"Termites mostly feed on dead plant material , generally in the form of wood , leaf litter , soil , or animal dung , and about NUMBER@1 percent of the estimated NUMBER@2 species -LRB- about NUMBER@3 taxonomically known -RRB- are economically significant as pests that can cause serious structural damage to buildings , crops or plantation forests .","Termites mostly feed on dead plant material , generally in the form of wood , leaf litter , soil , or animal dung , and about NUMBER@1 percent of the estimated NUMBER@2 species -LRB- about NUMBER@3 taxonomically known -RRB- are economically significant as pests that can cause serious structural damage to buildings , crops or plantation forests .",0.0
499,ORGANIZATION@1 -LRB-/O2002/O-RRB-,ORGANIZATION@1 -LRB-/O2002/O-RRB-,0.9993547201156616
500,"Beham is best known as a prolific printmaker , producing approximately 252 engravings , 18 etchings and 1500 woodcuts , including woodcut book illustrations .","Beham is best known as a prolific printmaker , producing approximately 252 engravings , 18 etchings and 1500 woodcuts , including woodcut book illustrations .",0.9999065399169922
501,"The entertainment industry has been criticized for depicting those with Tourette syndrome as social misfits whose only tic is coprolalia , which has furthered stigmatization and the public 's misunderstanding of those with Tourette 's . The coprolalic symptoms of Tourette 's are also fodder for radio and television talk shows in the US and in the British media .",The coprolalic symptoms of Tourette 's are also fodder for radio and television talk shows in the US and in the British media .,0.9998963475227356
502,The year NUMBER@1 is pronounced either '' twenty ten '' or '' two thousand -LRB- and -RRB- ten '' .,The year NUMBER@1 is pronounced either '' twenty ten '' or '' two thousand -LRB- and -RRB- ten '' .,0.9998596906661987
503,"Prior to the 1988 -- 89 season , the Pistons moved to Auburn Hills to play at The Palace of Auburn Hills .","Prior to the 1988 -- 89 season , the Pistons moved to Auburn Hills to play at The Palace of Auburn Hills .",0.9999251961708069
504,"Jenna Welch Bush Hager -LRB- born November 25 , 1981 ; Dallas , Texas -RRB- , is the younger of the fraternal twin daughters -LRB- the other is Barbara Pierce Bush -RRB- of the 43rd U.S. President George W. Bush and former First Lady Laura Bush , and a granddaughter of the 41st U.S. President George H. W. Bush .","Jenna Welch Bush Hager -LRB- born November 25 , 1981 ; Dallas , Texas -RRB- , is the younger of the fraternal twin daughters -LRB- the other is Barbara Pierce Bush -RRB- of the 43rd U.S.",0.0
505,This was later issued as part of a compilation DVD from the series .,This was later issued as part of a compilation DVD from the series .,0.999883234500885
506,"Like Jane 's Addiction , many of the most popular early 1990s groups with roots in heavy metal fall under the umbrella term '' alternative metal . '' Bands in Seattle 's grunge scene such as Soundgarden , credited as making a '' place for heavy metal in alternative rock '' , and Alice in Chains were at the center of the alternative metal movement .","'' Bands in Seattle 's grunge scene such as Soundgarden , credited as making a '' place for heavy metal in alternative rock '' , and Alice in Chains were at the center of the alternative metal movement .",0.9999238848686218
507,"In 2002 , Cygnet Books published The Legend of Moondyne Joe , a work of juvenile fiction written by Mark Greenwood and illustrated by FranÃ Lessac .","In 2002 , Cygnet Books published The Legend of Moondyne Joe , a work of juvenile fiction written by Mark Greenwood and illustrated by Fran Lessac .",0.9871219396591187
508,"In NUMBER@1 , coins were introduced -LRB- dated NUMBER@2 -RRB- in denominations of NUMBER@3 , NUMBER@4 , NUMBER@5 , NUMBER@6 , NUMBER@7 and NUMBER@8 centÅ , NUMBER@3 , NUMBER@4 and NUMBER@5 litai . The NUMBER@3 , NUMBER@4 and NUMBER@5 centai pieces were minted in aluminium , the NUMBER@6 , NUMBER@7 and NUMBER@8 centÅ in bronze and the litas coins were of cupro-nickel .","The NUMBER@3 , NUMBER@4 and NUMBER@5 centai pieces were minted in aluminium , the NUMBER@6 , NUMBER@7 and NUMBER@8 cent in bronze and the litas coins were of cupro-nickel .",0.0
509,"Retrieved October NUMBER@1 , NUMBER@2 .","Retrieved October NUMBER@1 , NUMBER@2 .",0.9997928738594055
510,"Economy In former times the main income source from the inhabitants was agriculture , however later in the 18th century the weaving mill of lines became more and more important .","In former times the main income source from the inhabitants was the agriculture , however later in the 18th century the weaving mill of lines became more and more important .",0.9994972348213196
511,"Through tempests the shadows of freedom have cheered us , Along the new path where great Lenin did lead , Be true to the people , thus Stalin has reared us , Inspired us to labor and Valorus Deed .","Through tempests the shadows of freedom have cheered us , Along the new path where great Lenin did lead , Be true to the people , thus Stalin has reared us , Inspired us to labor and Valorus Deed .",0.9999254941940308
512,Boiry-Saint-Rictrude is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France .,Boiry-Saint-Rictrude is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France.,0.9999280571937561
513,Anti-racism policies In NUMBER@1 PERSON@1 revived the free anti-racism Music festival now called Rise : ORGANIZATION@1 .,Anti-racism policies In NUMBER@1 PERSON@1 revived the free anti-racism Music festival now called Rise : ORGANIZATION@1 .,0.9999176263809204
514,They are members of the Central Division of the ORGANIZATION@1 -LRB- ORGANIZATION@2 -RRB- .,They are members of the Central Division of the ORGANIZATION@1 -LRB- ORGANIZATION@2 -RRB- .,0.9999017715454102
515,"In fact , taxonomists come up with specific descriptors from a variety of sources , including in-jokes and puns .","In fact , taxonomists come up with specific descriptors from a variety of sources , including in-jokes and puns .",0.999894380569458
516,She has been the runner-up in three Grand Slam singles tournaments and won the women 's doubles title at the NUMBER@1 US Open with PERSON@1 .,She has been the runner-up in three Grand Slam singles tournaments and won the women 's doubles title at the NUMBER@1 US Open with PERSON@1 .,0.9999265074729919
517,"The Geneva Conventions do not address the use of weapons of war , as this is covered by the Hague Conventions of NUMBER@1 and NUMBER@2 and the Geneva Protocol .","The Geneva Conventions do not address the use of weapons of war , as this is covered by the Hague Conventions of NUMBER@1 and NUMBER@2 and the Geneva Protocol .",0.9999430775642395
518,Pompéjac is a commune in the LOCATION@1 department in LOCATION@2 in southwestern LOCATION@3 .,Pompéjac is a commune in the LOCATION@1 department in LOCATION@2 in southwestern LOCATION@3 .,0.9997730255126953
519,"Hägar the Horrible is the title and main character of an American comic strip created by cartoonist Dik Browne -LRB- 1917 -- 1989 -RRB- , and syndicated by King Features Syndicate .","Hgar the Horrible is the title and main character of an American comic strip created by cartoonist Dik Browne -LRB- 1917 -- 1989 -RRB- , and syndicated by King Features Syndicate .",0.988592267036438
520,"Y suke PERSON@1 -LRB- , born February NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 , LOCATION@3 -RRB- is a Japanese football player who currently plays for the ORGANIZATION@1 team ORGANIZATION@2 .","Y suke PERSON@1 -LRB- , born February NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 , LOCATION@3 -RRB- is a Japanese football player who currently plays for the ORGANIZATION@1 team ORGANIZATION@2 .",0.9999071359634399
